會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,3935270.0,5696924.0,7224449.0,8445741.0
本期稅前淨利（淨損）,3935270.0,5696924.0,7224449.0,8445741.0
折舊費用,150562.0,301681.0,470182.0,645247.0
攤銷費用,20149.0,43974.0,66656.0,87775.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,499830.0,42347.0,90275.0,209817.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,19107.0,59068.0,7614.0,-7107.0
利息費用,1160.0,2296.0,4270.0,5722.0
利息收入,-26144.0,-44532.0,-67895.0,-120456.0
股利收入,-143.0,-22348.0,-68727.0,-68871.0
股份基礎給付酬勞成本,-2129.0,-909.0,-2110.0,0.0
採用權益法認列之關聯企業及合資損失（利益）之份額,8055.0,-4839.0,-3783.0,-1327.0
處分及報廢不動產、廠房及設備損失（利益）,42.0,42.0,42.0,6651.0
處分無形資產損失（利益）,0.0,-44407.0,-44445.0,42.0
其他項目,670489.0,332373.0,452079.0,-44506.0
收益費損項目合計,57151.0,3331.0,761126.0,712987.0
強制透過損益按公允價值衡量之金融資產（增加）減少,3070.0,4249.0,741.0,929608.0
應收票據（增加）減少,-2204628.0,-837768.0,-1401367.0,1735.0
應收帳款（增加）減少,4675.0,84329.0,80298.0,-3507332.0
其他應收款（增加）減少,-6429321.0,-3385335.0,3614735.0,-36046.0
存貨（增加）減少,-168357.0,206895.0,66900.0,4812485.0
預付款項（增加）減少,6118.0,4286.0,14313.0,-97549.0
其他流動資產（增加）減少,-8731292.0,-3920013.0,3136746.0,22576.0
與營業活動相關之資產之淨變動合計,-181347.0,243424.0,119830.0,2125477.0
合約負債增加（減少）,9206.0,-2284.0,-6196.0,1590811.0
應付票據增加（減少）,-2343042.0,-7773625.0,-8422573.0,-11304.0
應付帳款增加（減少）,809321.0,141215.0,-1675612.0,-1901784.0
其他應付款增加（減少）,128733.0,-28361.0,-289257.0,-2566553.0
負債準備增加（減少）,47184.0,70100.0,542141.0,93072.0
其他流動負債增加（減少）,-2074.0,14673.0,-2658.0,-37847.0
其他營業負債增加（減少）,-1532019.0,-7334858.0,-9734325.0,-72310.0
與營業活動相關之負債之淨變動合計,-10263311.0,-11254871.0,-6597579.0,-2905915.0
與營業活動相關之資產及負債之淨變動合計,-9592822.0,-10922498.0,-6145500.0,-780438.0
調整項目合計,-5657552.0,-5225574.0,1078949.0,-67451.0
營運產生之現金流入（流出）,26087.0,45386.0,69137.0,8378290.0
收取之利息,143.0,26223.0,72602.0,120278.0
收取之股利,-1160.0,-2296.0,-4270.0,68871.0
支付之利息,-18763.0,-2561432.0,-2666430.0,-5722.0
退還（支付）之所得稅,-5651245.0,-7717693.0,-1450012.0,-2746588.0
營業活動之淨現金流入（流出）,,,,5815129.0
投資活動之現金流量,0.0,0.0,0.0,
取得透過其他綜合損益按公允價值衡量之金融資產,115098.0,0.0,0.0,0.0
取得按攤銷後成本衡量之金融資產,0.0,86743.0,331485.0,0.0
處分按攤銷後成本衡量之金融資產,-75562.0,0.0,0.0,507269.0
取得採用權益法之投資,890.0,-771868.0,-1017612.0,-12500.0
取得不動產、廠房及設備,-1099.0,13916.0,14501.0,-1121924.0
處分不動產、廠房及設備,-103606.0,2074.0,0.0,28284.0
存出保證金減少,-65081.0,-151099.0,1419.0,419.0
取得無形資產,-129360.0,-204293.0,-178648.0,-164881.0
其他非流動資產增加,,-1024527.0,-93629.0,-151745.0
投資活動之淨現金流入（流出）,0.0,,-942484.0,-915078.0
籌資活動之現金流量,221.0,0.0,,
短期借款減少,-28161.0,-558.0,0.0,0.0
償還長期借款,-27940.0,-55135.0,88887.0,-200000.0
存入保證金增加,267354.0,-55693.0,-84499.0,88782.0
存入保證金減少,-5541191.0,211363.0,-7619807.0,0.0
租賃本金償還,18928473.0,-8586550.0,0.0,-111474.0
發放現金股利,13387282.0,18928473.0,-7615419.0,-7619807.0
庫藏股票買回成本,13387282.0,10341923.0,385452.0,0.0
