會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,1644860.0,100.0,1858122.0,100.0,1815330.0,100.0,6907619.0,100.0
營業收入合計,1644860.0,100.0,1858122.0,100.0,1815330.0,100.0,6907619.0,100.0
營業成本合計,1061455.0,64.53,1112458.0,59.87,1153746.0,63.56,4379157.0,63.4
營業毛利（毛損）,583405.0,35.47,745664.0,40.13,661584.0,36.44,2528462.0,36.6
營業毛利（毛損）淨額,583405.0,35.47,745664.0,40.13,661584.0,36.44,2528462.0,36.6
營業費用,,,,,,,,
推銷費用,148274.0,9.01,158851.0,8.55,173243.0,9.54,635105.0,9.19
管理費用,72404.0,4.4,68315.0,3.68,73592.0,4.05,301756.0,4.37
研究發展費用,37983.0,2.31,41036.0,2.21,45254.0,2.49,164037.0,2.37
預期信用減損損失（利益）,-888.0,-0.05,700.0,0.04,-1985.0,-0.11,-3211.0,-0.05
營業費用合計,257773.0,15.67,268902.0,14.47,290104.0,15.98,1097687.0,15.89
營業利益（損失）,325632.0,19.8,476762.0,25.66,371480.0,20.46,1430775.0,20.71
營業外收入及支出,,,,,,,,
利息收入,25.0,0.0,975.0,0.05,1261.0,0.07,6276.0,0.09
其他收入,7588.0,0.46,6624.0,0.36,12348.0,0.68,59935.0,0.87
其他利益及損失淨額,36627.0,2.23,32888.0,1.77,76423.0,4.21,105987.0,1.53
財務成本淨額,9511.0,0.58,10557.0,0.57,9574.0,0.53,39359.0,0.57
採用權益法認列之關聯企業及合資損益之份額淨額,-1077.0,-0.07,-1516.0,-0.08,-1275.0,-0.07,-6278.0,-0.09
營業外收入及支出合計,33652.0,2.05,28414.0,1.53,79183.0,4.36,126561.0,1.83
稅前淨利（淨損）,359284.0,21.84,505176.0,27.19,450663.0,24.83,1557336.0,22.55
所得稅費用（利益）合計,38304.0,2.33,104528.0,5.63,93120.0,5.13,282986.0,4.1
繼續營業單位本期淨利（淨損）,320980.0,19.51,400648.0,21.56,357543.0,19.7,1274350.0,18.45
本期淨利（淨損）,320980.0,19.51,400648.0,21.56,357543.0,19.7,1274350.0,18.45
其他綜合損益(淨額),,,,,,,,
國外營運機構財務報表換算之兌換差額,20966.0,1.27,-925.0,-0.05,-2288.0,-0.13,65886.0,0.95
後續可能重分類至損益之項目：,20966.0,1.27,-925.0,-0.05,-2288.0,-0.13,-8166.0,-0.12
其他綜合損益（淨額）,20966.0,1.27,-12138.0,-0.65,-996.0,-0.05,13177.0,0.19
本期綜合損益總額,341946.0,20.79,-12138.0,-0.65,-156.0,-0.01,44543.0,0.64
淨利（損）歸屬於：,,,-13063.0,-0.7,-1152.0,-0.06,42082.0,0.61
母公司業主（淨利∕損）,313403.0,19.05,387585.0,20.86,-3440.0,-0.19,-3707.0,-0.05
非控制權益（淨利∕損）,7577.0,0.46,,,354103.0,19.51,38375.0,0.56
母公司業主（綜合損益）,323306.0,19.66,389041.0,20.94,,,82918.0,1.2
非控制權益（綜合損益）,18640.0,1.13,11607.0,0.62,349293.0,19.24,1357268.0,19.65
基本每股盈餘,,,382383.0,20.58,8250.0,0.45,,
基本每股盈餘,2.2,,5202.0,0.28,346378.0,19.08,1247391.0,18.06
稀釋每股盈餘,,,,,7725.0,0.43,26959.0,0.39
稀釋每股盈餘,2.16,,2.72,,,,1308104.0,18.94
