會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,359284.0,864460.0,1315123.0,1557336.0
本期稅前淨利（淨損）,359284.0,864460.0,1315123.0,1557336.0
折舊費用,152491.0,304525.0,458565.0,608619.0
攤銷費用,2376.0,4756.0,7152.0,9577.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-888.0,-188.0,-2173.0,-3211.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,9511.0,20068.0,29642.0,2191.0
利息費用,-25.0,-1000.0,-2261.0,39359.0
利息收入,3487.0,7315.0,-274.0,-6276.0
股利收入,1077.0,2593.0,20553.0,-274.0
股份基礎給付酬勞成本,-265.0,-267.0,3868.0,33791.0
採用權益法認列之關聯企業及合資損失（利益）之份額,4211.0,10257.0,-1269.0,6278.0
處分及報廢不動產、廠房及設備損失（利益）,-27219.0,-26817.0,16425.0,-1630.0
處分投資損失（利益）,0.0,6000.0,-55409.0,0.0
非金融資產減損損失,144756.0,327242.0,5629.0,32709.0
未實現外幣兌換損失（利益）,17090.0,3989.0,480448.0,7519.0
其他項目,-73216.0,-190191.0,22086.0,1761.0
收益費損項目合計,24515.0,30163.0,-138570.0,730413.0
應收票據（增加）減少,-3757.0,-11270.0,40913.0,17274.0
應收帳款（增加）減少,-23075.0,-137498.0,-7621.0,-36197.0
應收帳款－關係人（增加）減少,-7573.0,-7203.0,-240660.0,43296.0
其他應收款（增加）減少,446.0,647.0,-1744.0,758.0
存貨（增加）減少,-65570.0,-311363.0,-303.0,-386680.0
預付款項（增加）減少,44.0,0.0,-325899.0,1478.0
其他流動資產（增加）減少,12461.0,66541.0,5.0,-196.0
與營業活動相關之資產之淨變動合計,-41575.0,71270.0,57912.0,-360267.0
應付票據增加（減少）,18597.0,4660.0,70961.0,0.0
應付帳款增加（減少）,-14452.0,-18313.0,3392.0,25343.0
其他應付款增加（減少）,-52.0,475.0,-21953.0,228109.0
其他流動負債增加（減少）,-24977.0,124633.0,1936.0,17087.0
淨確定福利負債增加(減少),-90547.0,-186730.0,112253.0,-28001.0
其他營業負債增加（減少）,54209.0,140512.0,-213646.0,1007.0
與營業活動相關之負債之淨變動合計,413493.0,1004972.0,266802.0,243545.0
與營業活動相關之資產及負債之淨變動合計,25.0,1000.0,1581925.0,-116722.0
調整項目合計,-9856.0,-20132.0,2261.0,613691.0
營運產生之現金流入（流出）,-2.0,-93656.0,274.0,2171027.0
收取之利息,403660.0,892184.0,-31206.0,3418.0
收取之股利,,,-183131.0,274.0
支付之利息,-343500.0,-23860.0,1370123.0,-41475.0
退還（支付）之所得稅,-39866.0,-334391.0,,-183411.0
營業活動之淨現金流入（流出）,1120.0,55850.0,-91232.0,1949833.0
投資活動之現金流量,-187.0,0.0,-334391.0,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,-80626.0,278541.0,-279680.0
取得按攤銷後成本衡量之金融資產,-238.0,1122.0,-15000.0,-334391.0
處分按攤銷後成本衡量之金融資產,-382671.0,-179.0,0.0,334391.0
取得透過損益按公允價值衡量之金融資產,,0.0,-127883.0,-15000.0
取得採用權益法之投資,-700000.0,-160.0,2127.0,0.0
處分採用權益法之投資,0.0,-382244.0,-137.0,0.0
取得不動產、廠房及設備,-50000.0,,0.0,-191746.0
處分不動產、廠房及設備,-2776.0,-700000.0,-952.0,2487.0
存出保證金增加,-1887.0,0.0,-288927.0,-381.0
存出保證金減少,17672.0,-50000.0,,0.0
其他非流動資產增加,-736991.0,-4668.0,0.0,-1162.0
投資活動之淨現金流入（流出）,29006.0,-3881.0,-620000.0,-485482.0
籌資活動之現金流量,-686996.0,27660.0,0.0,
短期借款增加,1919884.0,-22150.0,-850000.0,0.0
短期借款減少,1232888.0,-753039.0,-5643.0,-600000.0
應付短期票券減少,1232888.0,6159.0,-6546.0,0.0
