會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,230662.0,663556.0,1234967.0,1181628.0
本期稅前淨利（淨損）,230662.0,663556.0,1234967.0,1181628.0
折舊費用,153702.0,308008.0,460743.0,612310.0
攤銷費用,24402.0,48421.0,70157.0,89639.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-7507.0,-7237.0,-5421.0,8423.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,6400.0,12301.0,-6056.0,-51465.0
利息費用,10193.0,21329.0,32125.0,36995.0
利息收入,-13451.0,-34532.0,-68602.0,-131838.0
股利收入,7997.0,0.0,0.0,0.0
採用權益法認列之關聯企業及合資損失（利益）之份額,54.0,10265.0,10488.0,10653.0
處分及報廢不動產、廠房及設備損失（利益）,-3519.0,3700.0,4508.0,47679.0
金融資產減損損失,-139144.0,13330.0,13330.0,13330.0
非金融資產減損損失,11614.0,-26827.0,-2820.0,25999.0
未實現外幣兌換損失（利益）,50741.0,-110458.0,-286869.0,91997.0
其他項目,-66430.0,-3431.0,-6383.0,-8288.0
收益費損項目合計,5904.0,234869.0,215200.0,745434.0
強制透過損益按公允價值衡量之金融資產（增加）減少,2574933.0,-168747.0,-313766.0,-423819.0
應收票據（增加）減少,20487.0,6548.0,6548.0,6548.0
應收帳款（增加）減少,-202063.0,1224403.0,2991554.0,3999761.0
其他應收款（增加）減少,-61257.0,30699.0,7808.0,11893.0
存貨（增加）減少,-29207.0,477682.0,1280560.0,915986.0
預付款項（增加）減少,6221.0,-92840.0,-100817.0,-51187.0
其他流動資產（增加）減少,2248588.0,-11087.0,30263.0,19805.0
其他營業資產（增加）減少,-923861.0,6042.0,6077.0,-2179.0
與營業活動相關之資產之淨變動合計,-4357.0,1472700.0,3908227.0,4476808.0
應付帳款增加（減少）,-11751.0,-530133.0,-1718083.0,-1717500.0
其他應付款增加（減少）,134047.0,1795.0,150800.0,144207.0
負債準備增加（減少）,-805922.0,-20818.0,-23552.0,-32185.0
其他流動負債增加（減少）,1442666.0,173139.0,436369.0,513883.0
淨確定福利負債增加(減少),1493407.0,-376017.0,5609.0,464.0
其他營業負債增加（減少）,1724069.0,1096683.0,-1148857.0,5609.0
與營業活動相關之負債之淨變動合計,10304.0,1331552.0,2759370.0,-1085522.0
與營業活動相關之資產及負債之淨變動合計,-4906.0,1995108.0,2974570.0,3391286.0
調整項目合計,-35342.0,21039.0,4209537.0,4136720.0
營運產生之現金流入（流出）,1694125.0,0.0,48700.0,5318348.0
收取之利息,,-13710.0,0.0,105230.0
收取之股利,-378661.0,-50553.0,-32125.0,0.0
支付之利息,-58443.0,1951884.0,-54864.0,-37559.0
退還（支付）之所得稅,313.0,,4171248.0,-72919.0
營業活動之淨現金流入（流出）,-27055.0,-921998.0,,5313100.0
投資活動之現金流量,233.0,-32578.0,-1177928.0,
處分透過其他綜合損益按公允價值衡量之金融資產,-1334.0,313.0,104.0,0.0
取得按攤銷後成本衡量之金融資產,-3530.0,-26697.0,-106258.0,-11639375.0
處分按攤銷後成本衡量之金融資產,-19127.0,919.0,628.0,9903787.0
取得不動產、廠房及設備,-487604.0,-1340.0,-27687.0,-146687.0
處分不動產、廠房及設備,,-11566.0,29604.0,1095.0
存出保證金增加,-236693.0,-64808.0,-2298.0,-27688.0
存出保證金減少,290.0,-1057755.0,-9710.0,29614.0
取得無形資產,-22.0,,-47516.0,-2909.0
其他非流動資產增加,-61036.0,282349.0,-1341061.0,-28029.0
預付設備款增加,-34099.0,0.0,,-20191.0
其他投資活動,-1677.0,1872.0,-555613.0,104.0
投資活動之淨現金流入（流出）,-333237.0,-1072.0,4117.0,-1930279.0
籌資活動之現金流量,93046.0,-121542.0,-3948.0,
短期借款減少,966330.0,-34099.0,-173211.0,-790578.0
存入保證金增加,2766617.0,-1677.0,-62342.0,15410.0
存入保證金減少,3732947.0,125831.0,-1677.0,-6462.0
租賃本金償還,3732947.0,114688.0,-792674.0,-230995.0
