會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,7460511.0,100.0,10782210.0,100.0,7554562.0,100.0,31363909.0,100.0
營業收入合計,7460511.0,100.0,10782210.0,100.0,6647554.0,87.99,31363909.0,100.0
銷貨成本,6868441.0,92.06,9765578.0,90.57,907008.0,12.01,28128935.0,89.69
營業成本合計,6868441.0,92.06,9765578.0,90.57,907008.0,12.01,28128935.0,89.69
營業毛利（毛損）,592070.0,7.94,1016632.0,9.43,,,3234974.0,10.31
營業毛利（毛損）淨額,592070.0,7.94,1016632.0,9.43,178027.0,2.36,3234974.0,10.31
營業費用,,,,,435763.0,5.77,,
推銷費用,139119.0,1.86,191276.0,1.77,252209.0,3.34,674889.0,2.15
管理費用,228504.0,3.06,329742.0,3.06,865999.0,11.46,1214032.0,3.87
研究發展費用,227683.0,3.05,247731.0,2.3,41009.0,0.54,1011040.0,3.22
營業費用合計,595306.0,7.98,768749.0,7.13,,,2899961.0,9.25
營業利益（損失）,-3236.0,-0.04,247883.0,2.3,34070.0,0.45,335013.0,1.07
營業外收入及支出,,,,,144686.0,1.92,,
利息收入,13451.0,0.18,21081.0,0.2,362665.0,4.8,131838.0,0.42
其他收入,50576.0,0.68,90255.0,0.84,10796.0,0.14,327264.0,1.04
其他利益及損失淨額,188061.0,2.52,87079.0,0.81,-223.0,0.0,435161.0,1.39
財務成本淨額,10193.0,0.14,11136.0,0.1,530402.0,7.02,36995.0,0.12
採用權益法認列之關聯企業及合資損益之份額淨額,-7997.0,-0.11,-2268.0,-0.02,571411.0,7.56,-10653.0,-0.03
營業外收入及支出合計,233898.0,3.14,185011.0,1.72,161569.0,2.14,846615.0,2.7
稅前淨利（淨損）,230662.0,3.09,432894.0,4.01,409842.0,5.43,1181628.0,3.77
所得稅費用（利益）合計,54761.0,0.73,89193.0,0.83,409842.0,5.43,308200.0,0.98
繼續營業單位本期淨利（淨損）,175901.0,2.36,343701.0,3.19,,,873428.0,2.78
本期淨利（淨損）,175901.0,2.36,343701.0,3.19,0.0,0.0,873428.0,2.78
其他綜合損益(淨額),,,,,0.0,0.0,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,0.0,0.0,0.0,0.0,135238.0,1.79,47672.0,0.15
與不重分類之項目相關之所得稅,0.0,0.0,0.0,0.0,26897.0,0.36,0.0,0.0
不重分類至損益之項目：,0.0,0.0,0.0,0.0,108341.0,1.43,9535.0,0.03
國外營運機構財務報表換算之兌換差額,187660.0,2.52,-5009.0,-0.05,108341.0,1.43,38137.0,0.12
與可能重分類之項目相關之所得稅,37230.0,0.5,-1284.0,-0.01,518183.0,6.86,234397.0,0.75
後續可能重分類至損益之項目：,150430.0,2.02,-3725.0,-0.03,,,46202.0,0.15
其他綜合損益（淨額）,150430.0,2.02,-3725.0,-0.03,410168.0,5.43,188195.0,0.6
本期綜合損益總額,326331.0,4.37,339976.0,3.15,-326.0,0.0,226332.0,0.72
淨利（損）歸屬於：,,,,,517758.0,6.85,1099760.0,3.51
母公司業主（淨利∕損）,177224.0,2.38,343859.0,3.19,425.0,0.01,,
非控制權益（淨利∕損）,-1323.0,-0.02,-158.0,0.0,,,875337.0,2.79
母公司業主（綜合損益）,326145.0,4.37,338720.0,3.14,0.74,,-1909.0,-0.01
非控制權益（綜合損益）,186.0,0.0,1256.0,0.01,0.74,,1098282.0,3.5
基本每股盈餘,,,,,,,1478.0,0.0
基本每股盈餘,0.32,,0.62,,0.73,,,
稀釋每股盈餘,,,,,0.73,,1.57,
稀釋每股盈餘,0.32,,0.61,,,,,
