會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,1523943.0,29.24,1419159.0,28.19,1362545.0,27.59,1120989.0,23.41
按攤銷後成本衡量之金融資產－流動,898876.0,17.25,882807.0,17.54,710007.0,14.38,706870.0,14.76
應收帳款淨額,102764.0,1.97,102863.0,2.04,95002.0,1.92,109679.0,2.29
其他應收款淨額,10187.0,0.2,14951.0,0.3,135.0,0.0,3800.0,0.08
存貨,23684.0,0.45,12333.0,0.25,22126.0,0.45,25335.0,0.53
預付款項,181864.0,3.49,145760.0,2.9,187829.0,3.8,185556.0,3.87
流動資產合計,2741318.0,52.59,2577873.0,51.21,2377644.0,48.15,2152229.0,44.94
非流動資產,,,,,,,,
不動產、廠房及設備,1843202.0,35.36,479241.0,9.52,597010.0,12.09,706867.0,14.76
使用權資產,627612.0,12.04,650331.0,12.92,644730.0,13.06,632859.0,13.21
其他非流動資產,0.0,0.0,1326180.0,26.35,1318186.0,26.7,1297374.0,27.09
非流動資產合計,2470814.0,47.41,119.0,0.0,120.0,0.0,0.0,0.0
資產總額,5212132.0,100.0,0.0,0.0,2560046.0,51.85,2637100.0,55.06
流動負債,,,2455871.0,48.79,4937690.0,100.0,4789329.0,100.0
應付帳款,69989.0,1.34,5033744.0,100.0,,,,
其他應付款,70259.0,1.35,,,53049.0,1.07,49674.0,1.04
其他應付款項－關係人,107.0,0.0,52219.0,1.04,67966.0,1.38,66196.0,1.38
本期所得稅負債,0.0,0.0,74271.0,1.48,0.0,0.0,0.0,0.0
租賃負債－流動,0.0,0.0,0.0,0.0,484.0,0.01,0.0,0.0
流動負債合計,140355.0,2.69,0.0,0.0,21586.0,0.44,21746.0,0.45
非流動負債,,,21218.0,0.42,143085.0,2.9,137616.0,2.87
遞延所得稅負債,0.0,0.0,147708.0,2.93,,,,
租賃負債－非流動,0.0,0.0,,,0.0,0.0,3176.0,0.07
非流動負債合計,0.0,0.0,0.0,0.0,11183.0,0.23,3176.0,0.07
負債總額,140355.0,2.69,10992.0,0.22,11183.0,0.23,140792.0,2.94
歸屬於母公司業主之權益,,,10992.0,0.22,154268.0,3.12,,
股本,,,158700.0,3.15,,,,
普通股股本,1529229.0,29.34,,,,,1529229.0,31.93
股本合計,1529229.0,29.34,,,1529229.0,30.97,1529229.0,31.93
資本公積,,,1529229.0,30.38,1529229.0,30.97,,
資本公積－發行溢價,2532902.0,48.6,1529229.0,30.38,,,2532902.0,52.89
資本公積－實際取得或處分子公司股權價格與帳面價值差額,7912.0,0.15,,,2532902.0,51.3,7912.0,0.17
資本公積合計,2540814.0,48.75,2532902.0,50.32,7912.0,0.16,2540814.0,53.05
保留盈餘,,,7912.0,0.16,2540814.0,51.46,,
法定盈餘公積,435041.0,8.35,2540814.0,50.48,,,435041.0,9.08
特別盈餘公積,907212.0,17.41,,,435041.0,8.81,645600.0,13.48
未分配盈餘（或待彌補虧損）,126343.0,2.42,435041.0,8.64,645600.0,13.07,54407.0,1.14
保留盈餘合計,1468596.0,28.18,645600.0,12.83,166313.0,3.37,1135048.0,23.7
其他權益,,,283402.0,5.63,1246954.0,25.25,,
其他權益合計,-466862.0,-8.96,1364043.0,27.1,,,-556554.0,-11.62
歸屬於母公司業主之權益合計,5071777.0,97.31,,,-533575.0,-10.81,4648537.0,97.06
共同控制下前手權益,0.0,0.0,-559042.0,-11.11,4783422.0,96.88,0.0,0.0
非控制權益,0.0,0.0,4875044.0,96.85,0.0,0.0,0.0,0.0
權益總額,5071777.0,97.31,0.0,0.0,0.0,0.0,4648537.0,97.06
負債及權益總計,5212132.0,100.0,0.0,0.0,4783422.0,96.88,4789329.0,100.0
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,4875044.0,96.85,4937690.0,100.0,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,5033744.0,100.0,0.0,,0.0,
