會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-96705.0,-201373.0,-317985.0,-427103.0
本期稅前淨利（淨損）,-96705.0,-201373.0,-317985.0,-427103.0
折舊費用,10577.0,28688.0,55101.0,81252.0
利息費用,0.0,376.0,759.0,1018.0
利息收入,-6175.0,-12174.0,-18645.0,-24391.0
處分及報廢不動產、廠房及設備損失（利益）,-280.0,9627.0,31152.0,31223.0
非金融資產減損損失,-741.0,-6389.0,-2951.0,2337.0
未實現外幣兌換損失（利益）,3381.0,-8262.0,-18289.0,-13011.0
收益費損項目合計,44684.0,11866.0,47127.0,78428.0
應收帳款（增加）減少,-2275.0,44585.0,52446.0,37769.0
存貨（增加）減少,-26153.0,15429.0,2119.0,-1303.0
預付款項（增加）減少,16256.0,9951.0,-32118.0,-29845.0
與營業活動相關之資產之淨變動合計,-12127.0,69965.0,22447.0,6621.0
應付帳款增加（減少）,-8736.0,-29897.0,-29067.0,-32442.0
其他應付款增加（減少）,-20863.0,-4724.0,-11029.0,-12799.0
與營業活動相關之負債之淨變動合計,-4607.0,-34621.0,-40096.0,-45241.0
與營業活動相關之資產及負債之淨變動合計,-1226.0,35344.0,-17649.0,-38620.0
調整項目合計,-97931.0,47210.0,29478.0,39808.0
營運產生之現金流入（流出）,1133.0,-154163.0,-288507.0,-387295.0
收取之利息,0.0,2368.0,23655.0,25736.0
支付之利息,0.0,-151795.0,-759.0,-1018.0
退還（支付）之所得稅,-96798.0,,0.0,0.0
營業活動之淨現金流入（流出）,,-15316.0,-265611.0,-362577.0
投資活動之現金流量,-31385.0,-135887.0,,
取得按攤銷後成本衡量之金融資產,-123870.0,0.0,0.0,0.0
處分按攤銷後成本衡量之金融資產,0.0,-151203.0,157484.0,160621.0
取得不動產、廠房及設備,-155255.0,,-166330.0,-407406.0
處分不動產、廠房及設備,,0.0,12367.0,12313.0
存出保證金減少,0.0,-2423.0,0.0,0.0
取得使用權資產,-2316.0,-11123.0,0.0,0.0
預付設備款減少,0.0,-13546.0,0.0,0.0
投資活動之淨現金流入（流出）,-2316.0,55119.0,0.0,-234472.0
籌資活動之現金流量,97728.0,-261425.0,3521.0,
其他應付款－關係人增加,-156641.0,1680584.0,,-2423.0
租賃本金償還,1680584.0,1419159.0,-2423.0,-22266.0
籌資活動之淨現金流入（流出）,1523943.0,1419159.0,-11183.0,-24689.0
匯率變動對現金及約當現金之影響,1523943.0,,-13606.0,62143.0
