會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,633698.0,4.9,848856.0,6.25,755742.0,5.72,767654.0,5.49
透過損益按公允價值衡量之金融資產－流動,67355.0,0.52,72203.0,0.53,69551.0,0.53,66102.0,0.47
按攤銷後成本衡量之金融資產－流動,88742.0,0.69,61404.0,0.45,177866.0,1.35,194638.0,1.39
應收票據淨額,105302.0,0.81,100373.0,0.74,87264.0,0.66,197731.0,1.41
應收票據－關係人淨額,0.0,0.0,63.0,0.0,67.0,0.0,0.0,0.0
應收帳款淨額,596175.0,4.61,875759.0,6.45,649152.0,4.91,644172.0,4.6
應收帳款－關係人淨額,2843.0,0.02,2675.0,0.02,6736.0,0.05,59.0,0.0
其他應收款淨額,10581.0,0.08,27467.0,0.2,19848.0,0.15,16855.0,0.12
其他應收款－關係人淨額,76.0,0.0,97822.0,0.72,44.0,0.0,6.0,0.0
本期所得稅資產,0.0,0.0,0.0,0.0,19523.0,0.15,280.0,0.0
存貨,1537506.0,11.88,1721542.0,12.68,1600570.0,12.1,1771470.0,12.66
待出售非流動資產（或處分群組）淨額,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
其他流動資產,374766.0,2.9,323973.0,2.39,254381.0,1.92,377473.0,2.7
流動資產合計,3417044.0,26.4,4132137.0,30.43,3640744.0,27.53,4036440.0,28.85
非流動資產,,,,,,,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,400284.0,3.09,333345.0,2.45,319109.0,2.41,378975.0,2.71
按攤銷後成本衡量之金融資產－非流動,27000.0,0.21,27000.0,0.2,27000.0,0.2,27000.0,0.19
採用權益法之投資,3056315.0,23.61,2984479.0,21.98,3094380.0,23.4,3093133.0,22.11
不動產、廠房及設備,5097157.0,39.38,5147876.0,37.91,5242886.0,39.65,5503815.0,39.34
使用權資產,305151.0,2.36,291933.0,2.15,256776.0,1.94,351013.0,2.51
投資性不動產淨額,354296.0,2.74,353260.0,2.6,352553.0,2.67,352513.0,2.52
無形資產,56512.0,0.44,54832.0,0.4,50745.0,0.38,42949.0,0.31
遞延所得稅資產,164790.0,1.27,186931.0,1.38,171787.0,1.3,142673.0,1.02
