會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,6370149.0,13465773.0,17159189.0,18046172.0
本期稅前淨利（淨損）,6370149.0,13465773.0,17159189.0,18046172.0
折舊費用,2559883.0,5093560.0,7149997.0,9195254.0
攤銷費用,81633.0,165907.0,252838.0,354103.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-2197.0,619.0,-124625.0,-151262.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,3939.0,6209.0,8062.0,10041.0
利息費用,16793.0,32985.0,57284.0,94874.0
利息收入,-16796.0,-40525.0,-84123.0,-154580.0
股利收入,-700.0,-574994.0,-634086.0,-634979.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-263.0,-369652.0,-380390.0,-512295.0
處分及報廢不動產、廠房及設備損失（利益）,-15869.0,-182926.0,-184873.0,-357146.0
處分無形資產損失（利益）,0.0,-91.0,-91.0,-91.0
處分待出售非流動資產損失（利益）,-8.0,0.0,0.0,-36181.0
處分投資損失（利益）,2626415.0,112266.0,112266.0,0.0
非金融資產減損損失,176867.0,-94877.0,-103946.0,112266.0
其他項目,-203358.0,4148481.0,6068313.0,-111057.0
收益費損項目合計,151514.0,71151.0,242137.0,7808947.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-136292.0,-758185.0,592964.0,51928.0
應收帳款（增加）減少,-1618239.0,146420.0,120448.0,2452548.0
應收帳款－關係人（增加）減少,-83493.0,204602.0,344617.0,-96397.0
其他應收款（增加）減少,-98883.0,-2875645.0,-4538314.0,540209.0
存貨（增加）減少,-1811884.0,-291610.0,-256952.0,-5507390.0
其他流動資產（增加）減少,284162.0,-1899611.0,-1961126.0,-310088.0
其他營業資產（增加）減少,146824.0,-5402878.0,-5456226.0,-1859498.0
與營業活動相關之資產之淨變動合計,1002386.0,1014399.0,-113636.0,-4728688.0
應付帳款增加（減少）,-246156.0,197075.0,124631.0,-1053285.0
應付帳款－關係人增加（減少）,-145122.0,1215896.0,349882.0,-155267.0
其他應付款增加（減少）,1042094.0,-152088.0,-23517.0,140930.0
其他流動負債增加（減少）,-769790.0,-218517.0,-539571.0,308338.0
其他營業負債增加（減少）,1856625.0,2056765.0,-202211.0,-964949.0
與營業活動相關之負債之淨變動合計,8226774.0,-3346113.0,-5658437.0,-1724233.0
與營業活動相關之資產及負債之淨變動合計,14457.0,802368.0,409876.0,-6452921.0
調整項目合計,700.0,14268141.0,17569065.0,1356026.0
營運產生之現金流入（流出）,-76474.0,37501.0,85642.0,19402198.0
收取之利息,-27746.0,68301.0,634086.0,150955.0
收取之股利,8137711.0,-168063.0,-380266.0,726400.0
支付之利息,,-2408521.0,-3898339.0,-552169.0
退還（支付）之所得稅,0.0,11797359.0,14010188.0,-4031232.0
營業活動之淨現金流入（流出）,0.0,,,15696152.0
投資活動之現金流量,-96958.0,-44580.0,-1425600.0,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,0.0,18535.0,-1521393.0
處分透過其他綜合損益按公允價值衡量之金融資產,-9125146.0,-96958.0,1000.0,18535.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,24782.0,-210000.0,-96958.0,1000.0
取得透過損益按公允價值衡量之金融資產,28801.0,0.0,-374933.0,-96958.0
取得採用權益法之投資,-6543.0,0.0,0.0,-568772.0
對子公司之收購（扣除所取得之現金）,-153657.0,-24960401.0,0.0,0.0
處分待出售非流動資產,-3714.0,194144.0,-35501493.0,55200.0
取得不動產、廠房及設備,-9332435.0,35731.0,196199.0,-42164653.0
處分不動產、廠房及設備,,4409.0,-39594.0,369674.0
存出保證金增加,-3059.0,-230976.0,0.0,-29160.0
存出保證金減少,468380.0,356.0,104754.0,0.0
其他應收款減少,-95309.0,-3714.0,-258343.0,128267.0
取得無形資產,370012.0,23817.0,356.0,-381342.0
處分無形資產,63579.0,-25288172.0,-2167.0,356.0
取得使用權資產,-761133.0,,47342.0,-2167.0
長期應收租賃款減少,30914427.0,-1368532.0,-362643.0,71848.0
其他投資活動,30153294.0,0.0,-37693545.0,-362643.0
投資活動之淨現金流入（流出）,30153294.0,10000000.0,,-44482208.0
