會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,996000.0,4.16,950667.0,4.03,1139081.0,4.24,1983383.0,6.72
合約資產－流動,188282.0,0.79,138759.0,0.59,135733.0,0.51,258779.0,0.88
應收帳款淨額,1156057.0,4.83,1319255.0,5.6,1308369.0,4.87,1352044.0,4.58
應收帳款－關係人淨額,2390605.0,9.98,2047936.0,8.69,4536697.0,16.88,3040407.0,10.3
其他應收款淨額,68587.0,0.29,66643.0,0.28,29503.0,0.11,114474.0,0.39
其他應收款－關係人淨額,30245.0,0.13,39125.0,0.17,54564.0,0.2,107493.0,0.36
本期所得稅資產,52759.0,0.22,50557.0,0.21,53818.0,0.2,54269.0,0.18
存貨,3161934.0,13.21,3123008.0,13.25,3015943.0,11.22,3329824.0,11.28
其他流動資產,398858.0,1.67,369299.0,1.57,368990.0,1.37,420403.0,1.42
流動資產合計,8443327.0,35.27,8105249.0,34.4,10642698.0,39.6,10661076.0,36.11
非流動資產,,,,,,,,
透過損益按公允價值衡量之金融資產－非流動,856874.0,3.58,891215.0,3.78,1721911.0,6.41,1869650.0,6.33
透過其他綜合損益按公允價值衡量之金融資產－非流動,280549.0,1.17,252896.0,1.07,280381.0,1.04,288673.0,0.98
不動產、廠房及設備,2604018.0,10.88,2664758.0,11.31,2807293.0,10.45,3046727.0,10.32
使用權資產,101393.0,0.42,100749.0,0.43,105428.0,0.39,101516.0,0.34
無形資產,11168035.0,46.65,11048095.0,46.89,10825503.0,40.28,12982978.0,43.97
遞延所得稅資產,297071.0,1.24,319901.0,1.36,308616.0,1.15,390119.0,1.32
其他非流動資產,191052.0,0.8,180612.0,0.77,184943.0,0.69,185334.0,0.63
非流動資產合計,15498992.0,64.73,15458226.0,65.6,16234075.0,60.4,18864997.0,63.89
資產總額,23942319.0,100.0,23563475.0,100.0,26876773.0,100.0,29526073.0,100.0
流動負債,,,,,,,,
短期借款,1835445.0,7.67,1848822.0,7.85,349778.0,1.3,155919.0,0.53
合約負債－流動,136296.0,0.57,131810.0,0.56,166748.0,0.62,183084.0,0.62
應付帳款,980170.0,4.09,837316.0,3.55,862108.0,3.21,1320775.0,4.47
應付帳款－關係人,68289.0,0.29,49775.0,0.21,37502.0,0.14,82267.0,0.28
其他應付款,1557974.0,6.51,1826241.0,7.75,1743088.0,6.49,2927490.0,9.91
其他應付款項－關係人,813987.0,3.4,977811.0,4.15,993088.0,3.69,310380.0,1.05
本期所得稅負債,345992.0,1.45,201953.0,0.86,584651.0,2.18,731151.0,2.48
負債準備－流動,26417.0,0.11,29116.0,0.12,27735.0,0.1,30316.0,0.1
租賃負債－流動,67220.0,0.28,60708.0,0.26,55381.0,0.21,58991.0,0.2
其他流動負債,828073.0,3.46,1819016.0,7.72,495793.0,1.84,92645.0,0.31
流動負債合計,6659863.0,27.82,7782568.0,33.03,5315872.0,19.78,5893018.0,19.96
非流動負債,,,,,,,,
合約負債－非流動,81844.0,0.34,74394.0,0.32,67421.0,0.25,65915.0,0.22
長期借款,4508200.0,18.83,3246762.0,13.78,6932042.0,25.79,8596290.0,29.11
負債準備－非流動,24470.0,0.1,29222.0,0.12,29344.0,0.11,29739.0,0.1
遞延所得稅負債,318950.0,1.33,372825.0,1.58,364701.0,1.36,448397.0,1.52
租賃負債－非流動,41857.0,0.17,48454.0,0.21,56336.0,0.21,46819.0,0.16
其他非流動負債,740704.0,3.09,640955.0,2.72,668651.0,2.49,578005.0,1.96
非流動負債合計,5716025.0,23.87,4412612.0,18.73,8118495.0,30.21,9765165.0,33.07
負債總額,12375888.0,51.69,12195180.0,51.75,13434367.0,49.99,15658183.0,53.03
歸屬於母公司業主之權益,,,,,,,,
股本,,,,,,,,
普通股股本,2627563.0,10.97,2627563.0,11.15,2625913.0,9.77,2625913.0,8.89
股本合計,2627563.0,10.97,2627563.0,11.15,2625913.0,9.77,2625913.0,8.89
資本公積,,,,,,,,
資本公積合計,8038813.0,33.58,7528551.0,31.95,7530201.0,28.02,7534348.0,25.52
保留盈餘,,,,,,,,
保留盈餘合計,2146739.0,8.97,2524344.0,10.71,4603719.0,17.13,4823417.0,16.34
其他權益,,,,,,,,
其他權益合計,-1189330.0,-4.97,-1254809.0,-5.33,-1260073.0,-4.69,-1058434.0,-3.58
庫藏股票,-57354.0,-0.24,-57354.0,-0.24,-57354.0,-0.21,-57354.0,-0.19
歸屬於母公司業主之權益合計,11566431.0,48.31,11368295.0,48.25,13442406.0,50.01,13867890.0,46.97
權益總額,11566431.0,48.31,11368295.0,48.25,13442406.0,50.01,13867890.0,46.97
負債及權益總計,23942319.0,100.0,23563475.0,100.0,26876773.0,100.0,29526073.0,100.0
待註銷股本股數（單位：股）,0.0,,0.0,,0.0,,0.0,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,550000.0,,550000.0,,550000.0,,550000.0,
