會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,588588.0,1015379.0,3645418.0,3940212.0
本期稅前淨利（淨損）,588588.0,1015379.0,3645418.0,3940212.0
折舊費用,61223.0,124842.0,189387.0,256084.0
攤銷費用,147773.0,324323.0,499859.0,680782.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-2752.0,-4818.0,-4813.0,-3334.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-17373.0,-63384.0,-175741.0,-286808.0
利息費用,78991.0,164917.0,269056.0,382460.0
利息收入,-629.0,-1212.0,-2158.0,-3508.0
股利收入,-4390.0,-4390.0,-8910.0,-9736.0
股份基礎給付酬勞成本,14139.0,26917.0,33500.0,39410.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,-2302.0,-2318.0,-2426.0
處分無形資產損失（利益）,17108.0,47499.0,-94.0,-94.0
非金融資產減損損失,-52266.0,-25970.0,174624.0,248290.0
非金融資產減損迴轉利益,0.0,-126.0,-1595.0,-1595.0
未實現外幣兌換損失（利益）,241824.0,586296.0,12938.0,106409.0
其他項目,-105890.0,-56965.0,8336.0,15856.0
收益費損項目合計,-35408.0,-212318.0,992071.0,1421790.0
合約資產（增加）減少,-263126.0,113890.0,-53984.0,-176456.0
應收帳款（增加）減少,2556.0,2660.0,-213925.0,-216784.0
應收帳款－關係人（增加）減少,-9457.0,-254.0,-2361723.0,-980225.0
其他應收款（增加）減少,-83853.0,-108394.0,38293.0,-51719.0
其他應收款－關係人（增加）減少,-48049.0,-89151.0,23492.0,8993.0
存貨（增加）減少,-3522.0,-2496.0,-59940.0,-313294.0
其他流動資產（增加）減少,-546749.0,-353028.0,-88802.0,-147233.0
其他營業資產（增加）減少,-3328.0,-14437.0,-5118.0,-8769.0
與營業活動相關之資產之淨變動合計,254539.0,113243.0,-2721707.0,-1885487.0
合約負債增加（減少）,35436.0,16922.0,11235.0,20000.0
應付帳款增加（減少）,-101077.0,-145928.0,129395.0,598976.0
應付帳款－關係人增加（減少）,139396.0,124311.0,4649.0,49414.0
其他應付款增加（減少）,-5052.0,3820.0,-31301.0,109094.0
其他應付款－關係人增加（減少）,4759.0,8360.0,404828.0,202896.0
負債準備增加（減少）,21365.0,37883.0,4020.0,3120.0
其他流動負債增加（減少）,4082.0,396.0,17724.0,11415.0
淨確定福利負債增加(減少),350120.0,144570.0,58797.0,-11716.0
其他營業負債增加（減少）,-196629.0,-208458.0,1519.0,-7414.0
與營業活動相關之負債之淨變動合計,45195.0,377838.0,600866.0,975785.0
與營業活動相關之資產及負債之淨變動合計,633783.0,1393217.0,-2120841.0,-909702.0
調整項目合計,434.0,813.0,-1128770.0,512088.0
營運產生之現金流入（流出）,-62888.0,-133008.0,2516648.0,4452300.0
收取之利息,-48319.0,-273643.0,1556.0,2705.0
支付之利息,523010.0,987379.0,-198590.0,-290699.0
退還（支付）之所得稅,,,-439136.0,-444888.0
營業活動之淨現金流入（流出）,-835655.0,-835655.0,1880478.0,3719418.0
投資活動之現金流量,-40816.0,-140199.0,,
取得透過損益按公允價值衡量之金融資產,0.0,8834.0,-1565657.0,-1582842.0
取得不動產、廠房及設備,-3833.0,-2104.0,-333979.0,-577157.0
處分不動產、廠房及設備,0.0,0.0,9267.0,9375.0
存出保證金增加,-966650.0,-1100927.0,-5088.0,-4472.0
存出保證金減少,0.0,0.0,-1308741.0,0.0
取得無形資產,-97817.0,8577.0,94.0,-2492234.0
處分無形資產,-1944771.0,-66659.0,-32080.0,94.0
其他金融資產增加,,-2128133.0,0.0,-22779.0
其他金融資產減少,1011135.0,,0.0,0.0
其他非流動資產增加,0.0,1119766.0,8577.0,0.0
收取之股利,0.0,-100000.0,-3227607.0,13867.0
投資活動之淨現金流入（流出）,-214867.0,0.0,,-4656148.0
籌資活動之現金流量,-17078.0,-397867.0,1319766.0,
短期借款增加,779190.0,-104524.0,-1784970.0,1434687.0
短期借款減少,33076.0,-35685.0,3993155.0,-2100039.0
舉借長期借款,-609495.0,0.0,-1983066.0,6250240.0
償還長期借款,1605495.0,481690.0,0.0,-3174915.0
其他應付款－關係人增加,996000.0,4236.0,-143616.0,0.0
其他應付款－關係人減少,996000.0,-654828.0,-59537.0,-558274.0
