會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,104176.0,31840.0,-37035.0,-32482.0
停業單位稅前淨利（淨損）,-777.0,-1557.0,-2331.0,-3906.0
本期稅前淨利（淨損）,103399.0,30283.0,-39366.0,-36388.0
折舊費用,65148.0,132398.0,206596.0,273533.0
攤銷費用,2862.0,5677.0,8533.0,11519.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-1014.0,-7437.0,-7565.0,-8460.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-1186.0,-5711.0,-24126.0,63530.0
利息費用,13532.0,28274.0,46804.0,65872.0
利息收入,-356.0,-1061.0,-2017.0,-4119.0
股利收入,24129.0,96104.0,-1076.0,-1081.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-23335.0,-636.0,152015.0,131387.0
處分及報廢不動產、廠房及設備損失（利益）,4644.0,4937.0,2335.0,2633.0
不動產、廠房及設備轉列費用數,84424.0,252545.0,8912.0,4803.0
處分投資損失（利益）,-3904.0,-3550.0,0.0,95.0
非金融資產減損損失,45568.0,71857.0,-13808.0,-7572.0
其他項目,19714.0,-24842.0,376603.0,0.0
收益費損項目合計,30170.0,-15597.0,-5474.0,532140.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-478913.0,70168.0,50296.0,-1645.0
應收票據（增加）減少,-45461.0,26220.0,30777.0,55607.0
應收帳款（增加）減少,-3241.0,-1508.0,17115.0,130087.0
其他應收款（增加）減少,-436067.0,122748.0,282110.0,-1328.0
存貨（增加）減少,-13275.0,-22730.0,-39020.0,351193.0
預付款項（增加）減少,-25539.0,-35743.0,-2617.0,21010.0
其他流動資產（增加）減少,264224.0,100484.0,333187.0,-3015.0
與營業活動相關之資產之淨變動合計,27947.0,26958.0,-8752.0,551909.0
合約負債增加（減少）,2995.0,64015.0,-4983.0,-20435.0
應付票據增加（減少）,1201.0,1059.0,-17207.0,1656.0
應付帳款增加（減少）,257553.0,134043.0,16604.0,-113280.0
其他應付款增加（減少）,-178514.0,256791.0,0.0,9355.0
其他流動負債增加（減少）,-94090.0,509336.0,49468.0,50284.0
淨確定福利負債增加(減少),9309.0,539619.0,1646.0,5624.0
與營業活動相關之負債之淨變動合計,600.0,1350.0,36776.0,-66796.0
與營業活動相關之資產及負債之淨變動合計,-15432.0,-28213.0,369963.0,485113.0
調整項目合計,-2348.0,-29667.0,746566.0,1017253.0
營運產生之現金流入（流出）,-7871.0,483089.0,707200.0,980865.0
收取之利息,,,2166.0,4307.0
支付之利息,0.0,0.0,-47366.0,-65620.0
退還（支付）之所得稅,0.0,0.0,-57944.0,-59619.0
營業活動之淨現金流入（流出）,15323.0,37543.0,604056.0,859933.0
投資活動之現金流量,-16540.0,-176947.0,,
處分透過其他綜合損益按公允價值衡量之金融資產,25139.0,-49688.0,0.0,0.0
處分按攤銷後成本衡量之金融資產,-49.0,2893.0,37581.0,35946.0
取得採用權益法之投資,-712.0,-3117.0,0.0,-177472.0
對子公司之收購（扣除所取得之現金）,-33.0,-696.0,-185195.0,0.0
取得不動產、廠房及設備,-566.0,-34.0,-119582.0,-197130.0
處分不動產、廠房及設備,-45134.0,0.0,2921.0,3008.0
存出保證金增加,-22572.0,-89124.0,-3186.0,-5425.0
取得無形資產,,-279170.0,-762.0,-804.0
取得使用權資產,-35009.0,,-34.0,-33.0
取得投資性不動產,0.0,-28550.0,0.0,0.0
其他金融資產增加,0.0,0.0,-118022.0,-727.0
其他非流動資產增加,1661.0,0.0,1076.0,-99407.0
收取之股利,-330.0,2908.0,-385203.0,1081.0
投資活動之淨現金流入（流出）,0.0,-1110.0,,-440963.0
籌資活動之現金流量,0.0,-690.0,-192192.0,
短期借款增加,-33678.0,0.0,0.0,-506775.0
應付短期票券增加,114818.0,-27442.0,0.0,0.0
償還公司債,50697.0,56353.0,3097.0,0.0
舉借長期借款,1114549.0,232830.0,-2134.0,0.0
存入保證金增加,1165246.0,1114549.0,-5587.0,962.0
租賃本金償還,1164861.0,1347379.0,0.0,-3387.0
取得子公司股權,385.0,1346689.0,-21231.0,-14632.0
