會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,196510.0,100.0,213632.0,100.0,244166.0,100.0,877633.0,100.0
銷貨收入淨額,196510.0,100.0,213632.0,100.0,244166.0,100.0,877633.0,100.0
營業收入合計,196510.0,100.0,213632.0,100.0,244166.0,100.0,877633.0,100.0
銷貨成本,128859.0,65.57,118319.0,55.38,153526.0,62.88,533784.0,60.82
營業成本合計,128859.0,65.57,118319.0,55.38,153526.0,62.88,533784.0,60.82
營業毛利（毛損）,67651.0,34.43,95313.0,44.62,90640.0,37.12,343849.0,39.18
營業毛利（毛損）淨額,67651.0,34.43,95313.0,44.62,90640.0,37.12,343849.0,39.18
營業費用,,,,,,,,
推銷費用,5595.0,2.85,6615.0,3.1,7836.0,3.21,42625.0,4.86
管理費用,30574.0,15.56,31992.0,14.98,35310.0,14.46,119962.0,13.67
研究發展費用,2194.0,1.12,2405.0,1.13,3431.0,1.41,10522.0,1.2
營業費用合計,38363.0,19.52,41012.0,19.2,46577.0,19.08,173109.0,19.72
營業利益（損失）,29288.0,14.9,54301.0,25.42,44063.0,18.05,,
營業外收入及支出,,,,,,,0.0,0.0
其他收入,28.0,0.01,542.0,0.25,722.0,0.3,170740.0,19.45
其他利益及損失淨額,9649.0,4.91,11538.0,5.4,18599.0,7.62,,
財務成本淨額,391.0,0.2,267.0,0.12,231.0,0.09,2208.0,0.25
營業外收入及支出合計,9286.0,4.73,11813.0,5.53,19090.0,7.82,32834.0,3.74
稅前淨利（淨損）,38574.0,19.63,66114.0,30.95,63153.0,25.86,1137.0,0.13
所得稅費用（利益）合計,3189.0,1.62,9001.0,4.21,7701.0,3.15,33905.0,3.86
繼續營業單位本期淨利（淨損）,35385.0,18.01,57113.0,26.73,55452.0,22.71,204645.0,23.32
本期淨利（淨損）,35385.0,18.01,57113.0,26.73,55452.0,22.71,28545.0,3.25
其他綜合損益(淨額),,,,,,,176100.0,20.07
確定福利計畫之再衡量數,0.0,0.0,641.0,0.3,-656.0,-0.27,176100.0,20.07
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,321.0,0.16,641.0,0.3,0.0,0.0,,
與不重分類之項目相關之所得稅,0.0,0.0,-30895.0,-14.46,-656.0,-0.27,144.0,0.02
不重分類至損益之項目：,321.0,0.16,-5303.0,-2.48,8225.0,3.37,440.0,0.05
國外營運機構財務報表換算之兌換差額,14986.0,7.63,-36198.0,-16.94,-3715.0,-1.52,0.0,0.0
透過其他綜合損益按公允價值衡量之債務工具投資未實現評價損益,-4095.0,-2.08,-35557.0,-16.64,0.0,0.0,584.0,0.07
與可能重分類之項目相關之所得稅,0.0,0.0,21556.0,10.09,4510.0,1.85,-14105.0,-1.61
後續可能重分類至損益之項目：,10891.0,5.54,,,3854.0,1.58,-11485.0,-1.31
其他綜合損益（淨額）,11212.0,5.71,57113.0,26.73,59306.0,24.29,0.0,0.0
本期綜合損益總額,46597.0,23.71,21556.0,10.09,,,-25590.0,-2.92
淨利（損）歸屬於：,,,,,55452.0,22.71,-25006.0,-2.85
母公司業主（淨利∕損）,35385.0,18.01,0.35,,59306.0,24.29,151094.0,17.22
母公司業主（綜合損益）,46597.0,23.71,,,,,,
基本每股盈餘,,,0.35,,0.33,,176100.0,20.07
基本每股盈餘,0.21,,,,,,151094.0,17.22
稀釋每股盈餘,,,,,0.33,,,
稀釋每股盈餘,0.21,,,,,,1.06,
