會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,38574.0,104688.0,167841.0,204645.0
本期稅前淨利（淨損）,38574.0,104688.0,167841.0,204645.0
折舊費用,13096.0,26269.0,39422.0,53040.0
攤銷費用,1301.0,2534.0,3606.0,4749.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-545.0,-1070.0,-1435.0,-2165.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,391.0,658.0,-128.0,5508.0
利息費用,-26.0,-503.0,889.0,1137.0
利息收入,-2.0,-67.0,-890.0,-1698.0
股利收入,-1352.0,-1036.0,-402.0,-510.0
處分及報廢不動產、廠房及設備損失（利益）,12863.0,-2681.0,-6166.0,173.0
不動產、廠房及設備轉列費用數,-1519.0,24104.0,34896.0,0.0
未實現外幣兌換損失（利益）,9552.0,-1361.0,-1304.0,-2462.0
收益費損項目合計,-923.0,35603.0,-7146.0,57772.0
應收票據（增加）減少,-10051.0,4393.0,4562.0,423.0
應收帳款（增加）減少,49.0,-14559.0,20256.0,25233.0
其他應收款（增加）減少,-1033.0,32.0,-2868.0,5761.0
存貨（增加）減少,-3925.0,-4496.0,1744.0,34739.0
預付款項（增加）減少,2510.0,19612.0,15244.0,-16321.0
其他流動資產（增加）減少,-21622.0,-348.0,1982.0,1421.0
與營業活動相關之資產之淨變動合計,-6604.0,17943.0,-675.0,51256.0
合約負債增加（減少）,58.0,-6241.0,-5045.0,-56.0
應付帳款增加（減少）,-618.0,11.0,197.0,18244.0
其他應付款增加（減少）,-26276.0,-1207.0,-1452.0,2732.0
其他流動負債增加（減少）,-30201.0,10158.0,-4993.0,165.0
淨確定福利負債增加(減少),-17338.0,29770.0,10251.0,-1930.0
與營業活動相關之負債之淨變動合計,21236.0,53874.0,45147.0,19155.0
與營業活動相關之資產及負債之淨變動合計,252.0,158562.0,212988.0,70411.0
調整項目合計,2.0,916.0,668.0,128183.0
營運產生之現金流入（流出）,-385.0,67.0,402.0,332828.0
收取之利息,0.0,-689.0,-941.0,1537.0
收取之股利,21105.0,-2925.0,-3880.0,219.0
支付之利息,,155931.0,209237.0,-1182.0
退還（支付）之所得稅,0.0,,,-4446.0
營業活動之淨現金流入（流出）,-12781.0,0.0,0.0,328956.0
投資活動之現金流量,-2923.0,-32418.0,-42834.0,
取得透過其他綜合損益按公允價值衡量之金融資產,-153.0,14195.0,27343.0,-3260.0
處分透過其他綜合損益按公允價值衡量之金融資產,0.0,-16049.0,-20222.0,0.0
取得透過損益按公允價值衡量之金融資產,-15857.0,-57.0,0.0,-64690.0
處分透過損益按公允價值衡量之金融資產,,-34329.0,64.0,34216.0
取得不動產、廠房及設備,1000.0,,-35649.0,-32474.0
處分不動產、廠房及設備,-1000.0,1000.0,,1072.0
其他非流動資產增加,124.0,-58000.0,1000.0,-1287.0
收取之股利,-607.0,20.0,-78000.0,291.0
投資活動之淨現金流入（流出）,-483.0,-1238.0,0.0,-66132.0
籌資活動之現金流量,7330.0,-58218.0,-1963.0,
短期借款增加,12095.0,-20463.0,351.0,65000.0
短期借款減少,187464.0,42921.0,-100000.0,-152000.0
存入保證金增加,199559.0,187464.0,-178612.0,345.0
存入保證金減少,199559.0,230385.0,-15589.0,0.0
