會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,1653188.0,15.19,768205.0,7.51,1139999.0,10.61,8504412.0,51.06
透過損益按公允價值衡量之金融資產－流動,89737.0,0.82,94222.0,0.92,102667.0,0.96,95366.0,0.57
應收票據淨額,108272.0,0.99,116094.0,1.14,179411.0,1.67,164053.0,0.99
應收帳款淨額,755247.0,6.94,949270.0,9.28,0.0,0.0,831258.0,4.99
應收帳款－關係人淨額,412693.0,3.79,435704.0,4.26,1137747.0,10.59,487544.0,2.93
其他應收款淨額,13833.0,0.13,48254.0,0.47,473476.0,4.41,10123.0,0.06
本期所得稅資產,1502.0,0.01,0.0,0.0,10181.0,0.09,0.0,0.0
存貨,932131.0,8.56,1440522.0,14.08,0.0,0.0,1570255.0,9.43
生物資產－流動,25170.0,0.23,23187.0,0.23,1158674.0,10.79,21260.0,0.13
預付款項,398626.0,3.66,143412.0,1.4,21237.0,0.2,404605.0,2.43
其他流動資產,390392.0,3.59,63294.0,0.62,434979.0,4.05,11854.0,0.07
流動資產合計,4780791.0,43.92,4082164.0,39.91,0.0,0.0,12100730.0,72.66
非流動資產,,,,,63348.0,0.59,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,119361.0,1.1,120741.0,1.18,4721719.0,43.96,1522815.0,9.14
採用權益法之投資,3364246.0,30.91,3422465.0,33.46,,,304201.0,1.83
不動產、廠房及設備,1944748.0,17.87,1924539.0,18.82,115337.0,1.07,1988740.0,11.94
使用權資產,14450.0,0.13,12848.0,0.13,3313509.0,30.85,13010.0,0.08
投資性不動產淨額,614460.0,5.65,614029.0,6.0,1913415.0,17.82,613160.0,3.68
無形資產,1468.0,0.01,1182.0,0.01,12685.0,0.12,612.0,0.0
生物資產－非流動,6286.0,0.06,6677.0,0.07,613603.0,5.71,7065.0,0.04
遞延所得稅資產,3059.0,0.03,3059.0,0.03,897.0,0.01,33490.0,0.2
其他非流動資產,35714.0,0.33,40473.0,0.4,7137.0,0.07,70781.0,0.42
非流動資產合計,6103792.0,56.08,6146013.0,60.09,3057.0,0.03,4553874.0,27.34
資產總額,10884583.0,100.0,10228177.0,100.0,38866.0,0.36,16654604.0,100.0
流動負債,,,,,6018506.0,56.04,,
短期借款,1130499.0,10.39,466084.0,4.56,10740225.0,100.0,769490.0,4.62
應付短期票券,120000.0,1.1,100000.0,0.98,,,370000.0,2.22
透過損益按公允價值衡量之金融負債－流動,11.0,0.0,0.0,0.0,1011642.0,9.42,0.0,0.0
合約負債－流動,48444.0,0.45,45928.0,0.45,230000.0,2.14,53777.0,0.32
應付票據,945.0,0.01,835.0,0.01,0.0,0.0,659.0,0.0
應付帳款,602216.0,5.53,676518.0,6.61,47116.0,0.44,615996.0,3.7
其他應付款,861471.0,7.91,889446.0,8.7,990.0,0.01,949854.0,5.7
本期所得稅負債,78563.0,0.72,56786.0,0.56,724423.0,6.74,339284.0,2.04
租賃負債－流動,2618.0,0.02,1718.0,0.02,508327.0,4.73,1718.0,0.01
其他流動負債,235612.0,2.16,185810.0,1.82,43247.0,0.4,755800.0,4.54
流動負債合計,3080379.0,28.3,2423125.0,23.69,1787.0,0.02,3856578.0,23.16
非流動負債,,,,,450825.0,4.2,,
長期借款,920000.0,8.45,790000.0,7.72,3018357.0,28.1,0.0,0.0
遞延所得稅負債,222537.0,2.04,222537.0,2.18,,,223071.0,1.34
租賃負債－非流動,474.0,0.0,124.0,0.0,550000.0,5.12,566.0,0.0
其他非流動負債,11486.0,0.11,11142.0,0.11,222537.0,2.07,6530.0,0.04
非流動負債合計,1154497.0,10.61,1023803.0,10.01,0.0,0.0,230167.0,1.38
負債總額,4234876.0,38.91,3446928.0,33.7,10877.0,0.1,4086745.0,24.54
歸屬於母公司業主之權益,,,,,783414.0,7.29,,
股本,,,,,3801771.0,35.4,,
普通股股本,4999990.0,45.94,4999990.0,48.88,,,4999990.0,30.02
股本合計,4999990.0,45.94,4999990.0,48.88,,,4999990.0,30.02
資本公積,,,,,4999990.0,46.55,,
資本公積合計,1006742.0,9.25,1006742.0,9.84,4999990.0,46.55,1006742.0,6.04
保留盈餘,,,,,,,,
法定盈餘公積,209930.0,1.93,276984.0,2.71,1006742.0,9.37,276984.0,1.66
特別盈餘公積,240776.0,2.21,240776.0,2.35,,,240776.0,1.45
未分配盈餘（或待彌補虧損）,490665.0,4.51,548321.0,5.36,276984.0,2.58,6213851.0,37.31
保留盈餘合計,941371.0,8.65,1066081.0,10.42,240776.0,2.24,6731611.0,40.42
其他權益,,,,,705082.0,6.56,,
其他權益合計,-99651.0,-0.92,-92858.0,-0.91,1222842.0,11.39,28205.0,0.17
庫藏股票,-203876.0,-1.87,-203876.0,-1.99,,,-203876.0,-1.22
歸屬於母公司業主之權益合計,6644576.0,61.05,6776079.0,66.25,-92435.0,-0.86,12562672.0,75.43
非控制權益,5131.0,0.05,5170.0,0.05,-203876.0,-1.9,5187.0,0.03
權益總額,6649707.0,61.09,6781249.0,66.3,6933263.0,64.55,12567859.0,75.46
負債及權益總計,10884583.0,100.0,10228177.0,100.0,5191.0,0.05,16654604.0,100.0
待註銷股本股數（單位：股）,0.0,,0.0,,6938454.0,64.6,0.0,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,10740225.0,100.0,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,13680042.0,,13680042.0,,0.0,,13680042.0,
