會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,118183.0,187285.0,276306.0,343548.0
本期稅前淨利（淨損）,118183.0,187285.0,276306.0,343548.0
折舊費用,9572.0,18983.0,28142.0,37361.0
攤銷費用,4895.0,9776.0,14509.0,19162.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-485.0,-513.0,-513.0,57.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-347.0,-103.0,-267.0,20.0
利息費用,483.0,978.0,1515.0,2066.0
利息收入,-617.0,-1773.0,-2908.0,-4347.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-2433.0,-4014.0,-5795.0,-8281.0
處分及報廢不動產、廠房及設備損失（利益）,919.0,696.0,701.0,702.0
其他項目,11987.0,0.0,0.0,0.0
收益費損項目合計,-3079.0,24030.0,35384.0,46740.0
應收票據（增加）減少,102207.0,-3932.0,1870.0,-1597.0
應收帳款（增加）減少,105.0,96464.0,27576.0,77627.0
其他應收款（增加）減少,42061.0,-151.0,-313.0,-876.0
存貨（增加）減少,-2311.0,84480.0,29004.0,13914.0
預付款項（增加）減少,-879.0,3516.0,22246.0,21424.0
其他流動資產（增加）減少,138104.0,5854.0,9764.0,10312.0
與營業活動相關之資產之淨變動合計,0.0,186231.0,90147.0,120804.0
應付票據增加（減少）,-2046.0,0.0,0.0,0.0
應付帳款增加（減少）,-53593.0,-43210.0,-26805.0,-28515.0
其他應付款增加（減少）,1045.0,-18734.0,-46213.0,-56563.0
其他流動負債增加（減少）,50.0,-7826.0,-11764.0,-9682.0
淨確定福利負債增加(減少),-605.0,-8281.0,-8231.0,-8181.0
遞延貸項增加（減少）,-55149.0,-328.0,1239.0,1322.0
與營業活動相關之負債之淨變動合計,82955.0,-78379.0,-91774.0,-101619.0
與營業活動相關之資產及負債之淨變動合計,94942.0,107852.0,-1627.0,19185.0
調整項目合計,213125.0,131882.0,33757.0,65925.0
營運產生之現金流入（流出）,617.0,319167.0,310063.0,409473.0
收取之利息,0.0,1773.0,2908.0,4347.0
收取之股利,-483.0,0.0,3338.0,3338.0
支付之利息,389.0,-978.0,-1515.0,-2066.0
退還（支付）之所得稅,213648.0,-26252.0,-64611.0,-65085.0
營業活動之淨現金流入（流出）,,293710.0,250183.0,350007.0
投資活動之現金流量,0.0,,,
取得按攤銷後成本衡量之金融資產,436.0,-1128.0,-8548.0,-6106.0
處分按攤銷後成本衡量之金融資產,-44154.0,0.0,0.0,4990.0
取得透過損益按公允價值衡量之金融資產,44154.0,-88708.0,-88706.0,-88554.0
處分透過損益按公允價值衡量之金融資產,-339.0,44354.0,44353.0,88554.0
取得不動產、廠房及設備,117.0,-1992.0,-6635.0,-9608.0
處分不動產、廠房及設備,172.0,345.0,345.0,344.0
存出保證金減少,0.0,51.0,141.0,168.0
取得無形資產,-1320.0,0.0,-299.0,-1632.0
預付設備款增加,-934.0,-2458.0,-2871.0,-2305.0
投資活動之淨現金流入（流出）,,-49536.0,-62220.0,-14149.0
籌資活動之現金流量,-52818.0,,,
舉借長期借款,-110.0,0.0,0.0,0.0
償還長期借款,-1306.0,-57674.0,-62531.0,-69257.0
存入保證金增加,-54234.0,-155.0,0.0,0.0
存入保證金減少,15048.0,-2610.0,-133.0,-169.0
租賃本金償還,173528.0,0.0,-3945.0,-5281.0
發放現金股利,691762.0,-60439.0,-200898.0,-200898.0
非控制權益變動,865290.0,9436.0,0.0,0.0
籌資活動之淨現金流入（流出）,865290.0,193171.0,-267507.0,-275605.0
