會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,12814003.0,9.4,13227140.0,9.65,9115545.0,6.53,6824456.0,4.84
透過損益按公允價值衡量之金融資產－流動,367068.0,0.27,291396.0,0.21,307514.0,0.22,329931.0,0.23
透過其他綜合損益按公允價值衡量之金融資產－流動,12556.0,0.01,11286.0,0.01,12767.0,0.01,18122.0,0.01
應收帳款淨額,3288013.0,2.41,3283663.0,2.4,2168036.0,1.55,1498413.0,1.06
應收帳款－關係人淨額,354668.0,0.26,235665.0,0.17,271890.0,0.19,261200.0,0.19
其他應收款淨額,99169.0,0.07,59915.0,0.04,148372.0,0.11,108761.0,0.08
本期所得稅資產,7755.0,0.01,15833.0,0.01,20457.0,0.01,27248.0,0.02
存貨,43277309.0,31.75,43635153.0,31.84,48023280.0,34.38,47941867.0,33.97
預付款項,2264065.0,1.66,1242939.0,0.91,1132356.0,0.81,1346163.0,0.95
其他流動資產,1972820.0,1.45,3342368.0,2.44,3162612.0,2.26,6242892.0,4.42
流動資產合計,64457426.0,47.28,65345358.0,47.69,64362829.0,46.08,64599053.0,45.78
非流動資產,,,,,,,,
透過損益按公允價值衡量之金融資產－非流動,54055.0,0.04,54055.0,0.04,54055.0,0.04,45054.0,0.03
透過其他綜合損益按公允價值衡量之金融資產－非流動,3288722.0,2.41,1435939.0,1.05,1300290.0,0.93,1326664.0,0.94
採用權益法之投資,2102870.0,1.54,3659114.0,2.67,6537596.0,4.68,6322678.0,4.48
不動產、廠房及設備,25870692.0,18.98,25868071.0,18.88,26742812.0,19.15,27190100.0,19.27
使用權資產,870467.0,0.64,916918.0,0.67,901367.0,0.65,874654.0,0.62
投資性不動產淨額,38867067.0,28.51,38867067.0,28.36,38867067.0,27.83,40181547.0,28.47
無形資產,175460.0,0.13,179746.0,0.13,188128.0,0.13,182616.0,0.13
遞延所得稅資產,11023.0,0.01,11023.0,0.01,11023.0,0.01,11009.0,0.01
其他非流動資產,623182.0,0.46,693026.0,0.51,714647.0,0.51,389554.0,0.28
非流動資產合計,71863538.0,52.72,71684959.0,52.31,75316985.0,53.92,76523876.0,54.22
資產總額,136320964.0,100.0,137030317.0,100.0,139679814.0,100.0,141122929.0,100.0
流動負債,,,,,,,,
短期借款,13959843.0,10.24,13658893.0,9.97,14429029.0,10.33,16023388.0,11.35
應付短期票券,1430135.0,1.05,1429812.0,1.04,1430756.0,1.02,1427706.0,1.01
合約負債－流動,126103.0,0.09,115650.0,0.08,55892.0,0.04,65846.0,0.05
應付帳款,1985487.0,1.46,1781573.0,1.3,1256206.0,0.9,1510965.0,1.07
應付帳款－關係人,10788.0,0.01,676.0,0.0,807.0,0.0,753.0,0.0
其他應付款,1966614.0,1.44,3346800.0,2.44,1694285.0,1.21,2048938.0,1.45
本期所得稅負債,38628.0,0.03,16472.0,0.01,0.0,0.0,24031.0,0.02
負債準備－流動,354116.0,0.26,115592.0,0.08,797690.0,0.57,885021.0,0.63
租賃負債－流動,51990.0,0.04,74295.0,0.05,65860.0,0.05,60864.0,0.04
其他流動負債,2121840.0,1.56,2421740.0,1.77,3596833.0,2.58,3319063.0,2.35
流動負債合計,22045544.0,16.17,22961503.0,16.76,23327358.0,16.7,25366575.0,17.97
非流動負債,,,,,,,,
