會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,987953.0,1397454.0,674714.0,696990.0
本期稅前淨利（淨損）,987953.0,1397454.0,674714.0,696990.0
折舊費用,577804.0,1157304.0,1745069.0,2350740.0
攤銷費用,13134.0,26897.0,41568.0,58946.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-6.0,105.0,213.0,865.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,41066.0,149570.0,159531.0,117767.0
利息費用,36826.0,73199.0,155889.0,215420.0
利息收入,-15718.0,-52914.0,-90566.0,-146498.0
股利收入,-16014.0,-333303.0,-445066.0,-463584.0
採用權益法認列之關聯企業及合資損失（利益）之份額,1135180.0,2759439.0,4495177.0,6154577.0
處分及報廢不動產、廠房及設備損失（利益）,-1012.0,-4839.0,-11757.0,-1188.0
非金融資產減損迴轉利益,27738.0,371201.0,505560.0,262016.0
其他項目,1798998.0,687.0,2263.0,7330.0
收益費損項目合計,381821.0,4147346.0,6557881.0,8556391.0
強制透過損益按公允價值衡量之金融資產（增加）減少,247088.0,1505642.0,3028145.0,2924461.0
應收票據（增加）減少,1456340.0,237876.0,362275.0,331199.0
應收帳款（增加）減少,83009.0,1433723.0,1673136.0,1119159.0
其他應收款（增加）減少,-564043.0,97986.0,109964.0,262793.0
存貨（增加）減少,-16953.0,-2112464.0,-914376.0,134495.0
預付款項（增加）減少,-15749.0,-269544.0,-556973.0,-610074.0
其他流動資產（增加）減少,1571513.0,2855.0,9055.0,26315.0
與營業活動相關之資產之淨變動合計,-44051.0,896074.0,3711226.0,4188348.0
應付帳款增加（減少）,-978237.0,618953.0,-356525.0,-179958.0
其他應付款增加（減少）,-5356.0,-732807.0,-547704.0,-614894.0
負債準備增加（減少）,148315.0,-3515.0,-5684.0,-7713.0
其他流動負債增加（減少）,-89064.0,172895.0,30608.0,102676.0
淨確定福利負債增加(減少),-968393.0,-103881.0,-124713.0,-301437.0
與營業活動相關之負債之淨變動合計,603120.0,-48355.0,-1004018.0,-1001326.0
與營業活動相關之資產及負債之淨變動合計,2402118.0,847719.0,2707208.0,3187022.0
調整項目合計,3390071.0,4995065.0,9265089.0,11743413.0
營運產生之現金流入（流出）,30279.0,6392519.0,9939803.0,12440403.0
收取之利息,-31935.0,61495.0,91153.0,136229.0
支付之利息,-27387.0,-79871.0,-139917.0,-215453.0
退還（支付）之所得稅,3361028.0,-2570423.0,-2609561.0,-2611392.0
營業活動之淨現金流入（流出）,,3803720.0,7281478.0,9749787.0
投資活動之現金流量,0.0,,,
取得透過其他綜合損益按公允價值衡量之金融資產,-14561.0,6162.0,-43.0,-43.0
處分透過其他綜合損益按公允價值衡量之金融資產,-687478.0,0.0,10058.0,28399.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,11294.0,-15882.0,0.0,41329.0
取得按攤銷後成本衡量之金融資產,-2145.0,-90000.0,-35196.0,-83098.0
取得採用權益法之投資,-192.0,-1302025.0,-90000.0,-90000.0
對子公司之收購（扣除所取得之現金）,-1590.0,22126.0,0.0,0.0
取得不動產、廠房及設備,-121067.0,-19004.0,-2015332.0,-2770191.0
處分不動產、廠房及設備,-815739.0,-192.0,34732.0,41615.0
存出保證金增加,,-3126.0,-17451.0,-48811.0
取得無形資產,-1081351.0,-55503.0,-1477.0,-10581.0
取得使用權資產,0.0,8954.0,-3250.0,0.0
取得投資性不動產,-130000.0,-1448490.0,-145456.0,-3714.0
其他非流動資產增加,-1000000.0,,445066.0,-82451.0
收取之股利,5178000.0,-858800.0,-1818349.0,463584.0
投資活動之淨現金流入（流出）,-5083935.0,-230000.0,,-2513962.0
籌資活動之現金流量,10422.0,0.0,61149.0,
短期借款減少,-19147.0,-1000000.0,0.0,-97715.0
應付短期票券增加,-3581.0,8626059.0,126000.0,11000.0
應付短期票券減少,4874.0,-8031760.0,0.0,0.0
發行公司債,-2124718.0,11730.0,0.0,0.0
償還公司債,295047.0,-37570.0,-1000000.0,-3000000.0
舉借長期借款,715618.0,-4398.0,16383297.0,21407630.0
償還長期借款,10365353.0,-443.0,-14634052.0,-19566743.0
存入保證金增加,11080971.0,46962.0,12981.0,16661.0
租賃本金償還,11080971.0,-1478220.0,-60505.0,-89717.0
