會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,34749.0,255397.0,664856.0,768498.0
本期稅前淨利（淨損）,34749.0,255397.0,664856.0,768498.0
折舊費用,152952.0,310733.0,474938.0,641763.0
攤銷費用,1412.0,2659.0,3972.0,5328.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,0.0,5401.0,5401.0,15020.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,995.0,1966.0,3161.0,10939.0
利息費用,24944.0,54822.0,84842.0,125587.0
利息收入,-50.0,-389.0,-1037.0,-3078.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-2641.0,-4513.0,-10938.0,-7836.0
處分及報廢不動產、廠房及設備損失（利益）,-444.0,-969.0,-1407.0,-6823.0
未實現外幣兌換損失（利益）,-376.0,369710.0,558932.0,-37065.0
收益費損項目合計,176792.0,34337.0,9652.0,743835.0
應收票據（增加）減少,31133.0,-318306.0,-609130.0,49917.0
應收帳款（增加）減少,72677.0,20366.0,-86603.0,-348686.0
其他應收款（增加）減少,-20657.0,-468390.0,-404028.0,-74611.0
存貨（增加）減少,-307451.0,62724.0,100543.0,-393085.0
其他流動資產（增加）減少,53878.0,-5520.0,-989566.0,11257.0
其他營業資產（增加）減少,-12321.0,-674789.0,-209342.0,-40621.0
與營業活動相關之資產之淨變動合計,-182741.0,-49681.0,-321843.0,-795829.0
應付票據增加（減少）,-221683.0,-194688.0,-102790.0,-396629.0
應付帳款增加（減少）,-77040.0,-134087.0,46792.0,-211638.0
其他應付款增加（減少）,-184139.0,39143.0,957.0,-111860.0
其他流動負債增加（減少）,23592.0,3730.0,-586226.0,39915.0
其他營業負債增加（減少）,7352.0,-335583.0,-1575792.0,-6410.0
與營業活動相關之負債之淨變動合計,-451918.0,-1010372.0,-1016860.0,-686622.0
與營業活動相關之資產及負債之淨變動合計,-634659.0,-640662.0,-352004.0,-1482451.0
調整項目合計,-457867.0,-385265.0,1037.0,-738616.0
營運產生之現金流入（流出）,-423118.0,388.0,-81432.0,29882.0
收取之利息,50.0,-53111.0,-54770.0,2606.0
支付之利息,-25619.0,-54737.0,-487169.0,-128699.0
退還（支付）之所得稅,-448687.0,-492725.0,,-54694.0
營業活動之淨現金流入（流出）,,,-6375.0,-150905.0
投資活動之現金流量,24268.0,-4809.0,29077.0,
取得透過其他綜合損益按公允價值衡量之金融資產,-47.0,29077.0,-14985.0,-4519.0
處分透過其他綜合損益按公允價值衡量之金融資產,-15166.0,-107.0,0.0,29077.0
取得按攤銷後成本衡量之金融資產,11740.0,0.0,-15858.0,-169330.0
處分按攤銷後成本衡量之金融資產,0.0,-3748.0,-5000.0,0.0
取得透過損益按公允價值衡量之金融資產,-404841.0,-5000.0,-1102504.0,-21501.0
取得採用權益法之投資,444.0,-722776.0,2600.0,-5000.0
取得不動產、廠房及設備,-179.0,2162.0,-1208.0,-1394627.0
處分不動產、廠房及設備,-1400.0,-179.0,0.0,8015.0
存出保證金增加,-385181.0,-1400.0,-2585.0,-1178.0
存出保證金減少,,-706780.0,-23213.0,0.0
取得無形資產,-93593.0,,-1140051.0,-6177.0
收取之股利,0.0,137025.0,,2441.0
投資活動之淨現金流入（流出）,900333.0,0.0,669455.0,-1562799.0
籌資活動之現金流量,-484507.0,2401831.0,0.0,
短期借款增加,-3037.0,-1609759.0,0.0,732184.0
短期借款減少,0.0,-5526.0,3278083.0,0.0
應付短期票券增加,319196.0,0.0,-2279359.0,0.0
應付短期票券減少,80520.0,923571.0,-10585.0,-200000.0
舉借長期借款,-434152.0,-12336.0,-381541.0,4272971.0
償還長期借款,947910.0,-288270.0,0.0,-2641889.0
租賃本金償還,513758.0,947910.0,1276053.0,-16288.0
發放現金股利,513758.0,659640.0,-20307.0,-381541.0
