會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,809419.0,100.0,722433.0,100.0,663023.0,100.0,2785426.0,100.0
銷貨成本,680625.0,84.09,667509.0,92.4,663023.0,100.0,2614571.0,93.87
營業成本合計,680625.0,84.09,667509.0,92.4,663023.0,100.0,2614571.0,93.87
營業毛利（毛損）,128794.0,15.91,0.0,0.0,678838.0,102.39,0.0,0.0
營業毛利（毛損）淨額,128794.0,15.91,0.0,0.0,678838.0,102.39,0.0,0.0
營業費用,,,54924.0,7.6,-15815.0,-2.39,170855.0,6.13
推銷費用,45698.0,5.65,0.0,0.0,-15815.0,-2.39,0.0,0.0
管理費用,28362.0,3.5,0.0,0.0,,,0.0,0.0
研究發展費用,12117.0,1.5,54924.0,7.6,40709.0,6.14,170855.0,6.13
預期信用減損損失（利益）,-148.0,-0.02,,,10796.0,1.63,,
營業費用合計,86029.0,10.63,40969.0,5.67,12479.0,1.88,160408.0,5.76
營業利益（損失）,42765.0,5.28,22949.0,3.18,-33.0,0.0,81003.0,2.91
營業外收入及支出,,,11929.0,1.65,63951.0,9.65,48756.0,1.75
利息收入,12.0,0.0,-76.0,-0.01,-79766.0,-12.03,-174.0,-0.01
其他收入,4043.0,0.5,75771.0,10.49,,,289993.0,10.41
其他利益及損失淨額,11489.0,1.42,,,12.0,0.0,-119138.0,-4.28
財務成本淨額,5330.0,0.66,0.0,0.0,4298.0,0.65,,
採用權益法認列之關聯企業及合資損益之份額淨額,-469.0,-0.06,-20847.0,-2.89,37034.0,5.59,1790.0,0.06
營業外收入及支出合計,9745.0,1.2,,,0.0,0.0,20987.0,0.75
稅前淨利（淨損）,52510.0,6.49,221.0,0.03,7087.0,1.07,60998.0,2.19
所得稅費用（利益）合計,8606.0,1.06,7155.0,0.99,0.0,0.0,0.0,0.0
繼續營業單位本期淨利（淨損）,43904.0,5.42,27183.0,3.76,-484.0,-0.07,27012.0,0.97
停業單位損益,,,6616.0,0.92,0.0,0.0,-1837.0,-0.07
停業單位損益合計,0.0,0.0,-479.0,-0.07,33773.0,5.09,54926.0,1.97
本期淨利（淨損）,43904.0,5.42,27464.0,3.8,-45993.0,-6.94,-64212.0,-2.31
其他綜合損益(淨額),,,6617.0,0.92,-1413.0,-0.21,2532.0,0.09
國外營運機構財務報表換算之兌換差額,1751.0,0.22,3810.0,0.53,-44580.0,-6.72,-66744.0,-2.4
後續可能重分類至損益之項目：,1751.0,0.22,2807.0,0.39,,,,
其他綜合損益（淨額）,1751.0,0.22,,,0.0,0.0,0.0,0.0
本期綜合損益總額,45655.0,5.64,0.0,0.0,-44580.0,-6.72,-66744.0,-2.4
淨利（損）歸屬於：,,,2807.0,0.39,,,,
母公司業主（淨利∕損）,43904.0,5.42,,,2589.0,0.39,16952.0,0.61
非控制權益（淨利∕損）,0.0,0.0,0.0,0.0,2589.0,0.39,0.0,0.0
母公司業主（綜合損益）,45655.0,5.64,0.0,0.0,2589.0,0.39,0.0,0.0
非控制權益（綜合損益）,0.0,0.0,0.0,0.0,-41991.0,-6.33,0.0,0.0
基本每股盈餘,,,0.0,0.0,,,0.0,0.0
基本每股盈餘,0.39,,0.0,0.0,-44580.0,-6.72,0.0,0.0
稀釋每股盈餘,,,0.0,0.0,0.0,0.0,0.0,0.0
稀釋每股盈餘,0.39,,0.0,0.0,-41991.0,-6.33,3390.0,0.12
