會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,949430.0,6.64,825278.0,6.05,461210.0,3.48,629692.0,4.8
透過損益按公允價值衡量之金融資產－流動,858920.0,6.01,511844.0,3.75,321007.0,2.42,294358.0,2.24
應收票據淨額,7680.0,0.05,8702.0,0.06,2527.0,0.02,0.0,0.0
應收帳款淨額,1524598.0,10.67,1501302.0,11.0,1252451.0,9.44,977399.0,7.45
應收帳款－關係人淨額,37949.0,0.27,60538.0,0.44,64721.0,0.49,62982.0,0.48
其他應收款淨額,117251.0,0.82,128923.0,0.94,142048.0,1.07,139108.0,1.06
本期所得稅資產,0.0,0.0,1290621.0,9.46,1152384.0,8.69,737.0,0.01
存貨,1383037.0,9.68,126782.0,0.93,113644.0,0.86,1033718.0,7.88
預付款項,129813.0,0.91,1369253.0,10.03,1748261.0,13.18,116170.0,0.89
其他流動資產,1015784.0,7.11,5823243.0,42.67,5258253.0,39.63,1605293.0,12.24
流動資產合計,6024462.0,42.15,,,,,4859457.0,37.06
非流動資產,,,168434.0,1.23,131233.0,0.99,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,209924.0,1.47,4148623.0,30.4,4382763.0,33.03,128259.0,0.98
採用權益法之投資,4220924.0,29.54,2443260.0,17.9,2541735.0,19.16,4586869.0,34.98
不動產、廠房及設備,2424754.0,16.97,105209.0,0.77,102928.0,0.78,2621850.0,19.99
使用權資產,107699.0,0.75,627.0,0.0,497.0,0.0,102157.0,0.78
無形資產,770.0,0.01,160056.0,1.17,165737.0,1.25,1591.0,0.01
遞延所得稅資產,149953.0,1.05,797452.0,5.84,685476.0,5.17,160178.0,1.22
其他非流動資產,1152753.0,8.07,7823661.0,57.33,8010369.0,60.37,652585.0,4.98
非流動資產合計,8266777.0,57.85,13646904.0,100.0,13268622.0,100.0,8253489.0,62.94
資產總額,14291239.0,100.0,,,,,13112946.0,100.0
流動負債,,,590910.0,4.33,317000.0,2.39,,
短期借款,1014663.0,7.1,349914.0,2.56,349540.0,2.63,384000.0,2.93
應付短期票券,349744.0,2.45,220128.0,1.61,187738.0,1.41,349279.0,2.66
合約負債－流動,197276.0,1.38,788936.0,5.78,680274.0,5.13,131625.0,1.0
應付帳款,808001.0,5.65,579248.0,4.24,423939.0,3.2,508583.0,3.88
其他應付款,472034.0,3.3,56823.0,0.42,37899.0,0.29,528123.0,4.03
本期所得稅負債,71662.0,0.5,8065.0,0.06,7961.0,0.06,26653.0,0.2
租賃負債－流動,8165.0,0.06,630071.0,4.62,737205.0,5.56,9035.0,0.07
其他流動負債,669324.0,4.68,3224095.0,23.63,2741556.0,20.66,607990.0,4.64
流動負債合計,3590869.0,25.13,,,,,2545288.0,19.41
非流動負債,,,1699059.0,12.45,1578590.0,11.9,,
長期借款,1748896.0,12.24,263.0,0.0,262.0,0.0,1647654.0,12.57
負債準備－非流動,245.0,0.0,613914.0,4.5,676556.0,5.1,254.0,0.0
遞延所得稅負債,652392.0,4.56,88213.0,0.65,86232.0,0.65,690661.0,5.27
租賃負債－非流動,90185.0,0.63,169683.0,1.24,169745.0,1.28,84804.0,0.65
其他非流動負債,169649.0,1.19,2571132.0,18.84,2511385.0,18.93,102050.0,0.78
非流動負債合計,2661367.0,18.62,5795227.0,42.47,5252941.0,39.59,2525423.0,19.26
負債總額,6252236.0,43.75,,,,,5070711.0,38.67
歸屬於母公司業主之權益,,,,,,,,
股本,,,1827405.0,13.39,1827405.0,13.77,,
普通股股本,1827405.0,12.79,1827405.0,13.39,1827405.0,13.77,1827405.0,13.94
股本合計,1827405.0,12.79,,,,,1827405.0,13.94
資本公積,,,363182.0,2.66,373345.0,2.81,,
資本公積合計,355056.0,2.48,,,,,378706.0,2.89
保留盈餘,,,877928.0,6.43,877928.0,6.62,,
法定盈餘公積,824768.0,5.77,1899580.0,13.92,1899580.0,14.32,877928.0,6.7
特別盈餘公積,1906502.0,13.34,3461441.0,25.36,3636443.0,27.41,1899580.0,14.49
未分配盈餘（或待彌補虧損）,3561722.0,24.92,6238949.0,45.72,6413951.0,48.34,3735597.0,28.49
保留盈餘合計,6292992.0,44.03,,,,,6513105.0,49.67
其他權益,,,-484842.0,-3.55,-506003.0,-3.81,,
其他權益合計,-343433.0,-2.4,-93017.0,-0.68,-93017.0,-0.7,-583964.0,-4.45
庫藏股票,-93017.0,-0.65,7851677.0,57.53,8015681.0,60.41,-93017.0,-0.71
歸屬於母公司業主之權益合計,8039003.0,56.25,7851677.0,57.53,8015681.0,60.41,8042235.0,61.33
權益總額,8039003.0,56.25,13646904.0,100.0,13268622.0,100.0,8042235.0,61.33
負債及權益總計,14291239.0,100.0,0.0,,0.0,,13112946.0,100.0
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,1306059.0,,1306059.0,,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,1306059.0,,,,,,0.0,
