會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,1227615.0,100.0,1169762.0,100.0,1177679.0,100.0,4746405.0,100.0
銷貨收入淨額,1227615.0,100.0,1014113.0,86.69,1177679.0,100.0,4151023.0,87.46
營業收入合計,1227615.0,100.0,155649.0,13.31,1028681.0,87.35,595382.0,12.54
營業成本合計,1072050.0,87.33,0.0,0.0,1028681.0,87.35,1473.0,0.03
營業毛利（毛損）,155565.0,12.67,205.0,0.02,148998.0,12.65,1762.0,0.04
未實現銷貨（損）益,0.0,0.0,155854.0,13.32,0.0,0.0,595671.0,12.55
已實現銷貨（損）益,884.0,0.07,,,489.0,0.04,,
營業毛利（毛損）淨額,156449.0,12.74,73701.0,6.3,149487.0,12.69,263744.0,5.56
營業費用,,,32622.0,2.79,,,129255.0,2.72
推銷費用,77238.0,6.29,36020.0,3.08,63745.0,5.41,147122.0,3.1
管理費用,34910.0,2.84,0.0,0.0,32638.0,2.77,0.0,0.0
研究發展費用,35523.0,2.89,142343.0,12.17,35848.0,3.04,540121.0,11.38
預期信用減損損失（利益）,0.0,0.0,13511.0,1.16,0.0,0.0,55550.0,1.17
營業費用合計,147671.0,12.03,,,132231.0,11.23,,
營業利益（損失）,8778.0,0.72,47.0,0.0,17256.0,1.47,296.0,0.01
營業外收入及支出,,,8469.0,0.72,,,43631.0,0.92
利息收入,20.0,0.0,25130.0,2.15,10.0,0.0,87932.0,1.85
其他收入,12435.0,1.01,-17759.0,-1.52,7475.0,0.63,-102654.0,-2.16
其他利益及損失淨額,8014.0,0.65,15887.0,1.36,43294.0,3.68,29205.0,0.62
採用權益法認列之關聯企業及合資損益之份額淨額,-2678.0,-0.22,29398.0,2.51,-28210.0,-2.4,84755.0,1.79
營業外收入及支出合計,17791.0,1.45,7085.0,0.61,22569.0,1.92,-4069.0,-0.09
稅前淨利（淨損）,26569.0,2.16,22313.0,1.91,39825.0,3.38,88824.0,1.87
所得稅費用（利益）合計,5974.0,0.49,22313.0,1.91,-15220.0,-1.29,88824.0,1.87
繼續營業單位本期淨利（淨損）,20595.0,1.68,,,55045.0,4.67,,
本期淨利（淨損）,20595.0,1.68,-4954.0,-0.42,55045.0,4.67,14756.0,0.31
其他綜合損益(淨額),,,-991.0,-0.08,,,2951.0,0.06
國外營運機構財務報表換算之兌換差額,10624.0,0.87,-3963.0,-0.34,2507.0,0.21,11805.0,0.25
與可能重分類之項目相關之所得稅,2125.0,0.17,-3963.0,-0.34,566.0,0.05,5016.0,0.11
後續可能重分類至損益之項目：,8499.0,0.69,18350.0,1.57,1941.0,0.16,1003.0,0.02
其他綜合損益（淨額）,8499.0,0.69,,,1941.0,0.16,4013.0,0.08
本期綜合損益總額,29094.0,2.37,22313.0,1.91,56986.0,4.84,15818.0,0.33
淨利（損）歸屬於：,,,18350.0,1.57,,,104642.0,2.2
母公司業主（淨利∕損）,20595.0,1.68,,,55045.0,4.67,,
母公司業主（綜合損益）,29094.0,2.37,0.29,,56986.0,4.84,88824.0,1.87
基本每股盈餘,,,0.29,,,,104642.0,2.2
繼續營業單位淨利（淨損）,0.27,,,,0.72,,,
基本每股盈餘,0.27,,0.29,,0.72,,1.17,
稀釋每股盈餘,,,0.29,,,,1.17,
繼續營業單位淨利（淨損）,0.27,,,,0.72,,,
稀釋每股盈餘,0.27,,,,0.72,,1.17,
