會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,9948389.0,100.0,10858158.0,100.0,8838836.0,100.0,38604929.0,100.0
營業收入合計,9948389.0,100.0,10858158.0,100.0,8838836.0,100.0,38604929.0,100.0
銷貨成本,8651803.0,86.97,9678856.0,89.14,8128696.0,91.97,34424330.0,89.17
營業成本合計,8651803.0,86.97,9678856.0,89.14,8128696.0,91.97,34424330.0,89.17
營業毛利（毛損）,1296586.0,13.03,1179302.0,10.86,710140.0,8.03,4180599.0,10.83
營業毛利（毛損）淨額,1296586.0,13.03,1179302.0,10.86,710140.0,8.03,4180599.0,10.83
營業費用,,,,,,,,
推銷費用,116096.0,1.17,125481.0,1.16,114988.0,1.3,442334.0,1.15
管理費用,106441.0,1.07,91709.0,0.84,80527.0,0.91,388522.0,1.01
研究發展費用,13091.0,0.13,11826.0,0.11,10921.0,0.12,46517.0,0.12
預期信用減損損失（利益）,-1187.0,-0.01,0.0,0.0,0.0,0.0,-1187.0,0.0
營業費用合計,234441.0,2.36,229016.0,2.11,206436.0,2.34,876186.0,2.27
營業利益（損失）,1062145.0,10.68,950286.0,8.75,503704.0,5.7,3304413.0,8.56
營業外收入及支出,,,,,,,,
利息收入,305.0,0.0,624.0,0.01,27.0,0.0,2092.0,0.01
其他收入,42214.0,0.42,42430.0,0.39,126205.0,1.43,237170.0,0.61
其他利益及損失淨額,2670.0,0.03,16.0,0.0,16776.0,0.19,23876.0,0.06
財務成本淨額,1529.0,0.02,4929.0,0.05,8197.0,0.09,20327.0,0.05
採用權益法認列之關聯企業及合資損益之份額淨額,40779.0,0.41,90735.0,0.84,50734.0,0.57,233394.0,0.6
營業外收入及支出合計,84439.0,0.85,128876.0,1.19,185545.0,2.1,476205.0,1.23
稅前淨利（淨損）,1146584.0,11.53,1079162.0,9.94,689249.0,7.8,3780618.0,9.79
所得稅費用（利益）合計,269501.0,2.71,174030.0,1.6,103749.0,1.17,707223.0,1.83
繼續營業單位本期淨利（淨損）,877083.0,8.82,905132.0,8.34,585500.0,6.62,3073395.0,7.96
本期淨利（淨損）,877083.0,8.82,905132.0,8.34,585500.0,6.62,3073395.0,7.96
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,132249.0,1.33,-631992.0,-5.82,-182020.0,-2.06,63749.0,0.17
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-3242.0,-0.03,-7445.0,-0.07,5345.0,0.06,-500360.0,-1.3
與不重分類之項目相關之所得稅,-648.0,-0.01,-1489.0,-0.01,1069.0,0.01,3775.0,0.01
不重分類至損益之項目：,129655.0,1.3,-637948.0,-5.88,-177744.0,-2.01,13505.0,0.03
其他綜合損益（淨額）,129655.0,1.3,-637948.0,-5.88,-177744.0,-2.01,-446341.0,-1.16
本期綜合損益總額,1006738.0,10.12,267184.0,2.46,407756.0,4.61,-446341.0,-1.16
淨利（損）歸屬於：,,,,,,,2627054.0,6.8
母公司業主（淨利∕損）,877083.0,8.82,905132.0,8.34,585500.0,6.62,,
非控制權益（淨利∕損）,0.0,0.0,0.0,0.0,0.0,0.0,3073395.0,7.96
母公司業主（綜合損益）,1006738.0,10.12,267184.0,2.46,407756.0,4.61,0.0,0.0
非控制權益（綜合損益）,0.0,0.0,0.0,0.0,0.0,0.0,2627054.0,6.8
基本每股盈餘,,,,,,,0.0,0.0
基本每股盈餘,1.51,,1.56,,1.01,,,
稀釋每股盈餘,,,,,,,5.28,
稀釋每股盈餘,1.5,,1.55,,1.0,,,
