會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,155383.0,293196.0,397198.0,552871.0
本期稅前淨利（淨損）,155383.0,293196.0,397198.0,552871.0
折舊費用,21680.0,43602.0,65268.0,87638.0
攤銷費用,1107.0,2144.0,3159.0,4020.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,2174.0,1393.0,88.0,-511.0
利息費用,181.0,475.0,740.0,1126.0
利息收入,-370.0,-1152.0,-2588.0,-5316.0
股利收入,-1247.0,-36471.0,-59112.0,-60126.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-4127.0,-18055.0,-21914.0,-27079.0
處分及報廢不動產、廠房及設備損失（利益）,-29360.0,-29479.0,-29499.0,-29557.0
處分投資性不動產損失（利益）,-36.0,0.0,0.0,0.0
非金融資產減損迴轉利益,-9998.0,-72.0,-108.0,-144.0
收益費損項目合計,-16795.0,-37615.0,-43966.0,-29949.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-17845.0,45611.0,136147.0,105402.0
應收票據（增加）減少,-330544.0,-25542.0,-15134.0,-14157.0
應收帳款（增加）減少,1519.0,-281751.0,-520078.0,-347458.0
應收帳款－關係人（增加）減少,-23382.0,1519.0,1519.0,1519.0
其他應收款（增加）減少,11848.0,114305.0,117623.0,116836.0
存貨（增加）減少,-71734.0,-283265.0,-134602.0,111789.0
預付款項（增加）減少,17.0,-120190.0,-8393.0,-755.0
其他流動資產（增加）減少,-446916.0,-4.0,17.0,67.0
與營業活動相關之資產之淨變動合計,44322.0,-549317.0,-422901.0,-26757.0
合約負債增加（減少）,-2198.0,50772.0,70068.0,59802.0
應付票據增加（減少）,71028.0,-3114.0,4842.0,537.0
應付票據－關係人增加（減少）,-165.0,104050.0,89165.0,63177.0
應付帳款增加（減少）,-19164.0,-1150.0,7672.0,115290.0
應付帳款－關係人增加（減少）,5894.0,-5052.0,-235542.0,37219.0
其他應付款增加（減少）,-6866.0,-2374.0,-2321.0,-190445.0
其他流動負債增加（減少）,92851.0,-6866.0,-6866.0,-2301.0
淨確定福利負債增加(減少),-354065.0,136266.0,-72982.0,-6905.0
與營業活動相關之負債之淨變動合計,-364063.0,-413051.0,-495883.0,76374.0
與營業活動相關之資產及負債之淨變動合計,-208680.0,-450666.0,-539849.0,49617.0
調整項目合計,374.0,-157470.0,-142651.0,19668.0
營運產生之現金流入（流出）,800.0,1153.0,2329.0,572539.0
收取之利息,-2671.0,2507.0,7233.0,5019.0
收取之股利,-210177.0,-52931.0,0.0,13418.0
退還（支付）之所得稅,,-206741.0,-99960.0,-99807.0
營業活動之淨現金流入（流出）,0.0,,-233049.0,491169.0
投資活動之現金流量,-34853.0,-31969.0,,
取得透過其他綜合損益按公允價值衡量之金融資產,-8702.0,0.0,-89504.0,-142557.0
處分透過其他綜合損益按公允價值衡量之金融資產,30329.0,3000.0,2614.0,2690.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,10196.0,-47535.0,3000.0,7036.0
預付投資款增加,0.0,-21899.0,-6000.0,-6000.0
取得不動產、廠房及設備,0.0,30449.0,-33195.0,-42497.0
處分不動產、廠房及設備,37.0,0.0,30469.0,30527.0
存出保證金增加,-2993.0,6195.0,-31617.0,0.0
存出保證金減少,,0.0,0.0,5320.0
處分投資性不動產,0.0,0.0,-166.0,0.0
其他非流動資產增加,18.0,25746.0,48848.0,-166.0
收取之股利,0.0,-36013.0,-75551.0,61428.0
投資活動之淨現金流入（流出）,-445.0,,,-84219.0
籌資活動之現金流量,-149.0,8676.0,678.0,
短期借款減少,-576.0,0.0,18.0,0.0
存入保證金增加,2267.0,18.0,0.0,38.0
存入保證金減少,-211479.0,0.0,-1059.0,0.0
租賃本金償還,2899230.0,-888.0,-885024.0,-2490.0
發放現金股利,2687751.0,-408.0,-675.0,-885024.0
支付之利息,2687751.0,-3.0,-3.0,-1027.0
