會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,2662064.0,98.36,2690533.0,98.55,2978614.0,98.36,10867558.0,98.39
勞務收入,44405.0,1.64,39608.0,1.45,49571.0,1.64,177420.0,1.61
營業收入合計,2706469.0,100.0,2730141.0,100.0,3028185.0,100.0,11044978.0,100.0
銷貨成本,2542752.0,93.95,2648348.0,97.0,2948841.0,97.38,10570126.0,95.7
勞務成本,32707.0,1.21,36002.0,1.32,47740.0,1.58,165780.0,1.5
營業成本合計,2575459.0,95.16,2684350.0,98.32,2996581.0,98.96,10735906.0,97.2
營業毛利（毛損）,131010.0,4.84,45791.0,1.68,31604.0,1.04,309072.0,2.8
營業毛利（毛損）淨額,131010.0,4.84,45791.0,1.68,31604.0,1.04,309072.0,2.8
營業費用,,,,,,,,
推銷費用,19360.0,0.72,19888.0,0.73,24994.0,0.83,82539.0,0.75
管理費用,28564.0,1.06,32254.0,1.18,33466.0,1.11,124704.0,1.13
研究發展費用,92.0,0.0,120.0,0.0,249.0,0.01,576.0,0.01
營業費用合計,48016.0,1.77,52262.0,1.91,58709.0,1.94,207819.0,1.88
營業利益（損失）,82994.0,3.07,-6471.0,-0.24,-27105.0,-0.9,101253.0,0.92
營業外收入及支出,,,,,,,,
利息收入,347.0,0.01,540.0,0.02,1237.0,0.04,4687.0,0.04
其他收入,1336.0,0.05,42062.0,1.54,1221.0,0.04,48711.0,0.44
其他利益及損失淨額,24208.0,0.89,29332.0,1.07,105122.0,3.47,147018.0,1.33
財務成本淨額,9014.0,0.33,14491.0,0.53,16881.0,0.56,63596.0,0.58
營業外收入及支出合計,16877.0,0.62,57443.0,2.1,90699.0,3.0,136820.0,1.24
稅前淨利（淨損）,99871.0,3.69,50972.0,1.87,63594.0,2.1,238073.0,2.16
所得稅費用（利益）合計,22515.0,0.83,5510.0,0.2,15370.0,0.51,53974.0,0.49
繼續營業單位本期淨利（淨損）,77356.0,2.86,45462.0,1.67,48224.0,1.59,184099.0,1.67
本期淨利（淨損）,77356.0,2.86,45462.0,1.67,48224.0,1.59,184099.0,1.67
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,34228.0,1.26,-12080.0,-0.44,64262.0,2.12,2339.0,0.02
不重分類至損益之項目：,34228.0,1.26,-12080.0,-0.44,64262.0,2.12,110581.0,1.0
其他綜合損益（淨額）,34228.0,1.26,-12080.0,-0.44,64262.0,2.12,468.0,0.0
本期綜合損益總額,111584.0,4.12,33382.0,1.22,112486.0,3.71,112452.0,1.02
淨利（損）歸屬於：,,,,,,,112452.0,1.02
母公司業主（淨利∕損）,82457.0,3.05,51081.0,1.87,54588.0,1.8,296551.0,2.68
非控制權益（淨利∕損）,-5101.0,-0.19,-5619.0,-0.21,-6364.0,-0.21,,
母公司業主（綜合損益）,116484.0,4.3,39124.0,1.43,118493.0,3.91,210830.0,1.91
非控制權益（綜合損益）,-4900.0,-0.18,-5742.0,-0.21,-6007.0,-0.2,-26731.0,-0.24
基本每股盈餘,,,,,,,322712.0,2.92
基本每股盈餘,0.45,,0.28,,0.3,,-26161.0,-0.24
稀釋每股盈餘,,,,,,,,
稀釋每股盈餘,0.45,,0.28,,0.3,,1.16,
