會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,27953.0,91327.0,102517.0,71472.0
本期稅前淨利（淨損）,27953.0,91327.0,102517.0,71472.0
折舊費用,64732.0,129430.0,194434.0,258979.0
攤銷費用,1808.0,3575.0,5325.0,7040.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-1757.0,-902.0,6583.0,-3048.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,2837.0,1375.0,1871.0,1516.0
利息費用,3113.0,7117.0,11664.0,17130.0
利息收入,-16.0,-111.0,-205.0,-1296.0
股利收入,102.0,-9557.0,-10195.0,-10195.0
股份基礎給付酬勞成本,1190.0,-226.0,1534.0,0.0
採用權益法認列之關聯企業及合資損失（利益）之份額,0.0,1175.0,1503.0,5763.0
處分及報廢不動產、廠房及設備損失（利益）,72009.0,0.0,0.0,3137.0
其他項目,2595.0,131876.0,212514.0,0.0
收益費損項目合計,177.0,618.0,11920.0,279026.0
應收票據（增加）減少,-75768.0,-4115.0,61902.0,14215.0
應收帳款（增加）減少,13725.0,-85500.0,-239104.0,189056.0
其他應收款（增加）減少,-5272.0,15881.0,25179.0,384.0
存貨（增加）減少,-64543.0,-548.0,-9812.0,-248826.0
預付款項（增加）減少,-1921.0,-73664.0,-149915.0,-1243.0
其他流動資產（增加）減少,1832.0,6048.0,58359.0,151.0
與營業活動相關之資產之淨變動合計,-13624.0,13.0,46.0,-46263.0
合約負債增加（減少）,-29572.0,16993.0,-41492.0,77270.0
應付票據增加（減少）,328.0,-20182.0,-40143.0,-178.0
應付帳款增加（減少）,-763.0,346.0,9.0,-31314.0
其他應付款增加（減少）,-43720.0,-1519.0,-2277.0,-41008.0
其他流動負債增加（減少）,-108263.0,1699.0,-25498.0,-126.0
淨確定福利負債增加(減少),-36254.0,-71965.0,-175413.0,-2977.0
與營業活動相關之負債之淨變動合計,-8301.0,59911.0,37101.0,1667.0
與營業活動相關之資產及負債之淨變動合計,16.0,151238.0,139618.0,-44596.0
調整項目合計,-3107.0,111.0,164.0,234430.0
營運產生之現金流入（流出）,-11392.0,9557.0,10195.0,305902.0
收取之利息,,-7094.0,-11193.0,1001.0
收取之股利,-15402.0,-6829.0,-6992.0,10195.0
支付之利息,368.0,146983.0,131792.0,-15893.0
退還（支付）之所得稅,-3840.0,,,-7061.0
營業活動之淨現金流入（流出）,2838.0,0.0,-40000.0,294144.0
投資活動之現金流量,-14351.0,0.0,0.0,
取得按攤銷後成本衡量之金融資產,-30387.0,-39245.0,-58308.0,-100000.0
處分按攤銷後成本衡量之金融資產,,382.0,544.0,0.0
取得不動產、廠房及設備,297933.0,0.0,0.0,-75721.0
處分不動產、廠房及設備,-238909.0,-3841.0,-3840.0,1099.0
預收款項減少－處分資產,120000.0,0.0,0.0,0.0
取得無形資產,-157549.0,4170.0,4795.0,-4672.0
其他非流動資產增加,-8180.0,-31681.0,-55625.0,0.0
其他非流動資產減少,0.0,-70215.0,664.0,5465.0
預付設備款增加,-121.0,,-151770.0,-65341.0
收取之股利,13174.0,614596.0,,664.0
投資活動之淨現金流入（流出）,-28605.0,-582565.0,908755.0,-238506.0
籌資活動之現金流量,383297.0,120000.0,-872301.0,
短期借款增加,354692.0,-195097.0,220000.0,1085633.0
短期借款減少,354692.0,-16398.0,-234735.0,-1082363.0
