會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,1565039.0,4073839.0,15481872.0,16623301.0
本期稅前淨利（淨損）,1565039.0,4073839.0,15481872.0,16623301.0
折舊費用,1008829.0,2022869.0,3102934.0,4203530.0
攤銷費用,270861.0,542130.0,822156.0,1111212.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,14251.0,10095.0,18659.0,85209.0
利息費用,189625.0,448088.0,810280.0,1196799.0
利息收入,-56525.0,-125809.0,-238915.0,-413906.0
股利收入,-22411.0,-22413.0,-905061.0,-905068.0
股份基礎給付酬勞成本,2003.0,1630.0,2612.0,3370.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-96885.0,-218247.0,-348404.0,-366565.0
處分及報廢不動產、廠房及設備損失（利益）,8020.0,8737.0,-7246.0,5434.0
處分待出售非流動資產損失（利益）,-110738.0,-124414.0,-907772.0,-907772.0
處分投資損失（利益）,0.0,-55851.0,-8756655.0,-8876590.0
非金融資產減損損失,1579.0,7000.0,-55851.0,7699.0
其他項目,-81089.0,3002.0,6322.0,-58374.0
收益費損項目合計,1127520.0,-81089.0,-74089.0,-4915022.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-178609.0,2415728.0,-6531030.0,-43025.0
應收帳款（增加）減少,-1665791.0,-39731.0,-191183.0,-7723804.0
應收帳款－關係人（增加）減少,106850.0,-9767797.0,-15329015.0,958922.0
其他應收款（增加）減少,-79517.0,118250.0,1348991.0,-421603.0
其他應收款－關係人（增加）減少,-16898.0,-606935.0,-383023.0,-121.0
存貨（增加）減少,-6069004.0,-10693.0,-9202.0,6502065.0
其他流動資產（增加）減少,-560310.0,-5849807.0,-3014637.0,112787.0
其他營業資產（增加）減少,103062.0,22219.0,-614005.0,43700.0
與營業活動相關之資產之淨變動合計,-8360217.0,92157.0,61958.0,-571079.0
持有供交易之金融負債增加（減少）,107670.0,-16042337.0,-18130116.0,-16038.0
合約負債增加（減少）,-165847.0,4284.0,406702.0,373252.0
應付帳款增加（減少）,1885228.0,-60430.0,121341.0,-11412889.0
應付帳款－關係人增加（減少）,107662.0,59668.0,-4093907.0,-717899.0
其他應付款－關係人增加（減少）,241.0,-104245.0,-574191.0,1063.0
負債準備增加（減少）,33818.0,-3471.0,-2343.0,159684.0
其他流動負債增加（減少）,-891650.0,30396.0,187795.0,1060497.0
其他營業負債增加（減少）,13620.0,880660.0,919671.0,-9849.0
與營業活動相關之負債之淨變動合計,1090742.0,-43298.0,-4965.0,-10562179.0
與營業活動相關之資產及負債之淨變動合計,-7269475.0,763564.0,-3039897.0,-11133258.0
調整項目合計,-6141955.0,-15278773.0,-21170013.0,-16048280.0
營運產生之現金流入（流出）,-4576916.0,-12863045.0,-27701043.0,575021.0
收取之利息,60176.0,-8789206.0,-12219171.0,457559.0
收取之股利,22411.0,94677.0,255284.0,1191034.0
支付之利息,-178867.0,22413.0,1190395.0,-1105958.0
退還（支付）之所得稅,-223579.0,-402497.0,-725326.0,-2308616.0
營業活動之淨現金流入（流出）,-4896775.0,-1121730.0,-1715649.0,-1190960.0
投資活動之現金流量,,-10196343.0,-13214467.0,
取得透過其他綜合損益按公允價值衡量之金融資產,-2286.0,,,-465167.0
處分透過其他綜合損益按公允價值衡量之金融資產,87514.0,-2286.0,-218568.0,113342.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,11042.0,110698.0,113254.0,1338239.0
取得透過損益按公允價值衡量之金融資產,0.0,11042.0,11042.0,-130856.0
處分透過損益按公允價值衡量之金融資產,-49364.0,0.0,0.0,0.0
取得採用權益法之投資,0.0,0.0,0.0,-1098690.0
處分採用權益法之投資,-46266.0,-784040.0,-784040.0,150462.0
對子公司之收購（扣除所取得之現金）,0.0,66713.0,66713.0,-138508.0
處分子公司,298283.0,-138508.0,-138508.0,10417241.0
採用權益法之被投資公司減資退回股款,-1778856.0,0.0,10417241.0,565.0
處分待出售非流動資產,28103.0,320101.0,1199933.0,1318126.0
取得不動產、廠房及設備,-104710.0,-3014972.0,-4619290.0,-6538224.0
處分不動產、廠房及設備,0.0,55628.0,209525.0,281946.0
取得無形資產,836662.0,-246784.0,-341594.0,-466069.0
其他金融資產增加,-719878.0,-879864.0,1672617.0,0.0
其他金融資產減少,,-769168.0,0.0,3723141.0
投資活動之淨現金流入（流出）,10067289.0,-5271440.0,7588325.0,8505548.0
籌資活動之現金流量,-1741669.0,,,
短期借款增加,2761974.0,15997556.0,23119730.0,25784456.0
短期借款減少,-4003844.0,-4502718.0,-6849123.0,-24299351.0
應付短期票券增加,-37867.0,2994473.0,2994473.0,199619.0
發行公司債,-150706.0,6220847.0,26769586.0,2994473.0
償還公司債,0.0,-5548161.0,-19127460.0,-372300.0
舉借長期借款,0.0,-10097.0,-9243.0,27480876.0
償還長期借款,6895177.0,-252338.0,-366683.0,-21464003.0
存入保證金減少,844284.0,0.0,-4916955.0,-21144.0
租賃本金償還,2122808.0,0.0,-34988.0,-540611.0
發放現金股利,17781480.0,14899562.0,0.0,-4916955.0
取得子公司股權,19904288.0,1337058.0,-1493123.0,-61860.0
處分子公司股權（未喪失控制力）,19904288.0,768837.0,0.0,0.0
