會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,35747450.0,5.52,45151468.0,6.81,45818619.0,6.93,47244499.0,7.18
透過損益按公允價值衡量之金融資產－流動,5040773.0,0.78,4534881.0,0.68,5932571.0,0.9,5973631.0,0.91
透過其他綜合損益按公允價值衡量之金融資產－流動,138074.0,0.02,95904.0,0.01,85274.0,0.01,113543.0,0.02
按攤銷後成本衡量之金融資產－流動,3398525.0,0.52,2774320.0,0.42,2032022.0,0.31,1904585.0,0.29
合約資產－流動,6923627.0,1.07,7472432.0,1.13,6746871.0,1.02,6807718.0,1.03
應收帳款淨額,31366864.0,4.84,35616027.0,5.37,33256314.0,5.03,29095332.0,4.42
其他應收款淨額,4142544.0,0.64,9365015.0,1.41,5460154.0,0.83,5806618.0,0.88
本期所得稅資產,41137.0,0.01,28854.0,0.0,104062.0,0.02,178449.0,0.03
存貨,55293068.0,8.53,58485960.0,8.82,55659471.0,8.42,53945228.0,8.2
預付款項,4062488.0,0.63,4868972.0,0.73,4540282.0,0.69,3909731.0,0.59
其他流動資產,7624931.0,1.18,0.0,0.0,7421597.0,1.12,6893822.0,1.05
流動資產合計,153779481.0,23.73,6665084.0,1.01,167057237.0,25.27,161873156.0,24.61
非流動資產,,,175058917.0,26.41,,,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,6730826.0,1.04,,,6165490.0,0.93,6190477.0,0.94
按攤銷後成本衡量之金融資產－非流動,515300.0,0.08,6688216.0,1.01,1305300.0,0.2,1455482.0,0.22
避險之金融資產－非流動,5160.0,0.0,515300.0,0.08,6815.0,0.0,6980.0,0.0
合約資產－非流動,3536457.0,0.55,6668.0,0.0,3506139.0,0.53,3670471.0,0.56
採用權益法之投資,82375016.0,12.71,3533892.0,0.53,79144490.0,11.97,80443033.0,12.23
不動產、廠房及設備,166685535.0,25.73,77087185.0,11.63,169680322.0,25.66,172053588.0,26.16
使用權資產,17276380.0,2.67,166487079.0,25.12,17689296.0,2.68,17590081.0,2.67
投資性不動產淨額,117296435.0,18.1,17534962.0,2.65,117460378.0,17.77,115498368.0,17.56
無形資產,86134270.0,13.29,117305575.0,17.7,83588059.0,12.64,82096055.0,12.48
遞延所得稅資產,2678661.0,0.41,84950739.0,12.82,2880475.0,0.44,2588649.0,0.39
其他非流動資產,10919461.0,1.69,2729828.0,0.41,12695207.0,1.92,14291570.0,2.17
非流動資產合計,494153501.0,76.27,10984718.0,1.66,494121971.0,74.73,495884754.0,75.39
資產總額,647932982.0,100.0,487824162.0,73.59,661179208.0,100.0,657757910.0,100.0
流動負債,,,662883079.0,100.0,,,,
短期借款,51364829.0,7.93,,,50857454.0,7.69,45591748.0,6.93
應付短期票券,6593927.0,1.02,50135771.0,7.56,28838129.0,4.36,32170182.0,4.89
透過損益按公允價值衡量之金融負債－流動,5663.0,0.0,23462942.0,3.54,46087.0,0.01,28382.0,0.0
合約負債－流動,5321264.0,0.82,26131.0,0.0,6174621.0,0.93,6408943.0,0.97
應付帳款,24560909.0,3.79,5541900.0,0.84,20261616.0,3.06,18931404.0,2.88
應付帳款－關係人,224227.0,0.03,22906496.0,3.46,236268.0,0.04,269030.0,0.04
其他應付款,18115506.0,2.8,342989.0,0.05,18478263.0,2.79,19550604.0,2.97
本期所得稅負債,3600538.0,0.56,33064904.0,4.99,2818096.0,0.43,3462990.0,0.53
負債準備－流動,254109.0,0.04,2196372.0,0.33,256596.0,0.04,301143.0,0.05
租賃負債－流動,3361401.0,0.52,260847.0,0.04,3147649.0,0.48,3213996.0,0.49
其他流動負債,25257954.0,3.9,3349736.0,0.51,35962431.0,5.44,28263340.0,4.3
流動負債合計,138660327.0,21.4,26904210.0,4.06,167077210.0,25.27,158191762.0,24.05
非流動負債,,,168192298.0,25.37,,,,
避險之金融負債－非流動,0.0,0.0,,,10507903.0,1.59,10375860.0,1.58
合約負債－非流動,10718453.0,1.65,0.0,0.0,89915604.0,13.6,92419985.0,14.05
應付公司債,103597405.0,15.99,10839674.0,1.64,88705839.0,13.42,93047183.0,14.15
長期借款,86859279.0,13.41,89611697.0,13.52,1427549.0,0.22,1447991.0,0.22
負債準備－非流動,1414420.0,0.22,96828459.0,14.61,18740896.0,2.83,18396917.0,2.8
遞延所得稅負債,18629626.0,2.88,1419493.0,0.21,6448694.0,0.98,6491971.0,0.99
租賃負債－非流動,6271301.0,0.97,18658483.0,2.81,6158397.0,0.93,5714164.0,0.87
其他非流動負債,4691010.0,0.72,6393935.0,0.96,221904882.0,33.56,227894071.0,34.65
非流動負債合計,232181494.0,35.83,4619104.0,0.7,388982092.0,58.83,386085833.0,58.7
負債總額,370841821.0,57.23,228370845.0,34.45,,,,
歸屬於母公司業主之權益,,,396563143.0,59.82,,,,
股本,,,,,53528751.0,8.1,53528751.0,8.14
普通股股本,53528751.0,8.26,,,53528751.0,8.1,53528751.0,8.14
股本合計,53528751.0,8.26,53528751.0,8.08,,,,
資本公積,,,53528751.0,8.08,3406102.0,0.52,3408541.0,0.52
資本公積合計,3406982.0,0.53,,,,,,
保留盈餘,,,3409523.0,0.51,20777078.0,3.14,20777078.0,3.16
法定盈餘公積,19759271.0,3.05,,,119352450.0,18.05,119142658.0,18.11
特別盈餘公積,119451597.0,18.44,20777078.0,3.13,13048906.0,1.97,13294029.0,2.02
未分配盈餘（或待彌補虧損）,16613921.0,2.56,119352450.0,18.01,153178434.0,23.17,153213765.0,23.29
保留盈餘合計,155824789.0,24.05,10745491.0,1.62,,,,
其他權益,,,150875019.0,22.76,876816.0,0.13,-1117516.0,-0.17
其他權益合計,-443055.0,-0.07,,,-25063.0,0.0,-25063.0,0.0
庫藏股票,-25063.0,0.0,-1502830.0,-0.23,210965040.0,31.91,209008478.0,31.78
歸屬於母公司業主之權益合計,212292404.0,32.76,-25063.0,0.0,61232076.0,9.26,62663599.0,9.53
非控制權益,64798757.0,10.0,206285400.0,31.12,272197116.0,41.17,271672077.0,41.3
權益總額,277091161.0,42.77,60034536.0,9.06,661179208.0,100.0,657757910.0,100.0
負債及權益總計,647932982.0,100.0,266319936.0,40.18,0.0,,0.0,
