會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,2208219.0,100.0,2289001.0,100.0,2595420.0,100.0,9296632.0,100.0
營業成本合計,1267951.0,57.42,1458494.0,63.72,1736924.0,66.92,5980510.0,64.33
營業毛利（毛損）,940268.0,42.58,830507.0,36.28,858496.0,33.08,3316122.0,35.67
營業毛利（毛損）淨額,940268.0,42.58,830507.0,36.28,858496.0,33.08,3316122.0,35.67
營業費用,,,,,,,,
推銷費用,173378.0,7.85,191874.0,8.38,187212.0,7.21,764478.0,8.22
管理費用,146344.0,6.63,148545.0,6.49,151425.0,5.83,618862.0,6.66
研究發展費用,538827.0,24.4,484080.0,21.15,447106.0,17.23,1928797.0,20.75
預期信用減損損失（利益）,2240.0,0.1,339.0,0.01,45.0,0.0,653.0,0.01
營業費用合計,860789.0,38.98,824838.0,36.03,785788.0,30.28,3312790.0,35.63
營業利益（損失）,79479.0,3.6,5669.0,0.25,72708.0,2.8,3332.0,0.04
營業外收入及支出,,,,,,,,
利息收入,6211.0,0.28,11024.0,0.48,37540.0,1.45,136251.0,1.47
其他收入,98821.0,4.48,91498.0,4.0,74555.0,2.87,410007.0,4.41
其他利益及損失淨額,-105980.0,-4.8,16922.0,0.74,129070.0,4.97,59029.0,0.63
財務成本淨額,14824.0,0.67,16497.0,0.72,16529.0,0.64,65340.0,0.7
採用權益法認列之關聯企業及合資損益之份額淨額,-1226.0,-0.06,1303.0,0.06,2124.0,0.08,-12802.0,-0.14
營業外收入及支出合計,-16998.0,-0.77,104250.0,4.55,226760.0,8.74,527145.0,5.67
稅前淨利（淨損）,62481.0,2.83,109919.0,4.8,299468.0,11.54,530477.0,5.71
所得稅費用（利益）合計,68693.0,3.11,160225.0,7.0,37129.0,1.43,308055.0,3.31
繼續營業單位本期淨利（淨損）,-6212.0,-0.28,-50306.0,-2.2,262339.0,10.11,222422.0,2.39
本期淨利（淨損）,-6212.0,-0.28,-50306.0,-2.2,262339.0,10.11,222422.0,2.39
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,5173.0,0.23,-17988.0,-0.79,-2435.0,-0.09,46208.0,0.5
不重分類至損益之項目：,5173.0,0.23,-17988.0,-0.79,-2435.0,-0.09,-45359.0,-0.49
國外營運機構財務報表換算之兌換差額,395488.0,17.91,261287.0,11.41,584044.0,22.5,849.0,0.01
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,2608.0,0.12,-821.0,-0.04,764.0,0.03,932373.0,10.03
後續可能重分類至損益之項目：,398096.0,18.03,260466.0,11.38,584808.0,22.53,1699.0,0.02
其他綜合損益（淨額）,403269.0,18.26,242478.0,10.59,582373.0,22.44,934072.0,10.05
本期綜合損益總額,397057.0,17.98,192172.0,8.4,844712.0,32.55,934921.0,10.06
淨利（損）歸屬於：,,,,,,,1157343.0,12.45
母公司業主（淨利∕損）,-131022.0,-5.93,-163006.0,-7.12,204230.0,7.87,,
非控制權益（淨利∕損）,124810.0,5.65,112700.0,4.92,58109.0,2.24,-83635.0,-0.9
母公司業主（綜合損益）,270393.0,12.24,88360.0,3.86,788036.0,30.36,306057.0,3.29
非控制權益（綜合損益）,126664.0,5.74,103812.0,4.54,56676.0,2.18,860081.0,9.25
基本每股盈餘,,,,,,,297262.0,3.2
基本每股盈餘,-0.26,,-0.33,,0.41,,,
稀釋每股盈餘,,,-0.33,,0.41,,-0.17,
稀釋每股盈餘,-0.26,,,,,,-0.17,
