會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,62481.0,172400.0,471868.0,530477.0
本期稅前淨利（淨損）,62481.0,172400.0,471868.0,530477.0
折舊費用,58684.0,118168.0,175848.0,235179.0
攤銷費用,14695.0,32037.0,52026.0,75948.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,2240.0,2579.0,2624.0,653.0
利息費用,14824.0,31321.0,47850.0,65340.0
利息收入,-6211.0,-17235.0,-54775.0,-136251.0
股利收入,5247.0,-3693.0,-5612.0,-5670.0
股份基礎給付酬勞成本,1226.0,11204.0,15288.0,14619.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-3547.0,-77.0,-2201.0,12802.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,-5984.0,-6087.0,-5562.0
處分無形資產損失（利益）,-819.0,27.0,27.0,27.0
非金融資產減損損失,86339.0,-2713.0,-3655.0,0.0
投資性不動產公允價值調整損失(利益),165382.0,165634.0,221333.0,29679.0
其他項目,33432.0,205788.0,167376.0,-24652.0
收益費損項目合計,-136866.0,22966.0,194598.0,262112.0
強制透過損益按公允價值衡量之金融資產（增加）減少,5234.0,-182.0,445.0,108663.0
應收帳款（增加）減少,-111245.0,-10117.0,10183.0,210227.0
應收帳款－關係人（增加）減少,-393648.0,-275828.0,-658454.0,820.0
其他應收款（增加）減少,3377.0,-686770.0,-1107435.0,-2066.0
存貨（增加）減少,-434334.0,5986.0,9514.0,-1245480.0
其他流動資產（增加）減少,-195.0,-738157.0,-1383773.0,-1048565.0
其他營業資產（增加）減少,-143791.0,0.0,-113.0,12738.0
與營業活動相關之資產之淨變動合計,-8803.0,-185.0,-275435.0,-1963663.0
持有供交易之金融負債增加（減少）,-203866.0,-112882.0,-14879.0,1861.0
應付票據增加（減少）,35970.0,-10487.0,-162060.0,-51.0
應付帳款增加（減少）,311892.0,-21226.0,100214.0,-29387.0
應付帳款－關係人增加（減少）,287.0,-24930.0,1757042.0,769.0
其他應付款增加（減少）,-8506.0,1013004.0,975.0,15322.0
負債準備增加（減少）,-442840.0,666.0,1405744.0,151102.0
其他流動負債增加（減少）,-356501.0,843960.0,21971.0,1851615.0
淨確定福利負債增加(減少),-294020.0,105803.0,243304.0,1146.0
與營業活動相關之負債之淨變動合計,6214.0,271437.0,715172.0,1992377.0
與營業活動相關之資產及負債之淨變動合計,-14446.0,443837.0,54052.0,28714.0
調整項目合計,-41249.0,17165.0,5612.0,290826.0
營運產生之現金流入（流出）,-343501.0,3693.0,-47820.0,821303.0
收取之利息,,-31905.0,-366137.0,134200.0
收取之股利,-137461.0,-273378.0,360879.0,5670.0
支付之利息,0.0,159412.0,,-64882.0
退還（支付）之所得稅,1428894.0,,-457334.0,-401765.0
營業活動之淨現金流入（流出）,-67164.0,-367466.0,-108900.0,494526.0
投資活動之現金流量,3560.0,0.0,1486144.0,
取得透過其他綜合損益按公允價值衡量之金融資產,-3192.0,1486144.0,-165760.0,-447811.0
取得按攤銷後成本衡量之金融資產,198.0,-84438.0,-109617.0,-131971.0
處分按攤銷後成本衡量之金融資產,-25342.0,6722.0,6953.0,1575044.0
取得採用權益法之投資,0.0,-6990.0,-13097.0,-165760.0
取得不動產、廠房及設備,-114.0,348.0,371.0,-155397.0
處分不動產、廠房及設備,0.0,-44934.0,-59330.0,7192.0
存出保證金增加,40787.0,0.0,0.0,-13546.0
存出保證金減少,1240166.0,-247.0,-394.0,40478.0
取得無形資產,,0.0,0.0,-89030.0
處分無形資產,435000.0,40787.0,41507.0,0.0
取得投資性不動產,-460000.0,1029926.0,620543.0,-644.0
其他金融資產減少,298000.0,,,0.0
收取之股利,0.0,298000.0,298000.0,41507.0
投資活動之淨現金流入（流出）,93.0,-412000.0,-692000.0,660062.0
籌資活動之現金流量,-1725.0,1115000.0,1425000.0,
應付短期票券增加,0.0,-578000.0,-838000.0,298000.0
應付短期票券減少,-22533.0,93.0,391159.0,-692000.0
舉借長期借款,3796.0,-4280.0,-4282.0,1465000.0
償還長期借款,6762.0,0.0,0.0,-878000.0
存入保證金增加,259393.0,-42983.0,-79259.0,393814.0
存入保證金減少,281799.0,-495350.0,-495350.0,-303501.0
其他應付款－關係人減少,1437857.0,24745.0,32820.0,0.0
租賃本金償還,10479747.0,7106.0,7360.0,-113167.0
發放現金股利,11917604.0,-325580.0,-325580.0,-495350.0
員工執行認股權,11917604.0,-413249.0,-280132.0,44857.0
