會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,225232.0,,188136.0,2.01,296086.0,3.19,214502.0,2.32
透過損益按公允價值衡量之金融資產－流動,240665.0,,215616.0,2.31,152108.0,1.64,142995.0,1.55
應收票據淨額,254669.0,,288209.0,3.08,212493.0,2.29,261469.0,2.83
應收帳款淨額,70236.0,,63760.0,0.68,95560.0,1.03,105950.0,1.15
應收帳款－關係人淨額,16443.0,,14968.0,0.16,13306.0,0.14,15345.0,0.17
其他應收款淨額,329.0,,6286.0,0.07,1016.0,0.01,9998.0,0.11
本期所得稅資產,174.0,,244.0,0.0,384.0,0.0,522.0,0.01
存貨,689521.0,,646066.0,6.91,594723.0,6.4,560186.0,6.06
預付款項,18969.0,,12182.0,0.13,16718.0,0.18,47002.0,0.51
其他流動資產,625333.0,,64766.0,0.69,64766.0,0.7,672017.0,7.27
流動資產合計,2141571.0,,736048.0,7.88,662713.0,7.13,2029986.0,21.95
非流動資產,,,2236281.0,23.93,2109873.0,22.71,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,1162996.0,,,,,,1104207.0,11.94
備供出售金融資產－非流動淨額,0.0,,1170819.0,12.53,1194610.0,12.86,0.0,0.0
以成本衡量之金融資產－非流動淨額,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
採用權益法之投資淨額,663552.0,,0.0,0.0,0.0,0.0,611320.0,6.61
不動產、廠房及設備,235946.0,,655929.0,7.02,656877.0,7.07,216383.0,2.34
投資性不動產淨額,4959223.0,,223997.0,2.4,221914.0,2.39,5183279.0,56.05
遞延所得稅資產,96658.0,,4949823.0,52.97,4996578.0,53.79,93.0,0.0
其他非流動資產,11947.0,,96462.0,1.03,105.0,0.0,90520.0,0.98
非流動資產合計,7130322.0,,11947.0,0.13,96709.0,1.04,11963.0,0.13
資產總額,9271893.0,,7108977.0,76.07,11963.0,0.13,7217765.0,78.05
流動負債,,,9345258.0,100.0,7178756.0,77.29,9247751.0,100.0
短期借款,100000.0,,,,9288629.0,100.0,,
合約負債－流動,106432.0,,25000.0,0.27,,,20000.0,0.22
應付帳款,98586.0,,24987.0,0.27,20000.0,0.22,29985.0,0.32
應付帳款－關係人,8921.0,,158653.0,1.7,29991.0,0.32,61606.0,0.67
其他應付款,64082.0,,99833.0,1.07,91323.0,0.98,220671.0,2.39
本期所得稅負債,6813.0,,15582.0,0.17,97467.0,1.05,1539.0,0.02
負債準備－流動,2939.0,,125890.0,1.35,6678.0,0.07,73866.0,0.8
其他流動負債,515.0,,1103.0,0.01,68302.0,0.74,486.0,0.01
流動負債合計,388288.0,,2714.0,0.03,2102.0,0.02,4595.0,0.05
非流動負債,,,22000.0,0.24,2347.0,0.03,0.0,0.0
遞延所得稅負債,302842.0,,5.0,0.0,33000.0,0.36,412748.0,4.46
其他非流動負債,27965.0,,475767.0,5.09,0.0,0.0,,
非流動負債合計,330807.0,,,,351210.0,3.78,299942.0,3.24
負債總額,719095.0,,304495.0,3.26,,,22923.0,0.25
歸屬於母公司業主之權益,,,27965.0,0.3,305813.0,3.29,322865.0,3.49
股本,,,332460.0,3.56,27971.0,0.3,735613.0,7.95
普通股股本,5720008.0,,808227.0,8.65,333784.0,3.59,,
股本合計,5720008.0,,,,684994.0,7.37,,
資本公積,,,,,,,5720008.0,61.85
資本公積合計,187952.0,,5720008.0,61.21,,,5720008.0,61.85
保留盈餘,,,5720008.0,61.21,5720008.0,61.58,,
法定盈餘公積,1036036.0,,,,5720008.0,61.58,188057.0,2.03
特別盈餘公積,812408.0,,188057.0,2.01,,,,
未分配盈餘（或待彌補虧損）,299684.0,,,,188057.0,2.02,1042176.0,11.27
保留盈餘合計,2148128.0,,1042176.0,11.15,,,810918.0,8.77
其他權益,,,812408.0,8.69,1042176.0,11.22,283737.0,3.07
其他權益合計,469113.0,,276328.0,2.96,812408.0,8.75,2136831.0,23.11
庫藏股票,-12185.0,,2130912.0,22.8,311631.0,3.35,,
歸屬於母公司業主之權益合計,8513016.0,,,,2166215.0,23.32,450959.0,4.88
非控制權益,39782.0,,481687.0,5.15,,,-12185.0,-0.13
權益總額,8552798.0,,-12185.0,-0.13,512881.0,5.52,8483670.0,91.74
負債及權益總計,9271893.0,,8508479.0,91.05,-12185.0,-0.13,28468.0,0.31
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,28552.0,0.31,8574976.0,92.32,8512138.0,92.05
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,2112865.0,,8537031.0,91.35,28659.0,0.31,9247751.0,100.0
