會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-9186.0,-6694.0,79066.0,-7797.0
停業單位稅前淨利（淨損）,-9186.0,-6694.0,0.0,0.0
本期稅前淨利（淨損）,52686.0,105787.0,79066.0,-7797.0
折舊費用,547.0,1747.0,159236.0,213596.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,5436.0,85722.0,7535.0,1288.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,11547.0,24492.0,113883.0,154553.0
利息費用,-882.0,-2043.0,37456.0,54102.0
利息收入,-29524.0,-59128.0,-3417.0,-7901.0
股利收入,0.0,220.0,-145000.0,-140420.0
採用權益法認列之關聯企業及合資損失（利益）之份額,0.0,156797.0,-73837.0,-96043.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,23567.0,-1448.0,-1120.0
不動產、廠房及設備轉列費用數,39810.0,-140390.0,335.0,335.0
處分投資性不動產損失（利益）,25370.0,1091.0,0.0,0.0
處分待出售非流動資產損失（利益）,-58770.0,249553.0,94743.0,0.0
處分投資損失（利益）,-18786.0,-3235.0,27442.0,0.0
其他項目,417415.0,-7536.0,-38985.0,-1348.0
收益費損項目合計,-27135.0,-10.0,346808.0,177042.0
應收票據（增加）減少,-16284.0,123040.0,30995.0,19477.0
應收帳款（增加）減少,0.0,-196278.0,-21180.0,105363.0
存貨（增加）減少,321810.0,50098.0,-11.0,436156.0
其他流動資產（增加）減少,4363.0,-7499.0,345069.0,17458.0
其他金融資產（增加）減少,-97272.0,916.0,-95188.0,0.0
其他營業資產（增加）減少,-290232.0,423.0,-210465.0,1174.0
與營業活動相關之資產之淨變動合計,-18440.0,6005.0,-27545.0,579628.0
合約負債增加（減少）,-1077.0,-1560.0,14.0,4107.0
應付票據增加（減少）,211.0,-147895.0,635.0,-99418.0
應付帳款增加（減少）,118.0,-24855.0,-2760.0,-364586.0
其他應付款增加（減少）,-714.0,131942.0,-2422.0,-30030.0
其他應付款－關係人增加（減少）,-403043.0,125248.0,-337731.0,15.0
負債準備增加（減少）,-81233.0,2043.0,7338.0,847.0
其他流動負債增加（減少）,-41423.0,70847.0,102081.0,-141.0
淨確定福利負債增加(減少),-50609.0,-24608.0,181147.0,-3176.0
其他營業負債增加（減少）,882.0,-17047.0,3417.0,0.0
與營業活動相關之負債之淨變動合計,-11537.0,156483.0,215847.0,-492382.0
與營業活動相關之資產及負債之淨變動合計,-2010.0,,-37352.0,87246.0
調整項目合計,-63274.0,0.0,-19240.0,264288.0
營運產生之現金流入（流出）,,-5689.0,343819.0,256491.0
收取之利息,0.0,0.0,,7901.0
收取之股利,-2765.0,-42027.0,-27565.0,211267.0
支付之利息,0.0,-19153.0,0.0,-53510.0
退還（支付）之所得稅,0.0,1781.0,-5689.0,-365811.0
營業活動之淨現金流入（流出）,-23325.0,-65088.0,0.0,56338.0
投資活動之現金流量,-8843.0,,-6050.0,
取得按攤銷後成本衡量之金融資產,-1132.0,50000.0,-63550.0,0.0
處分按攤銷後成本衡量之金融資產,-36065.0,48659.0,2171.0,-22395.0
取得透過損益按公允價值衡量之金融資產,,-27083.0,-28619.0,-10689.0
處分透過損益按公允價值衡量之金融資產,100000.0,-15903.0,3100.0,0.0
取得採用權益法之投資,18510.0,55673.0,-126202.0,-6050.0
處分待出售非流動資產,0.0,9402.0,,0.0
取得不動產、廠房及設備,-9727.0,156470.0,100000.0,-105118.0
處分不動產、廠房及設備,108783.0,414256.0,58659.0,2164.0
存出保證金減少,16183.0,570726.0,-147083.0,0.0
取得投資性不動產,25627.0,570726.0,-25442.0,-43594.0
處分投資性不動產,414256.0,,-154479.0,0.0
投資活動之淨現金流入（流出）,439883.0,,-168345.0,-185682.0
籌資活動之現金流量,439883.0,,13738.0,
