會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,315576.0,555675.0,1260943.0,1810198.0
本期稅前淨利（淨損）,315576.0,555675.0,1260943.0,1810198.0
折舊費用,208139.0,418910.0,625712.0,838539.0
攤銷費用,6266.0,11911.0,17748.0,23983.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,13106.0,93182.0,50839.0,22522.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-10618.0,-22633.0,-30998.0,-33696.0
利息費用,13745.0,28891.0,48006.0,71964.0
利息收入,-43703.0,-83237.0,-123145.0,-164310.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-41251.0,-79747.0,-227960.0,-273185.0
處分及報廢不動產、廠房及設備損失（利益）,77.0,2603.0,2597.0,2673.0
處分投資性不動產損失（利益）,-6503.0,-16551.0,0.0,0.0
處分無形資產損失（利益）,-122.0,-509.0,-23457.0,235.0
未實現銷貨利益（損失）,139136.0,352820.0,-720.0,-30389.0
其他項目,1012.0,-7336.0,338622.0,-778.0
收益費損項目合計,-19024.0,47070.0,-34462.0,457558.0
合約資產（增加）減少,-116505.0,-395649.0,10880.0,-37318.0
應收票據（增加）減少,9777.0,2176.0,-352487.0,-8269.0
應收帳款（增加）減少,97005.0,93151.0,2902.0,94908.0
應收帳款－關係人（增加）減少,-64064.0,-147993.0,106284.0,-57069.0
其他應收款（增加）減少,-55613.0,-74786.0,-450526.0,139941.0
存貨（增加）減少,-147412.0,-483367.0,-87842.0,-389258.0
其他流動資產（增加）減少,-334115.0,-101850.0,-805251.0,-36795.0
與營業活動相關之資產之淨變動合計,-329825.0,-247225.0,-155767.0,-293860.0
應付帳款增加（減少）,62023.0,51336.0,-125034.0,-334772.0
應付帳款－關係人增加（減少）,-5315.0,-12390.0,-78052.0,1018.0
其他應付款增加（減少）,-607232.0,-310129.0,-17420.0,-168972.0
其他流動負債增加（減少）,-754644.0,-793496.0,-376273.0,-67397.0
淨確定福利負債增加(減少),-615508.0,-440676.0,-1181524.0,-23247.0
與營業活動相關之負債之淨變動合計,-299932.0,114999.0,-842902.0,-593370.0
與營業活動相關之資產及負債之淨變動合計,-13416.0,-27673.0,418041.0,-887230.0
調整項目合計,-95637.0,-281584.0,-47434.0,-429672.0
營運產生之現金流入（流出）,-408985.0,-194258.0,-428541.0,1380526.0
支付之利息,,,-57934.0,-71705.0
退還（支付）之所得稅,-408936.0,-730682.0,,-509157.0
營業活動之淨現金流入（流出）,-2050550.0,844233.0,-730913.0,799664.0
投資活動之現金流量,2041129.0,-4354345.0,810582.0,
取得按攤銷後成本衡量之金融資產,-14626.0,4359868.0,-6224463.0,-18339.0
取得透過損益按公允價值衡量之金融資產,776.0,-111823.0,6270232.0,-7000055.0
處分透過損益按公允價值衡量之金融資產,4075.0,1281.0,-262574.0,7046448.0
取得不動產、廠房及設備,-1738.0,7662.0,1623.0,-456678.0
處分不動產、廠房及設備,11669.0,-8342.0,0.0,2745.0
存出保證金增加,-7808.0,12069.0,15.0,-13588.0
取得無形資產,44289.0,-54486.0,-11423.0,-19364.0
處分無形資產,-381720.0,0.0,0.0,29.0
處分投資性不動產,,83820.0,6387.0,0.0
其他非流動資產減少,0.0,49255.0,-45597.0,-54818.0
收取之利息,-175955.0,,0.0,118168.0
收取之股利,300000.0,68868.0,108785.0,224755.0
投資活動之淨現金流入（流出）,0.0,0.0,224755.0,-170697.0
籌資活動之現金流量,-150000.0,-80000.0,147409.0,
短期借款增加,348.0,-2716.0,,0.0
短期借款減少,0.0,-198277.0,520728.0,-1847812.0
應付短期票券增加,-97163.0,-3012.0,249875.0,1049579.0
應付短期票券減少,-122770.0,-215137.0,0.0,0.0
舉借長期借款,266370.0,57315.0,-20000.0,1422734.0
償還長期借款,-647105.0,-302825.0,-4140.0,0.0
存入保證金減少,2693853.0,2693853.0,-297438.0,-5674.0
租賃本金償還,2046748.0,2391028.0,-1438628.0,-401495.0
發放現金股利,2046748.0,2391028.0,3699.0,-1438628.0
