會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,2046748.0,11.07,2391028.0,12.87,1866113.0,10.16,2219983.0,12.16
透過損益按公允價值衡量之金融資產－流動,96689.0,0.52,93760.0,0.5,61879.0,0.34,63953.0,0.35
按攤銷後成本衡量之金融資產－流動,4707538.0,25.45,4278758.0,23.04,4345789.0,23.65,4316941.0,23.64
合約資產－流動,44707.0,0.24,50508.0,0.27,64450.0,0.35,205586.0,1.13
應收票據淨額,216341.0,1.17,150247.0,0.81,186437.0,1.01,1049732.0,5.75
應收帳款淨額,1269453.0,6.86,1469104.0,7.91,1467841.0,7.99,154855.0,0.85
應收帳款－關係人淨額,88009.0,0.48,95610.0,0.51,94884.0,0.52,49580.0,0.27
其他應收款淨額,45788.0,0.25,49645.0,0.27,51455.0,0.28,93574.0,0.51
本期所得稅資產,50347.0,0.27,51356.0,0.28,79993.0,0.44,1796514.0,9.84
存貨,1649259.0,8.92,1693008.0,9.12,1948210.0,10.6,316483.0,1.73
其他流動資產,335301.0,1.81,354474.0,1.91,362809.0,1.97,10267201.0,56.22
流動資產合計,10550180.0,57.04,10677498.0,57.49,10529860.0,57.31,,
非流動資產,,,,,,,120794.0,0.66
合約資產－非流動,37757.0,0.2,40304.0,0.22,53488.0,0.29,3092505.0,16.93
採用權益法之投資,3320883.0,17.96,3250607.0,17.5,3099908.0,16.87,2763328.0,15.13
不動產、廠房及設備,2566811.0,13.88,2493058.0,13.42,2602160.0,14.16,794326.0,4.35
使用權資產,937391.0,5.07,892923.0,4.81,872944.0,4.75,520856.0,2.85
投資性不動產淨額,442225.0,2.39,523328.0,2.82,522092.0,2.84,191030.0,1.05
無形資產,192361.0,1.04,192639.0,1.04,190242.0,1.04,183740.0,1.01
遞延所得稅資產,183181.0,0.99,196338.0,1.06,192570.0,1.05,330143.0,1.81
其他非流動資產,264206.0,1.43,306897.0,1.65,311337.0,1.69,7996722.0,43.78
非流動資產合計,7944815.0,42.96,7896094.0,42.51,7844741.0,42.69,18263923.0,100.0
資產總額,18494995.0,100.0,18573592.0,100.0,18374601.0,100.0,,
流動負債,,,,,,,1509000.0,8.26
短期借款,3180857.0,17.2,3425680.0,18.44,3877540.0,21.1,1049579.0,5.75
應付短期票券,300000.0,1.62,0.0,0.0,249875.0,1.36,415415.0,2.27
合約負債－流動,516470.0,2.79,498656.0,2.68,405982.0,2.21,1015554.0,5.56
應付帳款,1017750.0,5.5,1250015.0,6.73,1196098.0,6.51,2557.0,0.01
其他應付款,918937.0,4.97,2459985.0,13.24,1122193.0,6.11,1077942.0,5.9
本期所得稅負債,207680.0,1.12,60167.0,0.32,115430.0,0.63,161889.0,0.89
租賃負債－流動,328804.0,1.78,316080.0,1.7,336522.0,1.83,312871.0,1.71
其他流動負債,103898.0,0.56,111025.0,0.6,74311.0,0.4,75533.0,0.41
流動負債合計,6574396.0,35.55,8121608.0,43.73,7377951.0,40.15,5620340.0,30.77
非流動負債,,,,,,,,
長期借款,980000.0,5.3,1050000.0,5.65,1110000.0,6.04,2552734.0,13.98
遞延所得稅負債,315340.0,1.71,320308.0,1.72,285058.0,1.55,321448.0,1.76
租賃負債－非流動,494341.0,2.67,466235.0,2.51,426453.0,2.32,374241.0,2.05
其他非流動負債,557539.0,3.01,547400.0,2.95,540946.0,2.94,511147.0,2.8
非流動負債合計,2347220.0,12.69,2383943.0,12.84,2362457.0,12.86,3759570.0,20.58
負債總額,8921616.0,48.24,10505551.0,56.56,9740408.0,53.01,9379910.0,51.36
歸屬於母公司業主之權益,,,,,,,,
股本,,,,,,,,
普通股股本,2362025.0,12.77,2362025.0,12.72,2362025.0,12.85,2362025.0,12.93
股本合計,2362025.0,12.77,2362025.0,12.72,2362025.0,12.85,2362025.0,12.93
資本公積,,,,,,,,
資本公積合計,1939269.0,10.49,1751526.0,9.43,1821477.0,9.91,1821477.0,9.97
保留盈餘,,,,,,,,
法定盈餘公積,1880146.0,10.17,2017211.0,10.86,2017211.0,10.98,2017211.0,11.04
特別盈餘公積,852220.0,4.61,852220.0,4.59,852220.0,4.64,852220.0,4.67
未分配盈餘（或待彌補虧損）,1606606.0,8.69,436899.0,2.35,930325.0,5.06,1328641.0,7.27
保留盈餘合計,4338972.0,23.46,3306330.0,17.8,3799756.0,20.68,4198072.0,22.99
其他權益,,,,,,,,
其他權益合計,336217.0,1.82,102325.0,0.55,97587.0,0.53,-76302.0,-0.42
庫藏股票,-791826.0,-4.28,-791826.0,-4.26,-791826.0,-4.31,-791826.0,-4.34
歸屬於母公司業主之權益合計,8184657.0,44.25,6730380.0,36.24,7289019.0,39.67,7513446.0,41.14
非控制權益,1388722.0,7.51,1337661.0,7.2,1345174.0,7.32,1370567.0,7.5
權益總額,9573379.0,51.76,8068041.0,43.44,8634193.0,46.99,8884013.0,48.64
負債及權益總計,18494995.0,100.0,18573592.0,100.0,18374601.0,100.0,18263923.0,100.0
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,0.0,,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,12496797.0,,12496797.0,,12496797.0,,12496797.0,
