會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,3405891.0,6795188.0,9635174.0,10292394.0
本期稅前淨利（淨損）,3405891.0,6795188.0,9635174.0,10292394.0
折舊費用,1108772.0,2232008.0,3369508.0,4472955.0
攤銷費用,13778.0,31343.0,48330.0,65939.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,48105.0,0.0,0.0,0.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-11938.0,97297.0,150132.0,-2392.0
利息費用,14075.0,-31991.0,-65573.0,209363.0
利息收入,3172.0,-151552.0,-159668.0,-128952.0
股利收入,39861.0,28151.0,41505.0,-159668.0
股份基礎給付酬勞成本,-1136.0,5009.0,5011.0,43893.0
處分及報廢不動產、廠房及設備損失（利益）,1214689.0,140397.0,-133055.0,5283.0
未實現外幣兌換損失（利益）,209961.0,-2632.0,-11133.0,541104.0
其他項目,45654.0,2348030.0,3245057.0,-12778.0
收益費損項目合計,-6309.0,222298.0,767982.0,5034747.0
應收帳款（增加）減少,-416911.0,105738.0,-981380.0,1654694.0
應收帳款－關係人（增加）減少,-456611.0,11045.0,-21274.0,236080.0
其他應收款（增加）減少,-624216.0,-2084859.0,-2229267.0,-4292.0
存貨（增加）減少,10450.0,-395119.0,-231175.0,-1523318.0
預付款項（增加）減少,-583157.0,-2140897.0,-2695114.0,0.0
其他流動資產（增加）減少,-468832.0,58395.0,12569.0,-9528.0
與營業活動相關之資產之淨變動合計,121991.0,-495638.0,-588487.0,353636.0
合約負債增加（減少）,3016.0,500538.0,195363.0,-5377.0
應付帳款增加（減少）,4851.0,744464.0,-148527.0,-811011.0
應付帳款－關係人增加（減少）,52660.0,1126.0,5865.0,-2078954.0
其他應付款增加（減少）,-234239.0,7971.0,7273.0,-156262.0
其他應付款－關係人增加（減少）,-1093260.0,52415.0,92586.0,-5211.0
負債準備增加（減少）,-1717476.0,-239241.0,-244180.0,2993.0
其他流動負債增加（減少）,-502787.0,630030.0,-667538.0,26189.0
淨確定福利負債增加(減少),2903104.0,-1510867.0,-3362652.0,-248741.0
與營業活動相關之負債之淨變動合計,14099.0,837163.0,-117595.0,-3276374.0
與營業活動相關之資產及負債之淨變動合計,-54673.0,7632351.0,9517579.0,-2922738.0
調整項目合計,-11197.0,23458.0,53667.0,2112009.0
營運產生之現金流入（流出）,2851333.0,50886.0,159668.0,12404403.0
收取之利息,,-111438.0,-176392.0,91941.0
收取之股利,0.0,-653978.0,-653216.0,159668.0
支付之利息,0.0,6941279.0,8901306.0,-247322.0
退還（支付）之所得稅,-2071304.0,,,-752575.0
營業活動之淨現金流入（流出）,3565.0,0.0,0.0,11656115.0
投資活動之現金流量,-549587.0,0.0,0.0,
取得透過其他綜合損益按公允價值衡量之金融資產,10.0,0.0,0.0,0.0
處分透過其他綜合損益按公允價值衡量之金融資產,-3338.0,-4135385.0,0.0,0.0
取得按攤銷後成本衡量之金融資產,1045.0,173660.0,-7176768.0,0.0
取得透過損益按公允價值衡量之金融資產,0.0,-549597.0,173660.0,0.0
取得不動產、廠房及設備,-2619609.0,10.0,-549616.0,-9869012.0
處分不動產、廠房及設備,,-65293.0,10.0,173780.0
存出保證金增加,1100000.0,1044.0,-73646.0,-549617.0
存出保證金減少,-1279949.0,-4575561.0,1044.0,10.0
取得無形資產,0.0,,-7625316.0,-94970.0
其他金融資產減少,0.0,1100000.0,,1045.0
投資活動之淨現金流入（流出）,-26538.0,-1547077.0,5800000.0,-10338764.0
籌資活動之現金流量,0.0,0.0,-2824913.0,
舉借長期借款,-206487.0,0.0,26753.0,6357000.0
償還長期借款,-57204.0,-53092.0,0.0,-2988903.0
存入保證金增加,-31967.0,0.0,-79928.0,26778.0
存入保證金減少,18565221.0,-500169.0,0.0,-17926.0
租賃本金償還,18533254.0,-352783.0,-3337236.0,-107686.0
發放現金股利,18533254.0,1512766.0,-415324.0,-3337236.0
