會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入淨額,300571.0,98.79,358417.0,99.08,414958.0,99.22,1487347.0,99.14
其他營業收入淨額,3669.0,1.21,3329.0,0.92,3243.0,0.78,12918.0,0.86
營業收入合計,304240.0,100.0,361746.0,100.0,418201.0,100.0,1500265.0,100.0
營業成本合計,276700.0,90.95,324755.0,89.77,378726.0,90.56,1352764.0,90.17
營業毛利（毛損）,27540.0,9.05,36991.0,10.23,39475.0,9.44,147501.0,9.83
營業毛利（毛損）淨額,27540.0,9.05,36991.0,10.23,39475.0,9.44,147501.0,9.83
營業費用,,,,,,,,
推銷費用,682.0,0.22,818.0,0.23,920.0,0.22,3187.0,0.21
管理費用,17546.0,5.77,17764.0,4.91,19577.0,4.68,76177.0,5.08
研究發展費用,5156.0,1.69,6879.0,1.9,5689.0,1.36,23386.0,1.56
營業費用合計,23384.0,7.69,25461.0,7.04,26186.0,6.26,102750.0,6.85
營業利益（損失）,4156.0,1.37,11530.0,3.19,13289.0,3.18,44751.0,2.98
營業外收入及支出,,,,,,,,
利息收入,4860.0,1.6,4162.0,1.15,3612.0,0.86,16171.0,1.08
其他收入,420.0,0.14,538.0,0.15,286.0,0.07,1489.0,0.1
其他利益及損失淨額,8874.0,2.92,-4101.0,-1.13,373.0,0.09,3734.0,0.25
財務成本淨額,300.0,0.1,346.0,0.1,415.0,0.1,1561.0,0.1
採用權益法認列之關聯企業及合資損益之份額淨額,57436.0,18.88,60549.0,16.74,96551.0,23.09,274546.0,18.3
營業外收入及支出合計,71290.0,23.43,60802.0,16.81,100407.0,24.01,294379.0,19.62
稅前淨利（淨損）,75446.0,24.8,72332.0,20.0,113696.0,27.19,339130.0,22.6
所得稅費用（利益）合計,14742.0,4.85,5537.0,1.53,18776.0,4.49,69312.0,4.62
繼續營業單位本期淨利（淨損）,60704.0,19.95,66795.0,18.46,94920.0,22.7,269818.0,17.98
本期淨利（淨損）,60704.0,19.95,66795.0,18.46,94920.0,22.7,269818.0,17.98
其他綜合損益(淨額),,,,,,,,
國外營運機構財務報表換算之兌換差額,15502.0,5.1,-6463.0,-1.79,0.0,0.0,10912.0,0.73
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,131048.0,43.07,-54617.0,-15.1,0.0,0.0,0.0,0.0
後續可能重分類至損益之項目：,146550.0,48.17,-61080.0,-16.88,4518.0,1.08,2182.0,0.15
其他綜合損益（淨額）,146550.0,48.17,-61080.0,-16.88,27780.0,6.64,8730.0,0.58
本期綜合損益總額,207254.0,68.12,5715.0,1.58,32298.0,7.72,3382.0,0.23
淨利（損）歸屬於：,,,,,32298.0,7.72,53100.0,3.54
母公司業主（淨利∕損）,60704.0,19.95,66795.0,18.46,127218.0,30.42,56482.0,3.76
母公司業主（綜合損益）,207254.0,68.12,5715.0,1.58,,,65212.0,4.35
基本每股盈餘,,,,,94920.0,22.7,335030.0,22.33
繼續營業單位淨利（淨損）,0.83,,0.91,,127218.0,30.42,,
基本每股盈餘,0.83,,0.91,,,,269818.0,17.98
稀釋每股盈餘,,,,,1.29,,335030.0,22.33
繼續營業單位淨利（淨損）,0.83,,0.91,,1.29,,,
稀釋每股盈餘,0.83,,0.91,,,,3.68,
