會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,1604828.0,7.67,930347.0,4.63,1824486.0,9.07,1496152.0,7.88
透過損益按公允價值衡量之金融資產－流動,155960.0,0.75,132613.0,0.66,159486.0,0.79,98215.0,0.52
應收票據淨額,59608.0,0.28,70344.0,0.35,79033.0,0.39,74836.0,0.39
應收票據－關係人淨額,12475.0,0.06,8176.0,0.04,0.0,0.0,87711.0,0.46
應收帳款淨額,720007.0,3.44,688798.0,3.43,596198.0,2.96,490546.0,2.58
應收帳款－關係人淨額,146545.0,0.7,143512.0,0.71,155116.0,0.77,96494.0,0.51
其他應收款－關係人淨額,153000.0,0.73,182000.0,0.91,145000.0,0.72,185000.0,0.97
存貨,4693840.0,22.42,4836615.0,24.05,4339477.0,21.56,3933604.0,20.71
預付款項,389341.0,1.86,273743.0,1.36,171993.0,0.85,146855.0,0.77
其他流動資產,286284.0,1.37,285399.0,1.42,53447.0,0.27,120929.0,0.64
流動資產合計,8221888.0,39.28,7551547.0,37.56,7524236.0,37.39,6730342.0,35.43
非流動資產,,,,,,,,
透過損益按公允價值衡量之金融資產－非流動,1347.0,0.01,1347.0,0.01,1347.0,0.01,373.0,0.0
採用權益法之投資,5009724.0,23.93,4934292.0,24.54,5005685.0,24.87,4851638.0,25.54
不動產、廠房及設備,7199260.0,34.39,7072888.0,35.18,7325143.0,36.4,7135919.0,37.56
使用權資產,9265.0,0.04,41990.0,0.21,37858.0,0.19,34466.0,0.18
投資性不動產淨額,269360.0,1.29,268907.0,1.34,0.0,0.0,0.0,0.0
無形資產,66871.0,0.32,66946.0,0.33,67636.0,0.34,67997.0,0.36
遞延所得稅資產,77068.0,0.37,76797.0,0.38,97508.0,0.48,112200.0,0.59
其他非流動資產,77346.0,0.37,92935.0,0.46,64998.0,0.32,64389.0,0.34
非流動資產合計,12710241.0,60.72,12556102.0,62.44,12600175.0,62.61,12266982.0,64.57
資產總額,20932129.0,100.0,20107649.0,100.0,20124411.0,100.0,18997324.0,100.0
流動負債,,,,,,,,
短期借款,3996016.0,19.09,3870661.0,19.25,4302370.0,21.38,3740000.0,19.69
應付短期票券,1060000.0,5.06,270000.0,1.34,300000.0,1.49,350000.0,1.84
應付票據,63644.0,0.3,1163.0,0.01,33183.0,0.16,111.0,0.0
應付票據－關係人,972.0,0.0,54704.0,0.27,861.0,0.0,42178.0,0.22
應付帳款,915916.0,4.38,890.0,0.0,388587.0,1.93,25474.0,0.13
應付帳款－關係人,124417.0,0.59,570982.0,2.84,65409.0,0.33,305819.0,1.61
其他應付款,556705.0,2.66,89311.0,0.44,500600.0,2.49,50779.0,0.27
其他應付款項－關係人,254000.0,1.21,743214.0,3.7,165500.0,0.82,450349.0,2.37
本期所得稅負債,18713.0,0.09,703254.0,3.5,111154.0,0.55,174710.0,0.92
租賃負債－流動,3457.0,0.02,67658.0,0.34,15923.0,0.08,88245.0,0.46
其他流動負債,660684.0,3.16,15769.0,0.08,272076.0,1.35,17605.0,0.09
流動負債合計,7654524.0,36.57,338616.0,1.68,6155663.0,30.59,238640.0,1.26
非流動負債,,,6726222.0,33.45,,,5483910.0,28.87
長期借款,600000.0,2.87,,,850000.0,4.22,,
遞延所得稅負債,97934.0,0.47,800000.0,3.98,128742.0,0.64,950000.0,5.0
租賃負債－非流動,5013.0,0.02,97804.0,0.49,22501.0,0.11,107218.0,0.56
其他非流動負債,360043.0,1.72,26403.0,0.13,353937.0,1.76,17681.0,0.09
非流動負債合計,1062990.0,5.08,351974.0,1.75,1355180.0,6.73,315181.0,1.66
負債總額,8717514.0,41.65,1276181.0,6.35,7510843.0,37.32,1390080.0,7.32
歸屬於母公司業主之權益,,,8002403.0,39.8,,,6873990.0,36.18
股本,,,,,,,,
普通股股本,9573029.0,45.73,,,9573029.0,47.57,,
股本合計,9573029.0,45.73,9573029.0,47.61,9573029.0,47.57,9573029.0,50.39
資本公積,,,9573029.0,47.61,,,9573029.0,50.39
資本公積合計,93509.0,0.45,,,96478.0,0.48,,
保留盈餘,,,93310.0,0.46,,,96331.0,0.51
法定盈餘公積,530980.0,2.54,,,568101.0,2.82,,
特別盈餘公積,40464.0,0.19,568101.0,2.83,40464.0,0.2,568101.0,2.99
未分配盈餘（或待彌補虧損）,636112.0,3.04,40464.0,0.2,831182.0,4.13,40464.0,0.21
保留盈餘合計,1207556.0,5.77,626065.0,3.11,1439747.0,7.15,563274.0,2.97
其他權益,,,1234630.0,6.14,,,1171839.0,6.17
其他權益合計,161243.0,0.77,,,146123.0,0.73,,
庫藏股票,-28470.0,-0.14,42643.0,0.21,-28470.0,-0.14,-19672.0,-0.1
歸屬於母公司業主之權益合計,11006867.0,52.58,-28470.0,-0.14,11226907.0,55.79,-28470.0,-0.15
非控制權益,1207748.0,5.77,10915142.0,54.28,1386661.0,6.89,10793057.0,56.81
權益總額,12214615.0,58.35,1190104.0,5.92,12613568.0,62.68,1330277.0,7.0
負債及權益總計,20932129.0,100.0,12105246.0,60.2,20124411.0,100.0,12123334.0,63.82
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,20107649.0,100.0,0.0,,18997324.0,100.0
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,10774028.0,,0.0,,10774028.0,,0.0,
