會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,2900284.0,100.0,3712183.0,99.81,3291622.0,100.0,12230309.0,99.94
營業成本合計,2520032.0,86.89,6917.0,0.19,0.0,0.0,6917.0,0.06
營業毛利（毛損）,380252.0,13.11,3719100.0,100.0,3291622.0,100.0,12237226.0,100.0
已實現銷貨（損）益,210.0,0.01,3183728.0,85.6,3131834.0,95.15,11185719.0,91.41
營業毛利（毛損）淨額,380462.0,13.12,2734.0,0.07,3131834.0,95.15,11185719.0,91.41
營業費用,,,3186462.0,85.68,159788.0,4.85,1051507.0,8.59
推銷費用,160352.0,5.53,532638.0,14.32,-112.0,0.0,-988.0,-0.01
管理費用,56076.0,1.93,-30.0,0.0,159676.0,4.85,1052495.0,8.6
研究發展費用,7450.0,0.26,532608.0,14.32,,,,
預期信用減損損失（利益）,-3400.0,-0.12,,,193596.0,5.88,764152.0,6.24
營業費用合計,220478.0,7.6,321914.0,8.66,57036.0,1.73,217981.0,1.78
營業利益（損失）,159984.0,5.52,56787.0,1.53,8209.0,0.25,32137.0,0.26
營業外收入及支出,,,8398.0,0.23,-1189.0,-0.04,-3008.0,-0.02
利息收入,6559.0,0.23,-731.0,-0.02,257652.0,7.83,1011262.0,8.26
其他收入,31796.0,1.1,386368.0,10.39,-97976.0,-2.98,41233.0,0.34
其他利益及損失淨額,108723.0,3.75,146240.0,3.93,,,,
財務成本淨額,13423.0,0.46,,,9172.0,0.28,35791.0,0.29
採用權益法認列之關聯企業及合資損益之份額淨額,37741.0,1.3,7017.0,0.19,54065.0,1.64,173484.0,1.42
營業外收入及支出合計,171396.0,5.91,47389.0,1.27,306009.0,9.3,379876.0,3.1
稅前淨利（淨損）,331380.0,11.43,134546.0,3.62,18003.0,0.55,66560.0,0.54
所得稅費用（利益）合計,58814.0,2.03,14556.0,0.39,406.0,0.01,27260.0,0.22
繼續營業單位本期淨利（淨損）,272566.0,9.4,62863.0,1.69,351649.0,10.68,549851.0,4.49
本期淨利（淨損）,272566.0,9.4,237259.0,6.38,253673.0,7.71,591084.0,4.83
其他綜合損益(淨額),,,383499.0,10.31,56021.0,1.7,122507.0,1.0
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,-48166.0,-1.66,71805.0,1.93,197652.0,6.0,468577.0,3.83
不重分類至損益之項目：,-48166.0,-1.66,311694.0,8.38,197652.0,6.0,468577.0,3.83
國外營運機構財務報表換算之兌換差額,45592.0,1.57,311694.0,8.38,,,,
後續可能重分類至損益之項目：,45592.0,1.57,,,50985.0,1.55,30823.0,0.25
其他綜合損益（淨額）,-2574.0,-0.09,-125987.0,-3.39,50985.0,1.55,-192337.0,-1.57
本期綜合損益總額,269992.0,9.31,-125987.0,-3.39,75990.0,2.31,-161514.0,-1.32
淨利（損）歸屬於：,,,3389.0,0.09,75990.0,2.31,-12847.0,-0.1
母公司業主（淨利∕損）,263794.0,9.1,3389.0,0.09,126975.0,3.86,-12847.0,-0.1
非控制權益（淨利∕損）,8772.0,0.3,-122598.0,-3.3,324627.0,9.86,-174361.0,-1.42
母公司業主（綜合損益）,249481.0,8.6,189096.0,5.08,,,294216.0,2.4
非控制權益（綜合損益）,20511.0,0.71,,,206560.0,6.28,,
基本每股盈餘,,,314265.0,8.45,-8908.0,-0.27,489757.0,4.0
繼續營業單位淨利（淨損）,0.28,,-2571.0,-0.07,309948.0,9.42,-21180.0,-0.17
基本每股盈餘,0.28,,195665.0,5.26,14679.0,0.45,321391.0,2.63
稀釋每股盈餘,,,-6569.0,-0.18,,,-27175.0,-0.22
繼續營業單位淨利（淨損）,0.28,,,,0.22,,,
稀釋每股盈餘,0.28,,0.33,,,,0.51,
