會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,242217.0,399924.0,354786.0,376123.0
本期稅前淨利（淨損）,242217.0,399924.0,354786.0,376123.0
折舊費用,68564.0,138676.0,211132.0,283885.0
攤銷費用,639.0,1273.0,1982.0,2744.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-1980.0,4588.0,2775.0,1336.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,9237.0,-1593.0,-9315.0,2215.0
利息費用,-738.0,22737.0,38154.0,56762.0
利息收入,-19957.0,-1796.0,-2544.0,-3853.0
股利收入,-345.0,-36162.0,-691.0,-691.0
股份基礎給付酬勞成本,4459.0,-598.0,-49832.0,709.0
採用權益法認列之關聯企業及合資損失（利益）之份額,0.0,9602.0,-613.0,-67723.0
處分及報廢不動產、廠房及設備損失（利益）,6000.0,0.0,14652.0,-347.0
不動產、廠房及設備轉列費用數,3411.0,2000.0,0.0,230.0
處分投資損失（利益）,69290.0,-1627.0,0.0,0.0
非金融資產減損損失,-23691.0,137100.0,0.0,8536.0
未實現銷貨利益（損失）,127551.0,-23691.0,0.0,700.0
其他項目,-124183.0,99771.0,8300.0,9231.0
收益費損項目合計,-1071.0,-133365.0,0.0,293734.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-13318.0,10273.0,200.0,-23350.0
應收票據（增加）減少,-9594.0,-942043.0,4993.0,-36891.0
應收帳款（增加）減少,-4938.0,-19621.0,219193.0,-95402.0
其他應收款（增加）減少,-4786.0,-8694.0,-23691.0,-2773.0
存貨（增加）減少,1008.0,-1892.0,21640.0,-681031.0
生物資產（增加）減少,-53022.0,963.0,-100164.0,-11841.0
預付款項（增加）減少,-2936.0,-1018299.0,1174.0,-8222.0
其他流動資產（增加）減少,-136289.0,-1568.0,-1070090.0,2247.0
其他營業資產（增加）減少,50791.0,-27483.0,-29588.0,-162.0
與營業活動相關之資產之淨變動合計,-20870.0,-3287.0,-12207.0,-857425.0
合約負債增加（減少）,5887.0,-16392.0,0.0,-4429.0
應付票據增加（減少）,147.0,4350.0,-874.0,7778.0
應付帳款增加（減少）,-597.0,505.0,823.0,-36709.0
其他應付款增加（減少）,-103867.0,-1224.0,-1212977.0,35704.0
預收款項增加（減少）,-156889.0,-45099.0,-6964.0,-792.0
其他流動負債增加（減少）,-87599.0,-1063398.0,-117773.0,306.0
淨確定福利負債增加(減少),154618.0,-926298.0,-42759.0,-1427.0
與營業活動相關之負債之淨變動合計,3393.0,-526374.0,31549.0,431.0
與營業活動相關之資產及負債之淨變動合計,7125.0,4019.0,3545.0,-856994.0
調整項目合計,-9255.0,0.0,0.0,-563260.0
營運產生之現金流入（流出）,0.0,-21667.0,180.0,-187137.0
收取之利息,,-22453.0,-1338.0,3998.0
收取之股利,154618.0,,-133560.0,42734.0
支付之利息,7125.0,-526374.0,-1346537.0,-56736.0
退還（支付）之所得稅,-9255.0,0.0,-1127344.0,-48885.0
營業活動之現金流量－直接法,3393.0,-21667.0,-772558.0,
營業活動之收現類別合計,0.0,4019.0,4478.0,-246026.0
營業活動之淨現金流入（流出）,155881.0,-22453.0,35033.0,-246026.0
投資活動之現金流量,,-566475.0,-36913.0,
取得按攤銷後成本衡量之金融資產,0.0,,-48781.0,0.0
按攤銷後成本衡量之金融資產到期還本,108381.0,108381.0,,110014.0
處分透過損益按公允價值衡量之金融資產,-46762.0,-135040.0,-772558.0,0.0
取得不動產、廠房及設備,485.0,771.0,0.0,-248835.0
處分不動產、廠房及設備,-660.0,-7516.0,35033.0,790.0
存出保證金增加,0.0,0.0,-36913.0,-801.0
存出保證金減少,0.0,-24200.0,4478.0,0.0
取得無形資產,-90212.0,-88904.0,-48781.0,-24391.0
其他金融資產增加,0.0,0.0,0.0,-88400.0
其他金融資產減少,-28768.0,-146508.0,-818741.0,0.0
其他非流動資產增加,,,,0.0
其他非流動資產減少,172304.0,1014545.0,108381.0,0.0
投資活動之淨現金流入（流出）,0.0,-110023.0,0.0,-251623.0
籌資活動之現金流量,0.0,0.0,-185293.0,
短期借款增加,-189909.0,100000.0,790.0,1389476.0
短期借款減少,0.0,-272709.0,-1541.0,0.0
應付短期票券增加,-132358.0,-1.0,0.0,0.0
應付短期票券減少,-1.0,-13518.0,-24390.0,-129993.0
舉借長期借款,-6547.0,0.0,-90021.0,400000.0
償還長期借款,0.0,718294.0,0.0,-572633.0
存入保證金增加,-156511.0,1841.0,-192074.0,94.0
存入保證金減少,3821.0,7152.0,,0.0
租賃本金償還,-25577.0,870863.0,1465792.0,-27960.0
發放現金股利,870863.0,878015.0,0.0,-353815.0
庫藏股票買回成本,845286.0,878015.0,0.0,0.0
非控制權益變動,845286.0,,-130034.0,2592.0
