會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,151229.0,334341.0,597966.0,759467.0
本期稅前淨利（淨損）,151229.0,334341.0,597966.0,759467.0
折舊費用,48168.0,100627.0,160400.0,217978.0
攤銷費用,22873.0,47336.0,73675.0,101348.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,3009.0,8973.0,9312.0,16310.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-1529.0,216.0,187.0,72.0
利息費用,11047.0,25585.0,43107.0,61348.0
利息收入,-353.0,-1618.0,-2890.0,-5786.0
股利收入,7.0,13.0,-3941.0,-3941.0
處分及報廢不動產、廠房及設備損失（利益）,-948.0,-14624.0,-72.0,-156.0
不動產、廠房及設備轉列費用數,0.0,391.0,-14624.0,235.0
處分待出售非流動資產損失（利益）,-525.0,-529.0,391.0,-14624.0
處分投資損失（利益）,81749.0,166370.0,-1216.0,391.0
其他項目,830.0,982.0,264329.0,-1280.0
收益費損項目合計,88560.0,-49203.0,-4464.0,371895.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-18007.0,-6678.0,62118.0,998.0
應收票據（增加）減少,-4077.0,6001.0,-86821.0,113341.0
應收帳款－關係人（增加）減少,-462749.0,-194289.0,-4924.0,-74833.0
其他應收款（增加）減少,-62483.0,-16262.0,-318301.0,-23774.0
存貨（增加）減少,1272.0,2376.0,-4465.0,-48085.0
預付款項（增加）減少,-456654.0,-257073.0,2286.0,15135.0
其他流動資產（增加）減少,4055.0,2862.0,-248.0,1531.0
與營業活動相關之資產之淨變動合計,-11245.0,-52363.0,-354819.0,-15687.0
持有供交易之金融負債增加（減少）,118955.0,-470834.0,16540.0,4199.0
合約負債增加（減少）,35465.0,102893.0,19105.0,-2010.0
應付票據增加（減少）,-102467.0,-99296.0,-189940.0,-320175.0
應付帳款－關係人增加（減少）,2174.0,-358.0,116197.0,54132.0
其他應付款增加（減少）,-1511.0,4043.0,-101394.0,-49072.0
負債準備增加（減少）,-3131.0,-3827.0,2304.0,4989.0
其他流動負債增加（減少）,42295.0,-516880.0,5354.0,12327.0
淨確定福利負債增加(減少),-414359.0,-773953.0,-6671.0,-15164.0
其他營業負債增加（減少）,-332610.0,-607583.0,0.0,-827.0
與營業活動相關之負債之淨變動合計,-181381.0,-273242.0,-138505.0,-311601.0
與營業活動相關之資產及負債之淨變動合計,346.0,1589.0,-493324.0,-327288.0
調整項目合計,-11173.0,-24820.0,-228995.0,44607.0
營運產生之現金流入（流出）,-26057.0,-81667.0,368971.0,804074.0
收取之利息,-218265.0,-378140.0,2837.0,5430.0
支付之利息,,,-41040.0,-58658.0
退還（支付）之所得稅,-10.0,-10.0,-104844.0,-128825.0
營業活動之淨現金流入（流出）,0.0,11339.0,225924.0,622021.0
投資活動之現金流量,-22507.0,0.0,,
取得按攤銷後成本衡量之金融資產,24583.0,-114749.0,-16098.0,-10.0
處分按攤銷後成本衡量之金融資產,-85128.0,46401.0,-10.0,28343.0
按攤銷後成本衡量之金融資產到期還本,0.0,-130745.0,21982.0,-16098.0
處分透過損益按公允價值衡量之金融資產,-127.0,0.0,0.0,0.0
對子公司之收購（扣除所取得之現金）,-1824.0,-307.0,0.0,-141309.0
處分待出售非流動資產,-12374.0,-10341.0,-141309.0,46401.0
取得不動產、廠房及設備,-97387.0,-13075.0,46401.0,-178614.0
處分不動產、廠房及設備,,-211487.0,-151005.0,349.0
存出保證金減少,1907470.0,,100.0,2899.0
取得無形資產,-987039.0,4134733.0,0.0,-48155.0
其他非流動資產增加,100000.0,-3227869.0,0.0,11225.0
收取之股利,-805000.0,400000.0,2419.0,3941.0
投資活動之淨現金流入（流出）,-19413.0,-1010061.0,-42660.0,-291028.0
籌資活動之現金流量,0.0,-35192.0,0.0,
短期借款增加,196018.0,0.0,5930.0,7312311.0
短期借款減少,72907.0,261611.0,3941.0,-6877426.0
舉借長期借款,-46727.0,94234.0,-270309.0,1450432.0
償還長期借款,1521790.0,-233782.0,,-1650565.0
租賃本金償還,1475063.0,1521790.0,5601343.0,-80493.0
發放現金股利,1475063.0,1288008.0,-4990597.0,-412160.0
