會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,8169094.0,16731900.0,18431352.0,9589583.0
本期稅前淨利（淨損）,8169094.0,16731900.0,18431352.0,9589583.0
折舊費用,3424066.0,6879819.0,10369957.0,13865040.0
攤銷費用,920327.0,1874286.0,2816069.0,4599170.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-62262.0,-121226.0,-232171.0,-312866.0
利息費用,262387.0,591910.0,1125444.0,1797644.0
利息收入,-112023.0,-242440.0,-427110.0,-662259.0
股利收入,-4608.0,-2874505.0,-10448254.0,-10448254.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-2776074.0,-6207520.0,-5245513.0,-2267537.0
處分及報廢不動產、廠房及設備損失（利益）,4503.0,74579.0,75333.0,71483.0
處分投資損失（利益）,1656316.0,0.0,0.0,-6267.0
其他項目,-1843251.0,-25097.0,-1966245.0,175492.0
收益費損項目合計,1952.0,3814037.0,1527573.0,6811646.0
應收票據（增加）減少,415423.0,-1564.0,-2557.0,1623074.0
應收票據－關係人（增加）減少,-980541.0,-1968914.0,2493368.0,358.0
應收帳款（增加）減少,-1007248.0,-2810436.0,892167.0,3853080.0
應收帳款－關係人（增加）減少,-3423704.0,-2687033.0,-1069435.0,1573218.0
其他應收款（增加）減少,-1238754.0,-7250633.0,-6503046.0,-1525148.0
存貨（增加）減少,-8076123.0,-1122014.0,1430451.0,-1231762.0
其他流動資產（增加）減少,-27096.0,-12026557.0,-1231479.0,3704570.0
與營業活動相關之資產之淨變動合計,3075090.0,2014.0,-72303.0,7997390.0
應付票據增加（減少）,2963833.0,4144299.0,2456667.0,-82960.0
應付帳款增加（減少）,-2369738.0,1429024.0,-2740237.0,912693.0
應付帳款－關係人增加（減少）,-206702.0,-2156106.0,-1696152.0,-3642600.0
其他應付款增加（減少）,-146734.0,-231690.0,409229.0,-988064.0
其他流動負債增加（減少）,3288653.0,-251172.0,-358152.0,-206562.0
淨確定福利負債增加(減少),-4787470.0,2936369.0,-2000948.0,-770690.0
與營業活動相關之負債之淨變動合計,-3131154.0,-9090188.0,-3232427.0,-4778183.0
與營業活動相關之資產及負債之淨變動合計,5037940.0,-9115285.0,-5198672.0,3219207.0
調整項目合計,42355.0,7616615.0,13232680.0,10030853.0
營運產生之現金流入（流出）,4608.0,160036.0,303775.0,19620436.0
收取之利息,-326420.0,1776819.0,19808214.0,557087.0
收取之股利,-574732.0,-580971.0,-1168547.0,19808214.0
支付之利息,4183751.0,-5884590.0,-6087008.0,-1677612.0
退還（支付）之所得稅,,3087909.0,26089114.0,-5575870.0
營業活動之淨現金流入（流出）,0.0,,,32732255.0
投資活動之現金流量,4277141.0,0.0,0.0,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,4230826.0,0.0,0.0
處分透過其他綜合損益按公允價值衡量之金融資產,2422330.0,0.0,4250.0,1114.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-228763.0,2422330.0,4226699.0,4250.0
取得按攤銷後成本衡量之金融資產,-5314517.0,-1054520.0,0.0,-2472373.0
取得透過損益按公允價值衡量之金融資產,10185.0,16563.0,2422330.0,0.0
處分透過損益按公允價值衡量之金融資產,-143110.0,-10397977.0,-1054826.0,2422330.0
取得採用權益法之投資,0.0,29446.0,16563.0,-1311331.0
對子公司之收購（扣除所取得之現金）,-457552.0,1202095.0,1000.0,16563.0
處分子公司,565714.0,0.0,-17417606.0,1000.0
取得不動產、廠房及設備,,-2250384.0,30195.0,-22971096.0
處分不動產、廠房及設備,635335.0,-5801621.0,-1082434.0,43551.0
其他應收款－關係人減少,2449649.0,,0.0,269441.0
取得無形資產,-1100000.0,11172271.0,-3204484.0,0.0
其他非流動資產增加,3532037.0,0.0,-16058313.0,-4896574.0
其他投資活動,-2500000.0,-1955717.0,,27857.0
投資活動之淨現金流入（流出）,16161.0,0.0,24266160.0,-28865268.0
籌資活動之現金流量,0.0,-1100000.0,9636947.0,
短期借款增加,-42008.0,4897406.0,0.0,17605013.0
短期借款減少,17154.0,-3501306.0,0.0,0.0
應付短期票券增加,0.0,-4311.0,-2500000.0,15096041.0
發行公司債,-408.0,-87539.0,18496289.0,0.0
償還公司債,-460104.0,-7009.0,-11152000.0,-4550000.0
舉借長期借款,-41.0,-538.0,960233.0,19267631.0
償還長期借款,2547775.0,-1724884.0,0.0,-11152000.0
其他應付款－關係人增加,1462474.0,-30.0,-132569.0,930645.0
租賃本金償還,8759714.0,7688343.0,0.0,-189171.0
其他非流動負債減少,23062097.0,1525160.0,-5688.0,-7867.0
發放現金股利,31821811.0,6499791.0,-28129453.0,-28130872.0
非控制權益變動,31821811.0,23062097.0,-2775079.0,-3400920.0
