會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,29625.0,84690.0,134441.0,124520.0
本期稅前淨利（淨損）,29625.0,84690.0,134441.0,124520.0
折舊費用,15022.0,29669.0,43100.0,55900.0
攤銷費用,54.0,107.0,160.0,214.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,2864.0,0.0,0.0,0.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,1299.0,9556.0,10788.0,10377.0
利息費用,-11.0,2743.0,4391.0,6611.0
利息收入,-738.0,-57.0,-123.0,-871.0
股利收入,0.0,-18791.0,-35762.0,-38239.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,-97.0,-280.0,-280.0
處分投資性不動產損失（利益）,3373.0,0.0,0.0,0.0
處分投資損失（利益）,0.0,-84.0,0.0,0.0
金融資產減損損失,-3869.0,-7738.0,0.0,0.0
非金融資產減損損失,17994.0,15308.0,-854.0,4462.0
非金融資產減損迴轉利益,7854.0,5734.0,-11608.0,0.0
其他項目,4052.0,2497.0,9812.0,-15476.0
收益費損項目合計,6079.0,9641.0,-909.0,22698.0
強制透過損益按公允價值衡量之金融資產（增加）減少,9715.0,6462.0,8224.0,-3029.0
應收票據（增加）減少,-17541.0,21272.0,12753.0,7794.0
應收帳款（增加）減少,-4151.0,-7519.0,13158.0,13303.0
其他應收款（增加）減少,5.0,-118.0,22268.0,4354.0
存貨（增加）減少,6013.0,37969.0,-2809.0,2070.0
預付款項（增加）減少,-13533.0,-32993.0,-2.0,6343.0
其他流動資產（增加）減少,-1204.0,-155.0,52683.0,-4513.0
與營業活動相關之資產之淨變動合計,-3415.0,-2019.0,-26048.0,26322.0
合約負債增加（減少）,-18.0,0.0,2700.0,-37795.0
應付票據增加（減少）,-175.0,-61.0,-341.0,0.0
應付帳款增加（減少）,-2000.0,-749.0,0.0,891.0
其他應付款增加（減少）,-20345.0,-3728.0,-3.0,-9400.0
預收款項增加（減少）,-14332.0,-39705.0,-2357.0,0.0
其他流動負債增加（減少）,3662.0,-1736.0,-4973.0,23.0
淨確定福利負債增加(減少),33287.0,13572.0,-31022.0,-3465.0
其他營業負債增加（減少）,11.0,98262.0,21661.0,-6217.0
與營業活動相關之負債之淨變動合計,738.0,57.0,31473.0,-55963.0
與營業活動相關之資產及負債之淨變動合計,-1344.0,18791.0,165914.0,-29641.0
調整項目合計,0.0,-2809.0,123.0,-6943.0
營運產生之現金流入（流出）,32692.0,-7730.0,35762.0,117577.0
收取之利息,,106571.0,-4470.0,871.0
收取之股利,-136765.0,,-11595.0,38239.0
支付之利息,95912.0,-225958.0,185734.0,-6451.0
退還（支付）之所得稅,1027.0,172721.0,,-11595.0
營業活動之淨現金流入（流出）,0.0,1027.0,-311659.0,138641.0
投資活動之現金流量,-3406.0,0.0,233612.0,
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,-8108.0,1417.0,-396479.0
處分透過其他綜合損益按公允價值衡量之金融資產,-11687.0,120.0,0.0,320659.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,0.0,0.0,-9549.0,1429.0
取得不動產、廠房及設備,-54919.0,0.0,382.0,-14894.0
處分不動產、廠房及設備,,0.0,0.0,382.0
存出保證金增加,0.0,0.0,0.0,0.0
存出保證金減少,-55000.0,-23079.0,0.0,0.0
取得無形資產,0.0,0.0,0.0,0.0
取得投資性不動產,-87.0,-83277.0,-25391.0,0.0
處分投資性不動產,-55087.0,,0.0,0.0
其他非流動資產增加,-77314.0,0.0,-111188.0,0.0
其他非流動資產減少,275877.0,-126000.0,,0.0
預付設備款增加,198563.0,0.0,0.0,-25630.0
投資活動之淨現金流入（流出）,198563.0,-127.0,-37000.0,-114533.0
