會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,198563.0,4.36,173044.0,3.9,194936.0,4.41,202677.0,4.54
透過損益按公允價值衡量之金融資產－流動,52166.0,1.15,47594.0,1.07,53005.0,1.2,55536.0,1.24
透過其他綜合損益按公允價值衡量之金融資產－流動,364831.0,8.02,308146.0,6.95,296437.0,6.71,313037.0,7.02
按攤銷後成本衡量之金融資產－流動,0.0,0.0,0.0,0.0,0.0,0.0,2795.0,0.06
應收票據淨額,6537.0,0.14,8092.0,0.18,2365.0,0.05,22985.0,0.52
應收帳款淨額,30209.0,0.66,26647.0,0.6,23535.0,0.53,12285.0,0.28
其他應收款淨額,6924.0,0.15,10177.0,0.23,3481.0,0.08,0.0,0.0
本期所得稅資產,0.0,0.0,0.0,0.0,0.0,0.0,503983.0,11.29
存貨,524683.0,11.53,489327.0,11.04,489101.0,11.07,6824.0,0.15
預付款項,11984.0,0.26,19308.0,0.44,14817.0,0.34,4613.0,0.1
其他流動資產,95.0,0.0,0.0,0.0,102.0,0.0,1124735.0,25.21
流動資產合計,1195992.0,26.28,218.0,0.0,1077779.0,24.4,,
非流動資產,,,1082553.0,24.43,,,40005.0,0.9
透過其他綜合損益按公允價值衡量之金融資產－非流動,47882.0,1.05,,,37595.0,0.85,1542513.0,34.57
不動產、廠房及設備,1547469.0,34.01,41760.0,0.94,1545707.0,34.99,1699158.0,38.08
投資性不動產淨額,1688582.0,37.11,1555039.0,35.09,1695633.0,38.39,53.0,0.0
無形資產,213.0,0.0,1692108.0,38.18,107.0,0.0,46637.0,1.05
遞延所得稅資產,46501.0,1.02,160.0,0.0,46233.0,1.05,9125.0,0.2
其他非流動資產,24021.0,0.53,46177.0,1.04,13963.0,0.32,3337491.0,74.79
非流動資產合計,3354668.0,73.72,14262.0,0.32,3339238.0,75.6,4462226.0,100.0
資產總額,4550660.0,100.0,3349506.0,75.57,4417017.0,100.0,,
流動負債,,,4432059.0,100.0,,,567500.0,12.72
短期借款,489500.0,10.76,,,507500.0,11.49,16379.0,0.37
合約負債－流動,40641.0,0.89,418500.0,9.44,28126.0,0.64,7697.0,0.17
應付帳款,5602.0,0.12,0.0,0.0,9506.0,0.22,60842.0,1.36
其他應付款,66622.0,1.46,21181.0,0.48,69662.0,1.58,19004.0,0.43
本期所得稅負債,15431.0,0.34,0.0,0.0,19548.0,0.44,973.0,0.02
其他流動負債,932.0,0.02,6651.0,0.15,947.0,0.02,672395.0,15.07
流動負債合計,618728.0,13.6,186357.0,4.2,635289.0,14.38,,
非流動負債,,,16861.0,0.38,,,634838.0,14.23
遞延所得稅負債,634897.0,13.95,889.0,0.02,635156.0,14.38,51597.0,1.16
其他非流動負債,65935.0,1.45,650439.0,14.68,60740.0,1.38,686435.0,15.38
非流動負債合計,700832.0,15.4,,,695896.0,15.75,1358830.0,30.45
負債總額,1319560.0,29.0,634764.0,14.32,1331185.0,30.14,,
股本,,,63593.0,1.43,,,2200000.0,49.3
普通股股本,2200000.0,48.34,698357.0,15.76,2200000.0,49.81,2200000.0,49.3
股本合計,2200000.0,48.34,1348796.0,30.43,2200000.0,49.81,,
資本公積,,,,,,,0.0,0.0
資本公積合計,0.0,0.0,2200000.0,49.64,0.0,0.0,,
保留盈餘,,,2200000.0,49.64,,,92585.0,2.07
法定盈餘公積,77247.0,1.7,,,92585.0,2.1,793158.0,17.77
特別盈餘公積,793264.0,17.43,0.0,0.0,793158.0,17.96,209872.0,4.7
未分配盈餘（或待彌補虧損）,268349.0,5.9,,,210591.0,4.77,1095615.0,24.55
保留盈餘合計,1138860.0,25.03,92585.0,2.09,1096334.0,24.82,,
其他權益,,,793158.0,17.9,,,-192219.0,-4.31
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,-107760.0,-2.37,176420.0,3.98,-210502.0,-4.77,-192219.0,-4.31
其他權益合計,-107760.0,-2.37,1062163.0,23.97,-210502.0,-4.77,3103396.0,69.55
庫藏股票,0.0,0.0,,,0.0,0.0,4462226.0,100.0
權益總額,3231100.0,71.0,-178900.0,-4.04,3085832.0,69.86,0.0,
負債及權益總計,4550660.0,100.0,-178900.0,-4.04,4417017.0,100.0,0.0,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,0.0,0.0,,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,0.0,,3083263.0,69.57,0.0,,,
