會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,153888.0,82.98,169259.0,84.19,129235.0,80.06,561132.0,81.45
銷貨收入淨額,153888.0,82.98,169259.0,84.19,32178.0,19.94,127811.0,18.55
租賃收入,31567.0,17.02,31795.0,15.81,161413.0,100.0,688943.0,100.0
營業收入合計,185455.0,100.0,31795.0,15.81,104786.0,64.92,500393.0,72.63
銷貨成本,134776.0,72.67,201054.0,100.0,5381.0,3.33,22751.0,3.3
租賃成本,5425.0,2.93,133415.0,66.36,110167.0,68.25,523144.0,75.93
營業成本合計,140201.0,75.6,5289.0,2.63,51246.0,31.75,165799.0,24.07
營業毛利（毛損）,45254.0,24.4,5289.0,2.63,51246.0,31.75,165799.0,24.07
營業毛利（毛損）淨額,45254.0,24.4,138704.0,68.99,,,,
營業費用,,,62350.0,31.01,4385.0,2.72,17434.0,2.53
推銷費用,4233.0,2.28,62350.0,31.01,15808.0,9.79,55496.0,8.06
管理費用,11928.0,6.43,,,2766.0,1.71,12010.0,1.74
研究發展費用,2757.0,1.49,4573.0,2.27,22959.0,14.22,84940.0,12.33
營業費用合計,18918.0,10.2,16230.0,8.07,28287.0,17.52,80859.0,11.74
營業利益（損失）,26336.0,14.2,2726.0,1.36,,,,
營業外收入及支出,,,23529.0,11.7,66.0,0.04,871.0,0.13
利息收入,11.0,0.01,38821.0,19.31,17718.0,10.98,42580.0,6.18
其他收入,2900.0,1.56,,,5328.0,3.3,6821.0,0.99
其他利益及損失淨額,1677.0,0.9,46.0,0.02,1648.0,1.02,6611.0,0.96
財務成本淨額,1299.0,0.7,18819.0,9.36,21464.0,13.3,43661.0,6.34
營業外收入及支出合計,3289.0,1.77,-1177.0,-0.59,49751.0,30.82,124520.0,18.07
稅前淨利（淨損）,29625.0,15.97,1444.0,0.72,6888.0,4.27,20158.0,2.93
所得稅費用（利益）合計,6179.0,3.33,16244.0,8.08,42863.0,26.55,104362.0,15.15
繼續營業單位本期淨利（淨損）,23446.0,12.64,55065.0,27.39,42863.0,26.55,104362.0,15.15
本期淨利（淨損）,23446.0,12.64,9351.0,4.65,,,,
其他綜合損益(淨額),,,45714.0,22.74,-40294.0,-24.96,4970.0,0.72
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-6038.0,-3.26,45714.0,22.74,0.0,0.0,-100274.0,-14.55
與不重分類之項目相關之所得稅,0.0,0.0,,,-40294.0,-24.96,994.0,0.14
不重分類至損益之項目：,-6038.0,-3.26,-75191.0,-37.4,-40294.0,-24.96,-96298.0,-13.98
其他綜合損益（淨額）,-6038.0,-3.26,0.0,0.0,2569.0,1.59,0.0,0.0
本期綜合損益總額,17408.0,9.39,-75191.0,-37.4,,,0.0,0.0
基本每股盈餘,,,0.0,0.0,0.19,,0.0,0.0
基本每股盈餘,0.11,,0.0,0.0,,,0.0,0.0
稀釋每股盈餘,,,0.0,0.0,0.19,,0.0,0.0
稀釋每股盈餘,0.11,,-75191.0,-37.4,,,0.0,0.0
