會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,171491.0,304980.0,1123535.0,985771.0
停業單位稅前淨利（淨損）,851.0,603655.0,603989.0,590161.0
本期稅前淨利（淨損）,172342.0,908635.0,1727524.0,1575932.0
折舊費用,74407.0,148390.0,222568.0,319043.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-948.0,-1245.0,-836.0,320.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-182937.0,-303691.0,-212736.0,-724.0
利息費用,32725.0,63483.0,93985.0,-333681.0
利息收入,-29505.0,-55143.0,-89110.0,125646.0
股利收入,-193.0,-9787.0,-1011110.0,-118357.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-8483.0,-45509.0,-64116.0,-1022944.0
處分及報廢不動產、廠房及設備損失（利益）,-102.0,-176.0,-176.0,-47845.0
非金融資產減損迴轉利益,0.0,-3228.0,-3228.0,-78.0
未實現外幣兌換損失（利益）,-2780.0,-597422.0,0.0,6547.0
其他項目,-26417.0,0.0,-597422.0,0.0
收益費損項目合計,-144233.0,-17635.0,-11227.0,-597422.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-56361.0,-11227.0,0.0,-11227.0
應收票據（增加）減少,52869.0,-833190.0,-10913.0,514.0
應收帳款（增加）減少,48083.0,259809.0,-31.0,47928.0
應收帳款－關係人（增加）減少,1804.0,71302.0,-1684352.0,-39.0
其他應收款（增加）減少,1750.0,50267.0,259810.0,-1632319.0
存貨（增加）減少,7466.0,517.0,52385.0,280814.0
預付款項（增加）減少,-25113.0,1700.0,23195.0,29996.0
其他流動資產（增加）減少,-513.0,-38693.0,1129.0,43867.0
與營業活動相關之資產之淨變動合計,29985.0,-86595.0,1008.0,3163.0
合約負債增加（減少）,501.0,-206.0,-36139.0,-339122.0
應付票據增加（減少）,-29.0,-22846.0,-138577.0,-28844.0
應付帳款增加（減少）,-21632.0,235255.0,-454.0,90259.0
應付帳款－關係人增加（減少）,-6269.0,4808.0,-22664.0,80133.0
其他應付款增加（減少）,-51815.0,989.0,139693.0,2299.0
預收款項增加（減少）,-462.0,-2456.0,1107.0,755.0
其他流動負債增加（減少）,656.0,-29253.0,828.0,-44.0
淨確定福利負債增加(減少),-659.0,-68353.0,-3944.0,-6269.0
遞延貸項增加（減少）,79393.0,-1434.0,-627.0,12606.0
與營業活動相關之負債之淨變動合計,-316.0,2012.0,-33462.0,39683.0
與營業活動相關之資產及負債之淨變動合計,29669.0,-731.0,-2080.0,-126.0
調整項目合計,-114564.0,-94418.0,630.0,-923.0
營運產生之現金流入（流出）,57778.0,140837.0,-806.0,47981.0
支付之利息,-34786.0,-692353.0,-38354.0,128114.0
退還（支付）之所得稅,-8564.0,216282.0,101339.0,-1504205.0
營業活動之淨現金流入（流出）,14428.0,-67709.0,-1583013.0,71727.0
投資活動之現金流量,,-49903.0,144511.0,-182198.0
取得透過其他綜合損益按公允價值衡量之金融資產,0.0,98670.0,-112064.0,-51049.0
處分子公司,-89443.0,,-52807.0,-161520.0
處分待出售非流動資產,79985.0,0.0,-20360.0,
取得不動產、廠房及設備,-765382.0,1051.0,,0.0
處分不動產、廠房及設備,102.0,-89443.0,0.0,319414.0
存出保證金增加,-1839.0,765344.0,316167.0,4220.0
其他應收款－關係人減少,21273.0,-1183600.0,-89443.0,-89443.0
取得投資性不動產,-29969.0,178.0,759229.0,0.0
長期應收租賃款減少,16243.0,-1958.0,-1753065.0,767792.0
其他金融資產增加,-335280.0,0.0,178.0,-3047200.0
其他金融資產減少,170311.0,26377.0,-2835.0,178.0
其他非流動資產增加,-404.0,-31152.0,33766.0,-1653.0
其他非流動資產減少,0.0,-11430.0,-42332.0,0.0
預付設備款增加,-4871.0,16853.0,-11430.0,0.0
收取之利息,19816.0,-880330.0,17467.0,27310.0
收取之股利,193.0,204748.0,-644839.0,-5992.0
投資活動之淨現金流入（流出）,-919265.0,-2215.0,206678.0,-42792.0
籌資活動之現金流量,,0.0,-1868.0,-11430.0
短期借款增加,212000.0,-62365.0,0.0,18084.0
短期借款減少,-189990.0,53543.0,-88620.0,-88429.0
應付短期票券增加,1000.0,9787.0,85805.0,-996.0
應付短期票券減少,-165000.0,119809.0,1042569.0,0.0
舉借長期借款,451298.0,-1064803.0,169884.0,-19135.0
償還長期借款,-59963.0,,-2689.0,122064.0
存入保證金減少,-3023.0,404000.0,,1054403.0
租賃本金償還,-44751.0,-125170.0,618000.0,251429.0
庫藏股票買回成本,-3955.0,-305000.0,-670470.0,-742176.0
籌資活動之淨現金流入（流出）,197616.0,693216.0,-105000.0,
匯率變動對現金及約當現金之影響,9391.0,-159925.0,1276432.0,-18260.0
本期現金及約當現金增加（減少）數,-697830.0,1439.0,-271272.0,0.0
期初現金及約當現金餘額,1969663.0,-70574.0,1787.0,-35000.0
期末現金及約當現金餘額,1271833.0,-3955.0,-93002.0,1990197.0
資產負債表帳列之現金及約當現金,1271833.0,434031.0,-660740.0,0.0
