會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1187296.0,,1194171.0,100.0,1169889.0,100.0,5005731.0,100.0
營業成本合計,1080876.0,,1069613.0,89.57,1035166.0,88.48,5005731.0,100.0
營業毛利（毛損）,106420.0,,124558.0,10.43,134723.0,11.52,5005731.0,100.0
營業毛利（毛損）淨額,106420.0,,124558.0,10.43,134723.0,11.52,4418966.0,88.28
營業費用,,,,,,,4418966.0,88.28
推銷費用,24627.0,,26497.0,2.22,34063.0,2.91,586765.0,11.72
管理費用,54990.0,,58764.0,4.92,52476.0,4.49,586765.0,11.72
研究發展費用,16247.0,,19625.0,1.64,14717.0,1.26,,
預期信用減損損失（利益）,433.0,,490.0,0.04,1965.0,0.17,111291.0,2.22
營業費用合計,96297.0,,105376.0,8.82,103221.0,8.82,234573.0,4.69
營業利益（損失）,10123.0,,19182.0,1.61,31502.0,2.69,68691.0,1.37
營業外收入及支出,,,,,,,1315.0,0.03
其他收入,10066.0,,158987.0,13.31,22577.0,1.93,415870.0,8.31
其他利益及損失淨額,-9075.0,,-1547.0,-0.13,-2285.0,-0.2,170895.0,3.41
財務成本淨額,9184.0,,7353.0,0.62,8243.0,0.7,,
採用權益法認列之關聯企業及合資損益之份額淨額,155425.0,,150588.0,12.61,208589.0,17.83,211070.0,4.22
營業外收入及支出合計,147232.0,,300675.0,25.18,220638.0,18.86,-18676.0,-0.37
稅前淨利（淨損）,157355.0,,319857.0,26.78,252140.0,21.55,32908.0,0.66
所得稅費用（利益）合計,754.0,,17146.0,1.44,8089.0,0.69,868297.0,17.35
繼續營業單位本期淨利（淨損）,156601.0,,302711.0,25.35,244051.0,20.86,1027783.0,20.53
本期淨利（淨損）,156601.0,,302711.0,25.35,244051.0,20.86,1198678.0,23.95
其他綜合損益(淨額),,,,,,,56996.0,1.14
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,120578.0,,57351.0,4.8,-113393.0,-9.69,1141682.0,22.81
採用權益法認列之關聯企業及合資之其他綜合損益之份額-不重分類至損益之項目,1073.0,,-352.0,-0.03,152.0,0.01,1141682.0,22.81
與不重分類之項目相關之所得稅,0.0,,0.0,0.0,0.0,0.0,,
不重分類至損益之項目：,121651.0,,56999.0,4.77,-113241.0,-9.68,10788.0,0.22
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,129461.0,,-46307.0,-3.88,-165897.0,-14.18,157527.0,3.15
後續可能重分類至損益之項目：,129461.0,,-46307.0,-3.88,-165897.0,-14.18,3672.0,0.07
其他綜合損益（淨額）,251112.0,,10692.0,0.9,-279138.0,-23.86,2157.0,0.04
本期綜合損益總額,407713.0,,313403.0,26.24,-35087.0,-3.0,169830.0,3.39
淨利（損）歸屬於：,,,,,,,-353086.0,-7.05
母公司業主（淨利∕損）,155181.0,,301747.0,25.27,242371.0,20.72,-353086.0,-7.05
非控制權益（淨利∕損）,1420.0,,964.0,0.08,1680.0,0.14,-183256.0,-3.66
母公司業主（綜合損益）,406293.0,,312439.0,26.16,-36767.0,-3.14,958426.0,19.15
非控制權益（綜合損益）,1420.0,,964.0,0.08,1680.0,0.14,,
基本每股盈餘,,,,,,,1135477.0,22.68
基本每股盈餘,0.24,,0.46,,0.37,,6205.0,0.12
稀釋每股盈餘,,,0.46,,0.37,,952128.0,19.02
稀釋每股盈餘,0.24,,,,,,6298.0,0.13
