會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1282285.0,100.0,1328448.0,100.0,1058831.0,100.0,4529777.0,100.0
營業成本合計,908076.0,70.82,935082.0,70.39,770079.0,72.73,3315399.0,73.19
營業毛利（毛損）,374209.0,29.18,393366.0,29.61,288752.0,27.27,1214378.0,26.81
營業毛利（毛損）淨額,374209.0,29.18,393366.0,29.61,288752.0,27.27,1214378.0,26.81
營業費用,,,,,,,,
推銷費用,25721.0,2.01,28999.0,2.18,29622.0,2.8,106214.0,2.34
管理費用,182854.0,14.26,134078.0,10.09,125290.0,11.83,573562.0,12.66
研究發展費用,24720.0,1.93,33401.0,2.51,51694.0,4.88,143734.0,3.17
預期信用減損損失（利益）,1297.0,0.1,-910.0,-0.07,-147.0,-0.01,7798.0,0.17
營業費用合計,234592.0,18.29,195568.0,14.72,206459.0,19.5,831308.0,18.35
營業利益（損失）,139617.0,10.89,197798.0,14.89,82293.0,7.77,383070.0,8.46
營業外收入及支出,,,,,,,,
利息收入,2314.0,0.18,3211.0,0.24,2921.0,0.28,15566.0,0.34
其他收入,17716.0,1.38,2095.0,0.16,10836.0,1.02,30589.0,0.68
其他利益及損失淨額,31848.0,2.48,-16851.0,-1.27,46433.0,4.39,34534.0,0.76
財務成本淨額,2595.0,0.2,2833.0,0.21,3357.0,0.32,11491.0,0.25
採用權益法認列之關聯企業及合資損益之份額淨額,-5470.0,-0.43,-5215.0,-0.39,-1907.0,-0.18,-5492.0,-0.12
營業外收入及支出合計,43813.0,3.42,-19593.0,-1.47,54926.0,5.19,63706.0,1.41
稅前淨利（淨損）,183430.0,14.3,178205.0,13.41,137219.0,12.96,446776.0,9.86
所得稅費用（利益）合計,51314.0,4.0,37017.0,2.79,31215.0,2.95,86312.0,1.91
繼續營業單位本期淨利（淨損）,132116.0,10.3,141188.0,10.63,106004.0,10.01,360464.0,7.96
本期淨利（淨損）,132116.0,10.3,141188.0,10.63,106004.0,10.01,360464.0,7.96
其他綜合損益(淨額),,,,,,,,
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,28740.0,2.24,-229455.0,-17.27,531.0,0.05,97517.0,2.15
不重分類至損益之項目：,28740.0,2.24,43.0,0.0,9388.0,0.89,-338339.0,-7.47
國外營運機構財務報表換算之兌換差額,3999.0,0.31,-18140.0,-1.37,402.0,0.04,-1516.0,-0.03
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,29.0,0.0,-211272.0,-15.9,47873.0,4.52,36646.0,0.81
後續可能重分類至損益之項目：,4028.0,0.31,-1661.0,-0.13,-37552.0,-3.55,-278984.0,-6.16
其他綜合損益（淨額）,32768.0,2.56,-20.0,0.0,839.0,0.08,1556.0,0.03
本期綜合損益總額,164884.0,12.86,-1681.0,-0.13,3.0,0.0,12.0,0.0
淨利（損）歸屬於：,,,-212953.0,-16.03,842.0,0.08,1568.0,0.03
母公司業主（淨利∕損）,132116.0,10.3,-71765.0,-5.4,-36710.0,-3.47,-277416.0,-6.12
非控制權益（淨利∕損）,0.0,0.0,,,69294.0,6.54,83048.0,1.83
母公司業主（綜合損益）,164884.0,12.86,141188.0,10.63,,,,
非控制權益（綜合損益）,0.0,0.0,0.0,0.0,106005.0,10.01,360465.0,7.96
基本每股盈餘,,,-71765.0,-5.4,-1.0,0.0,-1.0,0.0
繼續營業單位淨利（淨損）,0.3,,0.0,0.0,69295.0,6.54,83049.0,1.83
基本每股盈餘,0.3,,,,-1.0,0.0,-1.0,0.0
稀釋每股盈餘,,,0.32,,,,,
繼續營業單位淨利（淨損）,0.3,,0.32,,0.24,,0.82,
稀釋每股盈餘,0.3,,,,,,,
