會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,4053285.0,33.06,3392398.0,28.55,2664501.0,24.54,3014578.0,28.56
透過損益按公允價值衡量之金融資產－流動,624099.0,5.09,634618.0,5.34,345224.0,3.18,65175.0,0.62
按攤銷後成本衡量之金融資產－流動,371185.0,3.03,263972.0,2.22,188032.0,1.73,120666.0,1.14
應收票據淨額,6438.0,0.05,2434.0,0.02,3939.0,0.04,1642.0,0.02
應收帳款淨額,1172798.0,9.57,1418540.0,11.94,1224780.0,11.28,789924.0,7.48
應收帳款－關係人淨額,42579.0,0.35,16383.0,0.14,24752.0,0.23,16433.0,0.16
其他應收款淨額,10572.0,0.09,12483.0,0.11,22392.0,0.21,15131.0,0.14
存貨,1269080.0,10.35,1244120.0,10.47,1250343.0,11.52,1248748.0,11.83
其他流動資產,86426.0,0.7,86535.0,0.73,92780.0,0.85,77439.0,0.73
流動資產合計,7636462.0,62.29,7071483.0,59.51,5816743.0,53.57,5349736.0,50.69
非流動資產,,,,,,,,
透過損益按公允價值衡量之金融資產－非流動,112528.0,0.92,112528.0,0.95,112528.0,1.04,109096.0,1.03
透過其他綜合損益按公允價值衡量之金融資產－非流動,1065958.0,8.69,1207439.0,10.16,1216828.0,11.21,1069816.0,10.14
採用權益法之投資,60205.0,0.49,63678.0,0.54,57915.0,0.53,61690.0,0.58
不動產、廠房及設備,2606823.0,21.26,2548558.0,21.45,2529796.0,23.3,2661914.0,25.22
使用權資產,212082.0,1.73,212828.0,1.79,206979.0,1.91,202218.0,1.92
投資性不動產淨額,399307.0,3.26,399307.0,3.36,399307.0,3.68,399307.0,3.78
無形資產,16134.0,0.13,13832.0,0.12,23101.0,0.21,19009.0,0.18
遞延所得稅資產,39030.0,0.32,55463.0,0.47,37639.0,0.35,24400.0,0.23
其他非流動資產,111350.0,0.91,197218.0,1.66,456958.0,4.21,657621.0,6.23
非流動資產合計,4623417.0,37.71,4810851.0,40.49,5041051.0,46.43,5205071.0,49.31
資產總額,12259879.0,100.0,11882334.0,100.0,10857794.0,100.0,10554807.0,100.0
流動負債,,,,,,,,
短期借款,342153.0,2.79,311980.0,2.63,270059.0,2.49,137196.0,1.3
透過損益按公允價值衡量之金融負債－流動,0.0,0.0,111999.0,0.94,0.0,0.0,213295.0,2.02
合約負債－流動,69119.0,0.56,544451.0,4.58,124020.0,1.14,432446.0,4.1
應付帳款,606499.0,4.95,60404.0,0.51,528572.0,4.87,36162.0,0.34
應付帳款－關係人,66107.0,0.54,1813844.0,15.27,46345.0,0.43,587892.0,5.57
其他應付款,655045.0,5.34,73554.0,0.62,608420.0,5.6,98351.0,0.93
本期所得稅負債,219095.0,1.79,4422.0,0.04,100663.0,0.93,1210.0,0.01
負債準備－流動,4506.0,0.04,18714.0,0.16,3553.0,0.03,17195.0,0.16
租賃負債－流動,18663.0,0.15,6135.0,0.05,17633.0,0.16,5007.0,0.05
其他流動負債,5426.0,0.04,2945503.0,24.79,5330.0,0.05,1528754.0,14.48
流動負債合計,1986613.0,16.2,,,1704595.0,15.7,,
非流動負債,,,23283.0,0.2,,,195695.0,1.85
負債準備－非流動,21289.0,0.17,36722.0,0.31,121950.0,1.12,24505.0,0.23
遞延所得稅負債,43317.0,0.35,197787.0,1.66,24608.0,0.23,50475.0,0.48
租賃負債－非流動,195474.0,1.59,151161.0,1.27,70571.0,0.65,189330.0,1.79
其他非流動負債,150784.0,1.23,408953.0,3.44,193390.0,1.78,56654.0,0.54
非流動負債合計,410864.0,3.35,3354456.0,28.23,152557.0,1.41,516659.0,4.9
負債總額,2397477.0,19.56,,,563076.0,5.19,2045413.0,19.38
歸屬於母公司業主之權益,,,,,2267671.0,20.89,,
股本,,,4386228.0,36.91,,,,
普通股股本,4386228.0,35.78,4386228.0,36.91,,,4386228.0,41.56
股本合計,4386228.0,35.78,,,4386228.0,40.4,4386228.0,41.56
資本公積,,,1519114.0,12.78,4386228.0,40.4,,
資本公積合計,1489822.0,12.15,,,,,1507368.0,14.28
保留盈餘,,,872379.0,7.34,1508732.0,13.9,,
法定盈餘公積,786944.0,6.42,0.0,0.0,,,872379.0,8.27
特別盈餘公積,2423.0,0.02,1519500.0,12.79,872379.0,8.03,0.0,0.0
未分配盈餘（或待彌補虧損）,2777193.0,22.65,2391879.0,20.13,0.0,0.0,1684760.0,15.96
保留盈餘合計,3566560.0,29.09,,,1625929.0,14.97,2557139.0,24.23
其他權益,,,258159.0,2.17,2498308.0,23.01,,
其他權益合計,471112.0,3.84,258159.0,2.17,,,82829.0,0.78
庫藏股票,-54954.0,-0.45,-31136.0,-0.26,221025.0,2.04,82829.0,0.78
歸屬於母公司業主之權益合計,9858768.0,80.41,8524244.0,71.74,221025.0,2.04,-24170.0,-0.23
非控制權益,3634.0,0.03,3634.0,0.03,-24170.0,-0.22,8509394.0,80.62
權益總額,9862402.0,80.44,8527878.0,71.77,8590123.0,79.11,0.0,0.0
負債及權益總計,12259879.0,100.0,11882334.0,100.0,0.0,0.0,8509394.0,80.62
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,8590123.0,79.11,10554807.0,100.0
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,2059543.0,,1081543.0,,10857794.0,100.0,0.0,
