會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,30528.0,-132345.0,1009984.0,992666.0
停業單位稅前淨利（淨損）,0.0,0.0,1009984.0,992666.0
本期稅前淨利（淨損）,30528.0,-132345.0,665751.0,890059.0
折舊費用,218771.0,442217.0,10578.0,14454.0
攤銷費用,2261.0,6587.0,329.0,24272.0
預期信用減損損失（利益）數／呆帳費用提列（轉列收入）數,-559.0,-586.0,-6472.0,-6593.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-2234.0,-6276.0,312716.0,366206.0
利息費用,118290.0,251184.0,-28392.0,-45234.0
利息收入,-6305.0,-17472.0,6300.0,11950.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-479.0,3240.0,-624965.0,-619876.0
處分及報廢不動產、廠房及設備損失（利益）,5652.0,11005.0,0.0,0.0
處分其他資產損失（利益）,0.0,0.0,-279379.0,0.0
收益費損項目合計,335397.0,689899.0,29017.0,-279379.0
強制透過損益按公允價值衡量之金融資產（增加）減少,-297.0,3824.0,28000.0,37500.0
應收票據（增加）減少,17310.0,-9314.0,113483.0,0.0
應收帳款（增加）減少,58928.0,-483684.0,18145.0,393359.0
應收帳款－關係人（增加）減少,9335.0,-74792.0,-19114.0,5017.0
其他應收款（增加）減少,-9919.0,-2631.0,-669664.0,-7165.0
存貨（增加）減少,-50616.0,-72729.0,-4024.0,-313024.0
預付款項（增加）減少,70131.0,-13347.0,-29880.0,27895.0
其他流動資產（增加）減少,-9914.0,-9456.0,25583.0,-22972.0
其他營業資產（增加）減少,-2776.0,-207.0,56202.0,-8331.0
與營業活動相關之資產之淨變動合計,82182.0,-662336.0,-3063.0,102358.0
合約負債增加（減少）,27815.0,3426.0,12538.0,158.0
應付票據增加（減少）,-2552.0,3254.0,-613277.0,12017.0
應付帳款增加（減少）,-115306.0,135566.0,16717.0,-204047.0
應付帳款－關係人增加（減少）,-14615.0,-22109.0,-3053.0,-5063.0
其他應付款增加（減少）,-474271.0,-251191.0,246635.0,965.0
其他流動負債增加（減少）,120.0,3820.0,-5481.0,17922.0
其他營業負債增加（減少）,-47862.0,-64553.0,124776.0,4791.0
與營業活動相關之負債之淨變動合計,-626671.0,-191787.0,2491.0,67007.0
與營業活動相關之資產及負債之淨變動合計,-544489.0,-854123.0,-71661.0,2751.0
調整項目合計,-209092.0,-164224.0,310424.0,-70881.0
營運產生之現金流入（流出）,-178564.0,-296569.0,-302853.0,17492.0
收取之利息,6305.0,17472.0,-189370.0,-186555.0
支付之利息,-72047.0,-314222.0,820614.0,206804.0
退還（支付）之所得稅,-5975.0,-21846.0,28392.0,1199470.0
營業活動之淨現金流入（流出）,-250281.0,-615165.0,-375226.0,45234.0
投資活動之現金流量,,,-156963.0,-432932.0
處分備供出售金融資產,0.0,225569.0,316817.0,-256655.0
取得不動產、廠房及設備,-337981.0,0.0,,555117.0
處分不動產、廠房及設備,28758.0,-595652.0,260253.0,
存出保證金增加,-221.0,37148.0,0.0,-29089.0
存出保證金減少,0.0,676.0,2525223.0,262374.0
取得無形資產,-4725.0,-45468.0,-748085.0,0.0
其他金融資產增加,-38485.0,-81268.0,122161.0,2581119.0
其他金融資產減少,547.0,-1321.0,-562.0,-1276765.0
預付設備款增加,-1321.0,-460316.0,-47785.0,863155.0
投資活動之淨現金流入（流出）,-353428.0,,1775.0,532600.0
籌資活動之現金流量,,897495.0,-30316.0,-2505.0
短期借款增加,289009.0,0.0,-6060.0,-57894.0
短期借款減少,0.0,500000.0,2076604.0,1775.0
應付短期票券減少,0.0,0.0,,0.0
舉借長期借款,0.0,-49716.0,530254.0,228569.0
償還長期借款,-46956.0,4561.0,0.0,-2888.0
存入保證金增加,1931.0,0.0,450000.0,-55896.0
存入保證金減少,0.0,-535372.0,2700000.0,3044555.0
應付款項減少,-240000.0,816968.0,-5348314.0,
其他應付款－關係人減少,0.0,100475.0,4599.0,553832.0
籌資活動之淨現金流入（流出）,3984.0,-158038.0,-535372.0,0.0
匯率變動對現金及約當現金之影響,-134311.0,2763793.0,-889.0,150000.0
本期現金及約當現金增加（減少）數,-734036.0,2605755.0,-2199722.0,3382446.0
期初現金及約當現金餘額,2763793.0,2605755.0,101606.0,-7152014.0
期末現金及約當現金餘額,2029757.0,,295305.0,58701.0
資產負債表帳列之現金及約當現金,2029757.0,,2763793.0,-535372.0
