會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-51257.0,-470343.0,-166543.0,-121302.0
本期稅前淨利（淨損）,-51257.0,-470343.0,-166543.0,-121302.0
折舊費用,127737.0,253441.0,374286.0,494834.0
攤銷費用,627.0,1263.0,1928.0,2605.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-39.0,-269.0,-133.0,253.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-32776.0,210595.0,250842.0,264762.0
利息費用,39314.0,81263.0,123351.0,169438.0
利息收入,-11302.0,-25340.0,-46513.0,-76114.0
股利收入,0.0,-3468.0,-351906.0,-352303.0
股份基礎給付酬勞成本,-5814.0,0.0,0.0,0.0
採用權益法認列之關聯企業及合資損失（利益）之份額,66.0,34101.0,-23152.0,-139895.0
處分及報廢不動產、廠房及設備損失（利益）,-19300.0,18553.0,19614.0,19623.0
處分其他資產損失（利益）,-3281.0,-5469.0,-5469.0,0.0
處分採用權益法之投資損失（利益）,95232.0,0.0,0.0,0.0
非金融資產減損損失,-15710.0,11312.0,1553.0,38780.0
未實現外幣兌換損失（利益）,20308.0,-6370.0,-54757.0,-71069.0
其他項目,-13253.0,569612.0,-9364.0,-17856.0
收益費損項目合計,5697.0,-15710.0,280280.0,333058.0
強制透過損益按公允價值衡量之金融資產（增加）減少,4200.0,31592.0,3949.0,-153417.0
應收票據（增加）減少,29159.0,-8148.0,11746.0,-4296.0
應收帳款（增加）減少,10546.0,7849.0,-11365.0,-30865.0
應收帳款－關係人（增加）減少,-1604.0,82.0,7090.0,5988.0
其他應收款（增加）減少,39343.0,-102120.0,-1566.0,6349.0
存貨（增加）減少,9813.0,-2781.0,-122917.0,-112168.0
預付款項（增加）減少,-1078.0,-2092.0,-22998.0,-7140.0
其他流動資產（增加）減少,-52529.0,-91328.0,-2554.0,-1548.0
與營業活動相關之資產之淨變動合計,-39781.0,10479.0,-138615.0,-297097.0
合約負債增加（減少）,-32363.0,-373.0,6415.0,4186.0
應付票據增加（減少）,65.0,42099.0,-1517.0,-1444.0
應付帳款增加（減少）,-1924.0,-793.0,-34291.0,-31064.0
應付帳款－關係人增加（減少）,1054.0,-71487.0,-40800.0,-40781.0
其他應付款增加（減少）,-42.0,-71.0,-80959.0,-54795.0
其他應付款－關係人增加（減少）,-116785.0,-3573.0,-71.0,-72.0
預收款項增加（減少）,-77442.0,1266.0,-1508.0,-2394.0
其他流動負債增加（減少）,17790.0,-83.0,1085.0,3854.0
淨確定福利負債增加(減少),-33467.0,-22536.0,-124.0,-261.0
與營業活動相關之負債之淨變動合計,-31889.0,-113864.0,-151770.0,-122771.0
與營業活動相關之資產及負債之淨變動合計,-1242.0,455748.0,-290385.0,-419868.0
調整項目合計,-66598.0,-14595.0,-10105.0,-86810.0
營運產生之現金流入（流出）,,-67063.0,-176648.0,-208112.0
支付之利息,-91485.0,-32462.0,-103811.0,-144019.0
退還（支付）之所得稅,-673233.0,-114120.0,-37548.0,-39706.0
營業活動之淨現金流入（流出）,74744.0,,-318007.0,-391837.0
投資活動之現金流量,-16415.0,-91485.0,,
取得透過其他綜合損益按公允價值衡量之金融資產,4.0,-374851.0,-91485.0,-91485.0
取得按攤銷後成本衡量之金融資產,0.0,250947.0,-318539.0,-2659.0
處分按攤銷後成本衡量之金融資產,85.0,0.0,529992.0,1012087.0
取得採用權益法之投資,0.0,-32796.0,-48698.0,-48698.0
處分採用權益法之投資,-11219.0,-15005.0,0.0,0.0
取得不動產、廠房及設備,707.0,0.0,-36682.0,-39616.0
處分不動產、廠房及設備,387.0,2316.0,-14694.0,-14696.0
存出保證金減少,-986.0,0.0,0.0,2284.0
其他應收款－關係人減少,3056.0,-1360.0,2305.0,249.0
取得無形資產,-714355.0,-15016.0,0.0,-1968.0
取得投資性不動產,,1418.0,-1970.0,-82477.0
長期應收租賃款減少,61000.0,2159.0,-72253.0,2852.0
其他非流動資產減少,0.0,-986.0,2133.0,2724.0
預付設備款增加,120000.0,0.0,2499.0,-1196.0
收取之利息,0.0,9231.0,-1479.0,60808.0
收取之股利,-557.0,3468.0,0.0,390054.0
投資活動之淨現金流入（流出）,-24420.0,0.0,30775.0,1188263.0
籌資活動之現金流量,0.0,-261960.0,389657.0,
短期借款增加,-20.0,,371561.0,757900.0
短期借款減少,156003.0,500000.0,,0.0
應付短期票券減少,65088.0,0.0,489790.0,-7000.0
舉借長期借款,-559862.0,-135000.0,0.0,1683707.0
償還長期借款,3685347.0,-288643.0,145000.0,-2067665.0
存入保證金增加,3125485.0,0.0,0.0,1830.0
租賃本金償還,3125485.0,-2759.0,-287440.0,-109949.0
