會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,217292.0,9.54,254251.0,10.93,179934.0,7.88,200226.0,8.51
按攤銷後成本衡量之金融資產－流動,65294.0,2.87,45919.0,1.97,36336.0,1.59,9765.0,0.41
應收票據淨額,5804.0,0.25,5018.0,0.22,6060.0,0.27,5523.0,0.23
應收帳款淨額,178688.0,7.84,155517.0,6.69,180390.0,7.9,184274.0,7.83
應收帳款－關係人淨額,7028.0,0.31,18616.0,0.8,51.0,0.0,33058.0,1.4
其他應收款淨額,849.0,0.04,1124.0,0.05,740.0,0.03,493.0,0.02
存貨,236090.0,10.36,264606.0,11.37,273884.0,11.99,279522.0,11.87
預付款項,9297.0,0.41,3057.0,0.13,5049.0,0.22,4802.0,0.2
其他流動資產,3644.0,0.16,0.0,0.0,1984.0,0.09,1461.0,0.06
流動資產合計,723986.0,31.78,2122.0,0.09,684428.0,29.96,719124.0,30.55
非流動資產,,,750230.0,32.25,,,,
透過損益按公允價值衡量之金融資產－非流動,0.0,0.0,,,0.0,0.0,348289.0,14.8
透過其他綜合損益按公允價值衡量之金融資產－非流動,350300.0,15.38,0.0,0.0,341246.0,14.94,10123.0,0.43
採用權益法之投資,10489.0,0.46,330562.0,14.21,10873.0,0.48,884271.0,37.57
不動產、廠房及設備,870360.0,38.2,10780.0,0.46,860001.0,37.65,309842.0,13.16
使用權資產,285027.0,12.51,864239.0,37.15,335821.0,14.7,1831.0,0.08
無形資產,2929.0,0.13,331398.0,14.25,2097.0,0.09,3559.0,0.15
遞延所得稅資產,3594.0,0.16,2388.0,0.1,3333.0,0.15,76921.0,3.27
其他非流動資產,31682.0,1.39,4630.0,0.2,46356.0,2.03,1634836.0,69.45
非流動資產合計,1554381.0,68.22,32030.0,1.38,1599727.0,70.04,2353960.0,100.0
資產總額,2278367.0,100.0,1576027.0,67.75,2284155.0,100.0,,
流動負債,,,2326257.0,100.0,,,161000.0,6.84
短期借款,192000.0,8.43,,,177000.0,7.75,25763.0,1.09
合約負債－流動,16673.0,0.73,197000.0,8.47,21527.0,0.94,76120.0,3.23
應付票據,64970.0,2.85,16306.0,0.7,91797.0,4.02,45412.0,1.93
應付帳款,22286.0,0.98,82114.0,3.53,29276.0,1.28,138626.0,5.89
其他應付款,96558.0,4.24,27323.0,1.17,113910.0,4.99,8445.0,0.36
本期所得稅負債,15428.0,0.68,174190.0,7.49,1551.0,0.07,94046.0,4.0
租賃負債－流動,89112.0,3.91,148.0,0.01,98276.0,4.3,6010.0,0.26
其他流動負債,6116.0,0.27,94986.0,4.08,5843.0,0.26,555422.0,23.6
流動負債合計,503143.0,22.08,6428.0,0.28,539180.0,23.61,,
非流動負債,,,598495.0,25.73,,,71607.0,3.04
長期借款,0.0,0.0,,,63171.0,2.77,225349.0,9.57
遞延所得稅負債,62170.0,2.73,0.0,0.0,247134.0,10.82,12033.0,0.51
租賃負債－非流動,204026.0,8.95,64372.0,2.77,12032.0,0.53,308989.0,13.13
其他非流動負債,12080.0,0.53,244782.0,10.52,322337.0,14.11,864411.0,36.72
非流動負債合計,278276.0,12.21,12080.0,0.52,861517.0,37.72,,
負債總額,781419.0,34.3,321234.0,13.81,,,,
歸屬於母公司業主之權益,,,919729.0,39.54,,,905919.0,38.48
股本,,,,,905919.0,39.66,905919.0,38.48
普通股股本,905919.0,39.76,,,905919.0,39.66,,
股本合計,905919.0,39.76,905919.0,38.94,,,17012.0,0.72
資本公積,,,905919.0,38.94,17012.0,0.74,1173.0,0.05
資本公積－庫藏股票交易,26977.0,1.18,,,1173.0,0.05,18185.0,0.77
資本公積－其他,1173.0,0.05,17012.0,0.73,18185.0,0.8,,
資本公積合計,28150.0,1.24,1173.0,0.05,,,387910.0,16.48
保留盈餘,,,18185.0,0.78,387910.0,16.98,3547.0,0.15
法定盈餘公積,380987.0,16.72,,,3547.0,0.16,87582.0,3.72
特別盈餘公積,3547.0,0.16,387910.0,16.68,27757.0,1.22,479039.0,20.35
未分配盈餘（或待彌補虧損）,86711.0,3.81,3547.0,0.15,419214.0,18.35,,
保留盈餘合計,471245.0,20.68,20282.0,0.87,,,-2919.0,-0.12
其他權益,,,411739.0,17.7,-3100.0,-0.14,87396.0,3.71
國外營運機構財務報表換算之兌換差額,-2495.0,-0.11,,,80556.0,3.53,84477.0,3.59
透過其他綜合損益按公允價值衡量之金融資產未實現評價損益,92203.0,4.05,-3299.0,-0.14,77456.0,3.39,-1974.0,-0.08
其他權益合計,89708.0,3.94,72258.0,3.11,-1974.0,-0.09,1485646.0,63.11
庫藏股票,-1974.0,-0.09,68959.0,2.96,1418800.0,62.11,3903.0,0.17
歸屬於母公司業主之權益合計,1493048.0,65.53,-1974.0,-0.08,3838.0,0.17,1489549.0,63.28
非控制權益,3900.0,0.17,1402828.0,60.3,1422638.0,62.28,2353960.0,100.0
權益總額,1496948.0,65.7,3700.0,0.16,2284155.0,100.0,0.0,
負債及權益總計,2278367.0,100.0,1406528.0,60.46,0.0,,0.0,
待註銷股本股數（單位：股）,0.0,,2326257.0,100.0,0.0,,43000.0,
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,0.0,,43000.0,,,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,43000.0,,0.0,,,,,
