會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
銷貨收入,1216144.0,101.13,1182946.0,100.54,1027865.0,100.79,4368041.0,100.75
銷貨退回,4562.0,0.38,2676.0,0.23,2623.0,0.26,11782.0,0.27
銷貨折讓,8989.0,0.75,3659.0,0.31,5434.0,0.53,20877.0,0.48
銷貨收入淨額,1202593.0,100.0,1176611.0,100.0,1019808.0,100.0,4335382.0,100.0
營業收入合計,1202593.0,100.0,1176611.0,100.0,1019808.0,100.0,4335382.0,100.0
銷貨成本,1027139.0,85.41,992070.0,84.32,907015.0,88.94,3762208.0,86.78
營業成本合計,1027139.0,85.41,992070.0,84.32,907015.0,88.94,3762208.0,86.78
營業毛利（毛損）,175454.0,14.59,184541.0,15.68,112793.0,11.06,573174.0,13.22
營業毛利（毛損）淨額,175454.0,14.59,184541.0,15.68,112793.0,11.06,573174.0,13.22
營業費用,,,,,,,,
推銷費用,43581.0,3.62,40882.0,3.47,28334.0,2.78,135982.0,3.14
管理費用,54107.0,4.5,21180.0,1.8,18086.0,1.77,127795.0,2.95
營業費用合計,97688.0,8.12,-73.0,-0.01,0.0,0.0,-73.0,0.0
其他收益及費損淨額,,,61989.0,5.27,46420.0,4.55,263704.0,6.08
其他收益及費損淨額,2018124.0,167.81,,,,,,
營業利益（損失）,2095890.0,174.28,0.0,0.0,-13395.0,-1.31,2004729.0,46.24
營業外收入及支出,,,122552.0,10.42,-13395.0,-1.31,2004729.0,46.24
利息收入,97.0,0.01,,,52978.0,5.19,2314199.0,53.38
其他收入,2115.0,0.18,84.0,0.01,,,,
其他利益及損失淨額,62041.0,5.16,36929.0,3.14,32.0,0.0,423.0,0.01
財務成本淨額,32553.0,2.71,-121538.0,-10.33,76408.0,7.49,116220.0,2.68
採用權益法認列之關聯企業及合資損益之份額淨額,28.0,0.0,36895.0,3.14,-68528.0,-6.72,-117888.0,-2.72
營業外收入及支出合計,31728.0,2.64,-59.0,-0.01,42167.0,4.13,157624.0,3.64
稅前淨利（淨損）,2127618.0,176.92,-121479.0,-10.32,36.0,0.0,-14.0,0.0
所得稅費用（利益）合計,113677.0,9.45,1073.0,0.09,-34219.0,-3.36,-158883.0,-3.66
繼續營業單位本期淨利（淨損）,2013941.0,167.47,3863.0,0.33,18759.0,1.84,2155316.0,49.71
本期淨利（淨損）,2013941.0,167.47,-2790.0,-0.24,1112.0,0.11,125178.0,2.89
其他綜合損益(淨額),,,-2790.0,-0.24,17647.0,1.73,2030138.0,46.83
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-115108.0,-9.57,,,17647.0,1.73,2030138.0,46.83
不重分類至損益之項目：,-115108.0,-9.57,-40489.0,-3.44,,,,
其他綜合損益（淨額）,-115108.0,-9.57,-40489.0,-3.44,10109.0,0.99,-154713.0,-3.57
本期綜合損益總額,1898833.0,157.89,-40489.0,-3.44,10109.0,0.99,-154713.0,-3.57
淨利（損）歸屬於：,,,-43279.0,-3.68,10109.0,0.99,-154713.0,-3.57
母公司業主（淨利∕損）,962547.0,80.04,,,27756.0,2.72,1875425.0,43.26
非控制權益（淨利∕損）,1051394.0,87.43,4641.0,0.39,,,,
母公司業主（綜合損益）,855814.0,71.16,-7431.0,-0.63,35379.0,3.47,1013957.0,23.39
非控制權益（綜合損益）,1043019.0,86.73,-32989.0,-2.8,-17732.0,-1.74,1016181.0,23.44
基本每股盈餘,,,-10290.0,-0.87,46662.0,4.58,873735.0,20.15
基本每股盈餘,4.31,,,,-18906.0,-1.85,1001690.0,23.1
稀釋每股盈餘,,,0.02,,,,,
稀釋每股盈餘,4.31,,,,0.16,,4.55,
