會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,13984934.0,6.82,7836939.0,3.7,23349669.0,10.37,19397973.0,7.68
透過損益按公允價值衡量之金融資產－流動,52562.0,0.03,487952.0,0.23,38073.0,0.02,7631.0,0.0
按攤銷後成本衡量之金融資產－流動,0.0,0.0,0.0,0.0,0.0,0.0,2202.0,0.0
避險之金融資產－流動,50313.0,0.02,0.0,0.0,0.0,0.0,20615.0,0.01
合約資產－流動,5025198.0,2.45,5489566.0,2.59,2677968.0,1.19,3022237.0,1.2
應收票據淨額,1698900.0,0.83,3746121.0,1.77,4673015.0,2.07,4537322.0,1.8
應收帳款淨額,12555963.0,6.12,13746357.0,6.49,17364853.0,7.71,17294990.0,6.85
應收融資租賃款淨額,58530.0,0.03,59023.0,0.03,59520.0,0.03,60020.0,0.02
其他應收款淨額,3760884.0,1.83,5691147.0,2.69,2856878.0,1.27,3857091.0,1.53
存貨,37187784.0,18.14,37647130.0,17.78,26036310.0,11.56,36080291.0,14.29
其他流動資產,14798617.0,7.22,21685466.0,10.24,8680716.0,3.85,8427013.0,3.34
流動資產合計,89173685.0,43.5,96389701.0,45.53,85737002.0,38.06,92707385.0,36.71
非流動資產,,,,,,,,
透過損益按公允價值衡量之金融資產－非流動,0.0,0.0,12705179.0,6.0,2345076.0,1.04,2639755.0,1.05
透過其他綜合損益按公允價值衡量之金融資產－非流動,15421802.0,7.52,94313.0,0.04,12508438.0,5.55,12342232.0,4.89
按攤銷後成本衡量之金融資產－非流動,91621.0,0.04,38444000.0,18.16,196839.0,0.09,189242.0,0.07
採用權益法之投資,39366056.0,19.2,43318070.0,20.46,40118135.0,17.81,144404.0,0.06
不動產、廠房及設備,42302848.0,20.64,3446246.0,1.63,54510095.0,24.2,46189399.0,18.29
使用權資產,3520162.0,1.72,10365166.0,4.9,3434895.0,1.52,65656466.0,26.0
投資性不動產淨額,10528310.0,5.14,175446.0,0.08,16344136.0,7.26,4309355.0,1.71
無形資產,178881.0,0.09,3714777.0,1.75,4452726.0,1.98,16123806.0,6.39
遞延所得稅資產,3155481.0,1.54,3053371.0,1.44,3477156.0,1.54,4966534.0,1.97
其他非流動資產,1261441.0,0.62,115316568.0,54.47,2133404.0,0.95,3448277.0,1.37
非流動資產合計,115826602.0,56.5,211706269.0,100.0,139520900.0,61.94,3807998.0,1.51
資產總額,205000287.0,100.0,,,225257902.0,100.0,159817468.0,63.29
流動負債,,,22309671.0,10.54,,,252524853.0,100.0
短期借款,13401266.0,6.54,5595480.0,2.64,16811444.0,7.46,,
應付短期票券,4399148.0,2.15,0.0,0.0,3780.0,0.0,22496307.0,8.91
透過損益按公允價值衡量之金融負債－流動,217410.0,0.11,171906.0,0.08,195551.0,0.09,64772.0,0.03
避險之金融負債－流動,0.0,0.0,4478.0,0.0,4980.0,0.0,222272.0,0.09
合約負債－流動,4305.0,0.0,421449.0,0.2,500264.0,0.22,6014.0,0.0
應付票據,343798.0,0.17,10181492.0,4.81,14401860.0,6.39,591536.0,0.23
應付帳款,11081605.0,5.41,10113518.0,4.78,6724790.0,2.99,17497315.0,6.93
其他應付款,4167679.0,2.03,5398048.0,2.55,5963719.0,2.65,9939969.0,3.94
本期所得稅負債,6560971.0,3.2,85567.0,0.04,87844.0,0.04,6103462.0,2.42
租賃負債－流動,87633.0,0.04,3025852.0,1.43,3510159.0,1.56,245223.0,0.1
其他流動負債,6479353.0,3.16,57307461.0,27.07,48204391.0,21.4,3702498.0,1.47
流動負債合計,46743168.0,22.8,,,,,60869368.0,24.1
非流動負債,,,7500000.0,3.54,7500000.0,3.33,,
應付公司債,7500000.0,3.66,32331332.0,15.27,32892656.0,14.6,363192.0,0.14
長期借款,32342837.0,15.78,3346472.0,1.58,5448362.0,2.42,7742955.0,3.07
遞延所得稅負債,2815265.0,1.37,1610339.0,0.76,1614539.0,0.72,42318774.0,16.76
租賃負債－非流動,1618065.0,0.79,2065900.0,0.98,939882.0,0.42,5797938.0,2.3
其他非流動負債,1452936.0,0.71,46854043.0,22.13,48395439.0,21.48,2309732.0,0.91
非流動負債合計,45729103.0,22.31,104161504.0,49.2,96599830.0,42.88,3301682.0,1.31
負債總額,92472271.0,45.11,,,,,61834273.0,24.49
歸屬於母公司業主之權益,,,,,,,122703641.0,48.59
股本,,,34313329.0,16.21,37313329.0,16.56,,
普通股股本,34313329.0,16.74,34313329.0,16.21,37313329.0,16.56,,
股本合計,34313329.0,16.74,,,,,37313329.0,14.78
資本公積,,,18620177.0,8.8,24679496.0,10.96,37313329.0,14.78
資本公積合計,18448756.0,9.0,,,,,,
保留盈餘,,,7564090.0,3.57,7564090.0,3.36,24672454.0,9.77
法定盈餘公積,6109568.0,2.98,2712250.0,1.28,2712250.0,1.2,,
特別盈餘公積,2712250.0,1.32,41384756.0,19.55,50847160.0,22.57,7564090.0,3.0
