會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,4554715.0,11066480.0,23019426.0,23402013.0
本期稅前淨利（淨損）,4554715.0,11066480.0,23019426.0,23402013.0
折舊費用,996641.0,2025205.0,3127587.0,4385647.0
攤銷費用,7416.0,14641.0,21638.0,65655.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,13145.0,39898.0,55277.0,105680.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,168132.0,-485130.0,-150464.0,-265134.0
利息費用,129565.0,297174.0,570037.0,827715.0
利息收入,-20083.0,-57304.0,-130909.0,-240793.0
股利收入,-311092.0,-762156.0,-762167.0,-766857.0
股份基礎給付酬勞成本,3206.0,164531.0,232936.0,233077.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-1150732.0,-2815689.0,-3627785.0,-3607040.0
處分及報廢不動產、廠房及設備損失（利益）,2647.0,-6687.0,-3966.0,-68051.0
處分投資損失（利益）,634660.0,322665.0,-8027066.0,-7210043.0
非金融資產減損損失,-59.0,-4.0,-4.0,87.0
未實現外幣兌換損失（利益）,79355.0,322845.0,285457.0,183114.0
其他項目,6.0,6.0,6.0,-339520.0
收益費損項目合計,552807.0,-940005.0,-8409423.0,-6696463.0
合約資產（增加）減少,725146.0,260778.0,-237274.0,-581544.0
應收票據（增加）減少,928511.0,-1118710.0,-2045604.0,-1909911.0
應收帳款（增加）減少,-1523419.0,-2740566.0,-6374441.0,100992.0
其他應收款（增加）減少,-873052.0,-900449.0,-865340.0,-1225918.0
存貨（增加）減少,-5528061.0,-5987407.0,-1630084.0,-2101272.0
其他流動資產（增加）減少,-6727805.0,-14415536.0,347205.0,631447.0
其他金融資產（增加）減少,-1704481.0,-404565.0,-232800.0,-15476.0
其他營業資產（增加）減少,-170062.0,-712375.0,-306169.0,-446591.0
與營業活動相關之資產之淨變動合計,-14873223.0,-26018830.0,-11344507.0,-5548273.0
持有供交易之金融負債增加（減少）,-87288.0,-976205.0,91017.0,-823192.0
合約負債增加（減少）,0.0,0.0,0.0,0.0
應付票據增加（減少）,-3149.0,74502.0,153317.0,244589.0
應付帳款增加（減少）,2587684.0,1687571.0,5823265.0,3673923.0
其他應付款增加（減少）,-1539310.0,-852646.0,-195873.0,1094617.0
其他流動負債增加（減少）,205237.0,256279.0,2317960.0,273773.0
淨確定福利負債增加(減少),-50213.0,-52394.0,-44861.0,-211583.0
其他營業負債增加（減少）,-12236.0,607507.0,-523930.0,-556293.0
與營業活動相關之負債之淨變動合計,1100725.0,744614.0,7620895.0,3695834.0
與營業活動相關之資產及負債之淨變動合計,-13772498.0,-25274216.0,-3723612.0,-1852439.0
調整項目合計,-13219691.0,-26214221.0,-12133035.0,-8548902.0
營運產生之現金流入（流出）,-8664976.0,-15147741.0,10886391.0,14853111.0
收取之利息,10691.0,35298.0,237277.0,357042.0
收取之股利,0.0,6635.0,2062981.0,2166803.0
支付之利息,-25616.0,-238820.0,-481376.0,-740191.0
退還（支付）之所得稅,-13795.0,-2274973.0,-2271027.0,-2731958.0
營業活動之淨現金流入（流出）,-8693696.0,-17619601.0,10434246.0,13904807.0
投資活動之現金流量,,,,
取得透過其他綜合損益按公允價值衡量之金融資產,-20417.0,-140417.0,-140417.0,-140417.0
處分透過其他綜合損益按公允價值衡量之金融資產,0.0,335.0,335.0,24004.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-89602.0,0.0,0.0,0.0
取得按攤銷後成本衡量之金融資產,0.0,-91942.0,-93737.0,-183665.0
處分按攤銷後成本衡量之金融資產,-1001818.0,0.0,0.0,0.0
處分透過損益按公允價值衡量之金融資產,3243.0,-1718917.0,-841569.0,0.0
取得採用權益法之投資,-732.0,-2510906.0,-5913029.0,-4980030.0
預付投資款增加,-16.0,14302.0,9242576.0,-2204073.0
對子公司之收購（扣除所取得之現金）,-283665.0,1954.0,-10277378.0,-11037204.0
處分子公司,-3836.0,-902.0,169432.0,9242576.0
取得不動產、廠房及設備,-1396843.0,-284033.0,-21090.0,-15499282.0
處分不動產、廠房及設備,,-7725.0,-2008.0,154162.0
存出保證金增加,6089680.0,-4738251.0,0.0,-68728.0
取得無形資產,4399148.0,,-283684.0,-141056.0
取得使用權資產,7500000.0,15056865.0,3866.0,-283745.0
取得投資性不動產,-5516050.0,5595480.0,-8156703.0,-182.0
其他投資活動,-23510.0,7500000.0,,-1228906.0
投資活動之淨現金流入（流出）,0.0,-9032098.0,8937546.0,-26346546.0
籌資活動之現金流量,-78.0,-46471.0,8000000.0,
短期借款增加,12449190.0,0.0,-10548147.0,13088885.0
發行公司債,1238702.0,-82.0,-69669.0,0.0
償還公司債,3597353.0,19073694.0,-5489781.0,-46684.0
舉借長期借款,10387581.0,733516.0,9000000.0,21755400.0
償還長期借款,13984934.0,-2550642.0,361715.0,-19732834.0
其他借款增加,13984934.0,10387581.0,6829.0,1497914.0
