會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,1253758.0,,1337873.0,100.0,1294920.0,100.0,5426217.0,100.0
營業成本合計,1085306.0,,1112639.0,83.16,1074882.0,83.01,4519186.0,83.28
營業毛利（毛損）,168452.0,,225234.0,16.84,220038.0,16.99,907031.0,16.72
營業毛利（毛損）淨額,168452.0,,225234.0,16.84,220038.0,16.99,907031.0,16.72
營業費用,,,,,,,,
推銷費用,28831.0,,27534.0,2.06,22497.0,1.74,101731.0,1.87
管理費用,55799.0,,63978.0,4.78,60060.0,4.64,241974.0,4.46
研究發展費用,16312.0,,19883.0,1.49,16965.0,1.31,69195.0,1.28
預期信用減損損失（利益）,85.0,,-1541.0,-0.12,886.0,0.07,989.0,0.02
營業費用合計,101027.0,,109854.0,8.21,100408.0,7.75,413889.0,7.63
營業利益（損失）,67425.0,,115380.0,8.62,119630.0,9.24,493142.0,9.09
營業外收入及支出,,,,,,,,
其他收入,11444.0,,467.0,0.03,229.0,0.02,1361.0,0.03
其他利益及損失淨額,-1195.0,,182754.0,13.66,20832.0,1.61,226721.0,4.18
財務成本淨額,7902.0,,6859.0,0.51,-1659.0,-0.13,-100096.0,-1.84
採用權益法認列之關聯企業及合資損益之份額淨額,-19190.0,,7577.0,0.57,8014.0,0.62,31401.0,0.58
營業外收入及支出合計,-16843.0,,168500.0,12.59,241038.0,18.61,707787.0,13.04
稅前淨利（淨損）,50582.0,,351003.0,26.24,252426.0,19.49,804372.0,14.82
所得稅費用（利益）合計,2421.0,,466383.0,34.86,372056.0,28.73,1297514.0,23.91
繼續營業單位本期淨利（淨損）,48161.0,,28569.0,2.14,-22758.0,-1.76,37719.0,0.7
本期淨利（淨損）,48161.0,,437814.0,32.72,394814.0,30.49,1259795.0,23.22
其他綜合損益(淨額),,,437814.0,32.72,394814.0,30.49,1259795.0,23.22
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,-464626.0,,,,,,,
不重分類至損益之其他項目,-3182.0,,203566.0,15.22,-15226.0,-1.18,-7666.0,-0.14
不重分類至損益之項目：,-467808.0,,1440.0,0.11,-1005.0,-0.08,-27180.0,-0.5
採用權益法認列之關聯企業及合資之其他綜合損益之份額-可能重分類至損益之項目,-10484.0,,205006.0,15.32,-16231.0,-1.25,-1595.0,-0.03
後續可能重分類至損益之項目：,-10484.0,,-167194.0,-12.5,49864.0,3.85,-1533.0,-0.03
其他綜合損益（淨額）,-478292.0,,-167194.0,-12.5,49864.0,3.85,-34908.0,-0.64
本期綜合損益總額,-430131.0,,37812.0,2.83,33633.0,2.6,114138.0,2.1
淨利（損）歸屬於：,,,475626.0,35.55,428447.0,33.09,114138.0,2.1
母公司業主（淨利∕損）,46208.0,,,,,,79230.0,1.46
非控制權益（淨利∕損）,1953.0,,433535.0,32.4,392067.0,30.28,1339025.0,24.68
母公司業主（綜合損益）,-432084.0,,4279.0,0.32,2747.0,0.21,,
非控制權益（綜合損益）,1953.0,,471347.0,35.23,425700.0,32.87,1247252.0,22.99
基本每股盈餘,,,4279.0,0.32,2747.0,0.21,12543.0,0.23
繼續營業單位淨利（淨損）,0.07,,,,,,1326470.0,24.45
基本每股盈餘,0.07,,0.66,,0.6,,12555.0,0.23
稀釋每股盈餘,,,0.66,,0.6,,,
繼續營業單位淨利（淨損）,0.07,,,,,,1.91,
稀釋每股盈餘,0.07,,0.66,,0.6,,1.91,
