會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,5268.0,9948.0,27928.0,-41334.0
本期稅前淨利（淨損）,5268.0,9948.0,27928.0,-41334.0
折舊費用,36909.0,77881.0,121089.0,167286.0
攤銷費用,9376.0,18710.0,28449.0,38783.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,191.0,-123.0,892.0,-1946.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,1411.0,9180.0,10362.0,10489.0
利息費用,10112.0,21922.0,35231.0,50326.0
利息收入,-962.0,-3140.0,-6589.0,-12808.0
股利收入,685.0,-2660.0,-4072.0,-4072.0
股份基礎給付酬勞成本,335.0,1366.0,1807.0,2726.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-296.0,657.0,1058.0,1524.0
處分及報廢不動產、廠房及設備損失（利益）,-2.0,-229.0,1160.0,1183.0
處分投資損失（利益）,672.0,-2.0,-2.0,-3.0
未實現外幣兌換損失（利益）,-340.0,553.0,1774.0,148.0
其他項目,58091.0,-6890.0,9689.0,7174.0
收益費損項目合計,20404.0,117225.0,200848.0,260810.0
合約資產（增加）減少,-62571.0,-60774.0,-195614.0,-303046.0
應收票據（增加）減少,26567.0,-47470.0,-22360.0,-106247.0
應收帳款（增加）減少,5333.0,67660.0,-13492.0,112654.0
其他應收款（增加）減少,-155503.0,4768.0,6226.0,8225.0
存貨（增加）減少,-12106.0,-218545.0,-233196.0,-173161.0
其他流動資產（增加）減少,13138.0,-65337.0,-50379.0,-107333.0
其他營業資產（增加）減少,-164738.0,13150.0,10028.0,7334.0
與營業活動相關之資產之淨變動合計,-13022.0,-306548.0,-498787.0,-561574.0
合約負債增加（減少）,-2114.0,74045.0,80750.0,98457.0
應付票據增加（減少）,-112038.0,-18950.0,-14706.0,-17301.0
應付帳款增加（減少）,-36140.0,-138104.0,-144077.0,-74598.0
其他應付款增加（減少）,2959.0,-15278.0,-11002.0,14408.0
負債準備增加（減少）,-4689.0,6477.0,10956.0,25642.0
其他流動負債增加（減少）,-4327.0,-7308.0,-2750.0,-6457.0
淨確定福利負債增加(減少),-169371.0,-4377.0,-4377.0,-29529.0
與營業活動相關之負債之淨變動合計,-334109.0,-103495.0,-85206.0,10622.0
與營業活動相關之資產及負債之淨變動合計,-276018.0,-410043.0,-583993.0,-550952.0
調整項目合計,-270750.0,-292818.0,-383145.0,-290142.0
營運產生之現金流入（流出）,600.0,-282870.0,-355217.0,-331476.0
收取之利息,-5455.0,2821.0,5563.0,12184.0
收取之股利,-1564.0,2660.0,4072.0,4072.0
支付之利息,-277169.0,-11204.0,-28193.0,-39614.0
退還（支付）之所得稅,,-30652.0,-34840.0,-35391.0
營業活動之淨現金流入（流出）,140534.0,-319245.0,-408615.0,-390225.0
投資活動之現金流量,-62993.0,,,
取得透過其他綜合損益按公允價值衡量之金融資產,317.0,-155.0,-155.0,-155.0
取得按攤銷後成本衡量之金融資產,-2327.0,-186435.0,-190333.0,-475659.0
處分按攤銷後成本衡量之金融資產,-869.0,-130460.0,-177696.0,208810.0
取得採用權益法之投資,74662.0,842.0,843.0,-45000.0
預付投資款增加,,6023.0,-14120.0,0.0
取得不動產、廠房及設備,400482.0,-2416.0,21708.0,-235819.0
處分不動產、廠房及設備,-887102.0,-312601.0,-5298.0,842.0
存出保證金增加,-320000.0,,-365051.0,-1487.0
存出保證金減少,1049818.0,784453.0,,9741.0
取得無形資產,153058.0,-1344398.0,1069130.0,-8305.0
投資活動之淨現金流入（流出）,-510471.0,-320000.0,-1630341.0,-547032.0
籌資活動之現金流量,-9010.0,1049819.0,-320000.0,
短期借款增加,25115.0,332095.0,1049819.0,1271394.0
短期借款減少,-279.0,-523010.0,424732.0,-1853865.0
應付短期票券減少,-98389.0,3048.0,-536521.0,-320000.0
發行公司債,55886.0,-18610.0,3207.0,1049819.0
舉借長期借款,-245010.0,25115.0,-279.0,550480.0
償還長期借款,1538223.0,1245.0,-28481.0,-562790.0
存入保證金增加,1293213.0,-10243.0,-29564.0,3207.0
存入保證金減少,1293213.0,73080.0,25115.0,-279.0
