會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,3537.0,96833.0,412477.0,542888.0
本期稅前淨利（淨損）,3537.0,96833.0,412477.0,542888.0
折舊費用,267126.0,539727.0,809640.0,1083955.0
攤銷費用,4967.0,10285.0,15610.0,21123.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,467.0,1169.0,1183.0,-23575.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,0.0,0.0,0.0,-9.0
利息費用,43105.0,83867.0,119580.0,150224.0
利息收入,-6863.0,-11762.0,-16593.0,-22816.0
採用權益法認列之關聯企業及合資損失（利益）之份額,209.0,455.0,486.0,620.0
處分及報廢不動產、廠房及設備損失（利益）,7272.0,11903.0,15895.0,36969.0
處分待出售非流動資產損失（利益）,0.0,0.0,0.0,0.0
非金融資產減損損失,4720.0,4720.0,4720.0,-9720.0
非金融資產減損迴轉利益,0.0,0.0,0.0,1236771.0
收益費損項目合計,321003.0,640364.0,950521.0,0.0
強制透過損益按公允價值衡量之金融資產（增加）減少,0.0,0.0,0.0,4316.0
應收票據（增加）減少,561.0,2539.0,-7028.0,81874.0
應收帳款（增加）減少,53779.0,5622.0,-302201.0,60432.0
應收帳款－關係人（增加）減少,99830.0,66063.0,-31805.0,47575.0
其他應收款（增加）減少,-4905.0,-23813.0,39056.0,61778.0
存貨（增加）減少,-240292.0,-247659.0,-102049.0,108704.0
預付款項（增加）減少,-77113.0,-40889.0,27758.0,3028.0
其他流動資產（增加）減少,-5936.0,1400.0,2766.0,1035.0
其他營業資產（增加）減少,-997.0,-252.0,4.0,368742.0
與營業活動相關之資產之淨變動合計,-175073.0,-236989.0,-373499.0,19965.0
合約負債增加（減少）,-13105.0,-4407.0,33596.0,-6303.0
應付票據增加（減少）,-1044.0,-1335.0,-6523.0,-21716.0
應付帳款增加（減少）,-145882.0,51102.0,155585.0,5608.0
應付帳款－關係人增加（減少）,-29182.0,-22850.0,11178.0,120101.0
其他應付款增加（減少）,-276961.0,-187062.0,67221.0,-3293.0
其他流動負債增加（減少）,943.0,-890.0,538.0,-50580.0
其他營業負債增加（減少）,-23551.0,-46237.0,-34843.0,63782.0
與營業活動相關之負債之淨變動合計,-488782.0,-211679.0,226752.0,432524.0
與營業活動相關之資產及負債之淨變動合計,-663855.0,-448668.0,-146747.0,1669295.0
調整項目合計,-342852.0,191696.0,803774.0,2212183.0
營運產生之現金流入（流出）,-339315.0,288529.0,1216251.0,22816.0
收取之利息,6863.0,11762.0,16593.0,-156864.0
支付之利息,-41861.0,-87473.0,-127246.0,-204516.0
退還（支付）之所得稅,-96703.0,-119515.0,-147679.0,1873619.0
營業活動之淨現金流入（流出）,-471016.0,93303.0,957919.0,
投資活動之現金流量,,,,0.0
處分透過損益按公允價值衡量之金融資產,0.0,0.0,0.0,0.0
處分待出售非流動資產,0.0,0.0,0.0,-556440.0
取得不動產、廠房及設備,-142323.0,-255416.0,-418494.0,25050.0
處分不動產、廠房及設備,6253.0,13375.0,18593.0,0.0
存出保證金增加,-1176.0,-2371.0,0.0,2932.0
取得無形資產,-11055.0,-25763.0,2640.0,-47990.0
其他金融資產增加,0.0,0.0,-39116.0,0.0
預付設備款增加,-10203.0,2000.0,0.0,2000.0
退還（支付）之所得稅,0.0,-20714.0,2000.0,-54139.0
投資活動之淨現金流入（流出）,-158504.0,0.0,-29391.0,0.0
籌資活動之現金流量,,-288889.0,0.0,-628587.0
短期借款增加,536073.0,,-463768.0,
應付短期票券增加,5000.0,181023.0,,-1388800.0
舉借長期借款,350964.0,0.0,-168298.0,310000.0
償還長期借款,-308250.0,7000.0,459798.0,1505418.0
存入保證金增加,2882.0,50031.0,693981.0,-1139045.0
存入保證金減少,0.0,-344203.0,-1127863.0,-11774.0
租賃本金償還,-35981.0,-8074.0,-15426.0,-149891.0
其他籌資活動,10.0,-73631.0,-109449.0,-675037.0
籌資活動之淨現金流入（流出）,550698.0,0.0,-675037.0,-843.0
匯率變動對現金及約當現金之影響,10381.0,10.0,-843.0,10.0
本期現金及約當現金增加（減少）數,-68441.0,-187844.0,10.0,-1549962.0
期初現金及約當現金餘額,2221758.0,-19032.0,-943127.0,-11397.0
期末現金及約當現金餘額,2153317.0,-402462.0,-1148.0,-316327.0
資產負債表帳列之現金及約當現金,2153317.0,2221758.0,-450124.0,2221758.0
