會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-14296.0,-59067.0,-171383.0,-321341.0
本期稅前淨利（淨損）,-14296.0,-59067.0,-171383.0,-321341.0
折舊費用,31921.0,64951.0,99188.0,132823.0
攤銷費用,172.0,579.0,846.0,1087.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,2542.0,4819.0,3401.0,-2368.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,110.0,625.0,1436.0,1501.0
利息費用,7443.0,18333.0,31077.0,43096.0
利息收入,-134.0,-451.0,-973.0,-635.0
股利收入,0.0,-384.0,-2403.0,-2403.0
採用權益法認列之關聯企業及合資損失（利益）之份額,725.0,3843.0,8287.0,15633.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,195.0,195.0,198.0
處分待出售非流動資產損失（利益）,0.0,0.0,0.0,0.0
非金融資產減損損失,-24582.0,0.0,0.0,929.0
未實現外幣兌換損失（利益）,18197.0,92510.0,0.0,-52745.0
其他項目,30427.0,27737.0,0.0,0.0
收益費損項目合計,-2609.0,844.0,141054.0,137116.0
應收票據（增加）減少,-14503.0,-32757.0,29801.0,-935.0
應收帳款（增加）減少,8419.0,17184.0,844.0,70826.0
其他應收款（增加）減少,-63779.0,-176092.0,-10013.0,4145.0
存貨（增加）減少,-9374.0,40148.0,42192.0,-115406.0
預付款項（增加）減少,2579.0,1567.0,-194261.0,36864.0
其他流動資產（增加）減少,-176.0,-356.0,34446.0,-8019.0
其他營業資產（增加）減少,-49016.0,-121725.0,-9720.0,-785.0
與營業活動相關之資產之淨變動合計,-2794.0,-4064.0,-534.0,-13310.0
應付票據增加（減少）,-9938.0,-43375.0,-107245.0,-2677.0
應付帳款增加（減少）,-4040.0,338.0,-3971.0,-81594.0
其他應付款增加（減少）,-13260.0,22049.0,-59202.0,9510.0
其他流動負債增加（減少）,2076.0,-9741.0,11393.0,25656.0
其他營業負債增加（減少）,-27956.0,-34793.0,30129.0,-13467.0
與營業活動相關之負債之淨變動合計,-76972.0,-156518.0,-12327.0,-62572.0
與營業活動相關之資產及負債之淨變動合計,-58775.0,-64008.0,-33978.0,-75882.0
調整項目合計,-73071.0,-123075.0,-141223.0,61234.0
營運產生之現金流入（流出）,134.0,451.0,-169.0,-260107.0
收取之利息,0.0,384.0,-171552.0,635.0
收取之股利,-6778.0,-17034.0,973.0,2403.0
支付之利息,-79715.0,-139274.0,2403.0,-40419.0
營業活動之淨現金流入（流出）,,,-29177.0,-297488.0
投資活動之現金流量,0.0,26.0,-197353.0,
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-34968.0,-47180.0,,1345.0
處分按攤銷後成本衡量之金融資產,0.0,0.0,26.0,0.0
取得透過損益按公允價值衡量之金融資產,-2025.0,0.0,0.0,-4288.0
處分透過損益按公允價值衡量之金融資產,-36993.0,-7923.0,-51586.0,34089.0
處分待出售非流動資產,,-55077.0,0.0,0.0
取得不動產、廠房及設備,754659.0,,-8034.0,-67698.0
處分不動產、廠房及設備,-667582.0,1883861.0,-59594.0,0.0
其他非流動資產減少,33441.0,-1732148.0,,-6493.0
投資活動之淨現金流入（流出）,-19204.0,80093.0,2891164.0,-43045.0
籌資活動之現金流量,-5269.0,-30661.0,-2837656.0,
短期借款增加,-7925.0,-10617.0,81106.0,3686682.0
短期借款減少,20000.0,-1897.0,-62521.0,-3465082.0
發行公司債,108120.0,28901.0,-15938.0,0.0
舉借長期借款,1500.0,217532.0,14798.0,82034.0
償還長期借款,-7088.0,-1854.0,99560.0,-82256.0
租賃本金償還,141032.0,21327.0,28901.0,-22040.0
其他金融負債增加,133944.0,141032.0,199414.0,67272.0
其他金融負債減少,133944.0,162359.0,23764.0,-23840.0
