會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,1385355.0,2341821.0,1552089.0,601206.0
停業單位稅前淨利（淨損）,8621.0,15082.0,-117931.0,-121216.0
本期稅前淨利（淨損）,1393976.0,2356903.0,1434158.0,479990.0
折舊費用,1270839.0,2535305.0,3817122.0,5000301.0
攤銷費用,616.0,1235.0,1936.0,2602.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,33801.0,8145.0,15472.0,51134.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-53820.0,-98482.0,-160047.0,-237927.0
利息費用,95736.0,223608.0,386996.0,539831.0
利息收入,-15072.0,-32596.0,-54065.0,-74403.0
股利收入,-307876.0,-884793.0,-23001.0,-23001.0
採用權益法認列之關聯企業及合資損失（利益）之份額,1529.0,-65738.0,-1177287.0,-1387013.0
處分及報廢不動產、廠房及設備損失（利益）,0.0,0.0,-85111.0,-146233.0
處分其他資產損失（利益）,0.0,0.0,0.0,0.0
處分採用權益法之投資損失（利益）,1025753.0,1686684.0,0.0,-208937.0
非金融資產減損迴轉利益,-339005.0,-2394442.0,2722015.0,0.0
收益費損項目合計,-16342.0,-25220.0,2057926.0,3516354.0
強制透過損益按公允價值衡量之金融資產（增加）減少,1637754.0,3123826.0,-61541.0,3996573.0
合約資產（增加）減少,383351.0,166673.0,3449089.0,91732.0
應收票據（增加）減少,18687.0,-14643.0,897277.0,2841169.0
應收帳款（增加）減少,-2524874.0,-3882815.0,-41876.0,591884.0
其他應收款（增加）減少,-134536.0,12874.0,-4757265.0,-260430.0
存貨（增加）減少,-4307.0,-2168.0,-52838.0,-3667610.0
預付款項（增加）減少,-224418.0,-118523.0,-6317.0,62134.0
其他流動資產（增加）減少,-514.0,-15443.0,67521.0,-92057.0
其他金融資產（增加）減少,-1204204.0,-3149881.0,-18008.0,203409.0
其他營業資產（增加）減少,229919.0,34672.0,1533968.0,-12866.0
與營業活動相關之資產之淨變動合計,263494.0,340273.0,194649.0,3753938.0
合約負債增加（減少）,154182.0,382242.0,254367.0,3254.0
應付票據增加（減少）,-450018.0,-359343.0,814779.0,283534.0
應付帳款增加（減少）,-20520.0,-1315.0,-471815.0,1041813.0
其他應付款增加（減少）,-157955.0,-191086.0,7027.0,-367508.0
其他流動負債增加（減少）,1068.0,33946.0,-223604.0,74678.0
淨確定福利負債增加(減少),20170.0,239389.0,30958.0,-255682.0
遞延貸項增加（減少）,-1184034.0,-2910492.0,606361.0,47408.0
與營業活動相關之負債之淨變動合計,-158281.0,-1223808.0,2140329.0,827497.0
與營業活動相關之資產及負債之淨變動合計,1235695.0,1133095.0,4862344.0,4581435.0
調整項目合計,15072.0,32596.0,6296502.0,8097789.0
營運產生之現金流入（流出）,-93330.0,-210631.0,54065.0,8577779.0
收取之利息,-425609.0,-615711.0,23001.0,74403.0
收取之股利,731828.0,339349.0,-362977.0,23001.0
支付之利息,,,-956278.0,-538647.0
退還（支付）之所得稅,-91020.0,300907.0,5054313.0,-1426439.0
營業活動之淨現金流入（流出）,-753104.0,-1869676.0,,6710097.0
投資活動之現金流量,1340.0,74474.0,0.0,
取得按攤銷後成本衡量之金融資產,-18327.0,-13091.0,575414.0,0.0
處分按攤銷後成本衡量之金融資產,0.0,0.0,-3291847.0,575414.0
處分子公司,0.0,0.0,103485.0,1698814.0
取得不動產、廠房及設備,-3472.0,-7975.0,0.0,-4327428.0
處分不動產、廠房及設備,-864583.0,-1515361.0,-52519.0,212139.0
預收款項減少－處分資產,,,0.0,0.0
存出保證金增加,615569.0,1014272.0,-1462.0,-47908.0
取得無形資產,-1347323.0,-1365233.0,-11845.0,-2062.0
取得使用權資產,2200000.0,5100000.0,-2678774.0,0.0
其他非流動資產減少,-2400000.0,-5300000.0,,0.0
其他投資活動,1316122.0,2247786.0,5320018.0,-14889.0
投資活動之淨現金流入（流出）,-906615.0,-2074216.0,-2756413.0,-1905920.0
籌資活動之現金流量,0.0,0.0,12600000.0,
短期借款增加,-612.0,-33604.0,-11600000.0,7650160.0
短期借款減少,17633.0,48754.0,3344084.0,-5761744.0
應付短期票券增加,0.0,-37957.0,-2414148.0,17400000.0
應付短期票券減少,-31448.0,-58.0,0.0,-16400000.0
舉借長期借款,-10.0,-322805.0,-60837.0,3268638.0
償還長期借款,-536684.0,-723061.0,48829.0,-5996442.0
存入保證金增加,672619.0,564544.0,-31073.0,0.0
存入保證金減少,3180.0,-1334529.0,-43836.0,-78379.0
其他應付款－關係人增加,8173805.0,8173805.0,-4533405.0,48782.0
其他應付款－關係人減少,8176985.0,6839276.0,-438318.0,-22174.0
租賃本金償還,8176985.0,6839276.0,-565099.0,-52761.0
