會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,489491.0,3.44,491554.0,3.4,439738.0,2.98,547231.0,3.65
透過損益按公允價值衡量之金融資產－流動,4668.0,0.03,129.0,0.0,389.0,0.0,189.0,0.0
透過其他綜合損益按公允價值衡量之金融資產－流動,92523.0,0.65,71818.0,0.5,0.0,0.0,0.0,0.0
應收票據淨額,35846.0,0.25,0.0,0.0,0.0,0.0,54553.0,0.36
應收帳款淨額,1550250.0,10.89,22097.0,0.15,2524.0,0.02,1149237.0,7.67
其他應收款淨額,61611.0,0.43,1571870.0,10.86,1540579.0,10.44,452048.0,3.02
本期所得稅資產,7890.0,0.06,44768.0,0.31,81509.0,0.55,11072.0,0.07
存貨,5609078.0,39.41,8673.0,0.06,8677.0,0.06,6148768.0,41.05
其他流動資產,206032.0,1.45,5780092.0,39.93,5974431.0,40.49,302909.0,2.02
流動資產合計,8057389.0,56.61,281369.0,1.94,310051.0,2.1,8666007.0,57.86
非流動資產,,,8272370.0,57.15,8357898.0,56.65,,
透過其他綜合損益按公允價值衡量之金融資產－非流動,3448.0,0.02,,,,,5267.0,0.04
不動產、廠房及設備,5519561.0,38.78,3448.0,0.02,3448.0,0.02,5625211.0,37.56
使用權資產,471484.0,3.31,5491463.0,37.93,5632541.0,38.18,490919.0,3.28
遞延所得稅資產,138162.0,0.97,469799.0,3.25,467650.0,3.17,130690.0,0.87
其他非流動資產,43447.0,0.31,140295.0,0.97,139899.0,0.95,59426.0,0.4
非流動資產合計,6176102.0,43.39,98684.0,0.68,152075.0,1.03,6311513.0,42.14
資產總額,14233491.0,100.0,6203689.0,42.85,6395613.0,43.35,14977520.0,100.0
流動負債,,,14476059.0,100.0,14753511.0,100.0,,
短期借款,2827962.0,19.87,,,,,3774426.0,25.2
應付短期票券,1409596.0,9.9,3190423.0,22.04,3583168.0,24.29,869457.0,5.81
透過損益按公允價值衡量之金融負債－流動,110.0,0.0,1149000.0,7.94,1179079.0,7.99,240.0,0.0
合約負債－流動,82507.0,0.58,5008.0,0.03,693.0,0.0,56820.0,0.38
應付票據,31619.0,0.22,76864.0,0.53,63427.0,0.43,19621.0,0.13
應付票據－關係人,5214.0,0.04,36019.0,0.25,19734.0,0.13,17048.0,0.11
應付帳款,656597.0,4.61,11164.0,0.08,0.0,0.0,502472.0,3.35
應付帳款－關係人,55568.0,0.39,576289.0,3.98,608202.0,4.12,22483.0,0.15
其他應付款,393505.0,2.76,53248.0,0.37,42990.0,0.29,432343.0,2.89
其他應付款項－關係人,75877.0,0.53,409274.0,2.83,483178.0,3.28,22205.0,0.15
本期所得稅負債,57875.0,0.41,68362.0,0.47,75282.0,0.51,20682.0,0.14
負債準備－流動,7154.0,0.05,26260.0,0.18,30219.0,0.2,7154.0,0.05
租賃負債－流動,90601.0,0.64,7154.0,0.05,7154.0,0.05,105778.0,0.71
其他流動負債,834640.0,5.86,95806.0,0.66,99165.0,0.67,533184.0,3.56
流動負債合計,6528825.0,45.87,806174.0,5.57,369738.0,2.51,6383913.0,42.62
非流動負債,,,6511045.0,44.98,6562029.0,44.48,,
長期借款,445000.0,3.13,,,,,885918.0,5.91
遞延所得稅負債,170505.0,1.2,702500.0,4.85,906857.0,6.15,169668.0,1.13
租賃負債－非流動,431933.0,3.03,170505.0,1.18,170505.0,1.16,439248.0,2.93
其他非流動負債,77868.0,0.55,427002.0,2.95,425220.0,2.88,44059.0,0.29
非流動負債合計,1125306.0,7.91,78194.0,0.54,79685.0,0.54,1538893.0,10.27
負債總額,7654131.0,53.78,1378201.0,9.52,1582267.0,10.72,7922806.0,52.9
歸屬於母公司業主之權益,,,7889246.0,54.5,8144296.0,55.2,,
股本,,,,,,,,
普通股股本,6946434.0,48.8,,,,,6946434.0,46.38
股本合計,6946434.0,48.8,6946434.0,47.99,6946434.0,47.08,6946434.0,46.38
資本公積,,,6946434.0,47.99,6946434.0,47.08,,
資本公積合計,115943.0,0.81,,,,,115943.0,0.77
保留盈餘,,,115943.0,0.8,115943.0,0.79,,
法定盈餘公積,174022.0,1.22,,,,,192358.0,1.28
特別盈餘公積,83073.0,0.58,192358.0,1.33,192358.0,1.3,248096.0,1.66
未分配盈餘（或待彌補虧損）,-190341.0,-1.34,248096.0,1.71,248096.0,1.68,64008.0,0.43
保留盈餘合計,66754.0,0.47,-329992.0,-2.28,-352972.0,-2.39,504462.0,3.37
其他權益,,,110462.0,0.76,87482.0,0.59,,
其他權益合計,-216944.0,-1.52,,,,,-179296.0,-1.2
庫藏股票,-332836.0,-2.34,-253199.0,-1.75,-207818.0,-1.41,-332836.0,-2.22
歸屬於母公司業主之權益合計,6579351.0,46.22,-332836.0,-2.3,-332836.0,-2.26,7054707.0,47.1
非控制權益,9.0,0.0,6586804.0,45.5,6609205.0,44.8,7.0,0.0
權益總額,6579360.0,46.22,9.0,0.0,10.0,0.0,7054714.0,47.1
負債及權益總計,14233491.0,100.0,6586813.0,45.5,6609215.0,44.8,14977520.0,100.0
預收股款（權益項下）之約當發行股數（單位：股）,0.0,,14476059.0,100.0,14753511.0,100.0,0.0,
母公司暨子公司所持有之母公司庫藏股股數（單位：股）,20177533.0,,0.0,,0.0,,20177533.0,
