會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
營業收入合計,2634229.0,100.0,2307704.0,100.0,2666556.0,100.0,9807785.0,100.0
營業成本合計,2140388.0,81.25,1915499.0,83.0,2238146.0,83.93,8115340.0,82.74
營業毛利（毛損）,493841.0,18.75,392205.0,17.0,428410.0,16.07,1692445.0,17.26
營業毛利（毛損）淨額,493841.0,18.75,392205.0,17.0,428410.0,16.07,1692445.0,17.26
營業費用,,,,,,,,
推銷費用,231684.0,8.8,198375.0,8.6,216773.0,8.13,780568.0,7.96
管理費用,110943.0,4.21,108318.0,4.69,116202.0,4.36,472589.0,4.82
研究發展費用,59087.0,2.24,54960.0,2.38,58971.0,2.21,238475.0,2.43
預期信用減損損失（利益）,-1845.0,-0.07,773.0,0.03,102600.0,3.85,106612.0,1.09
營業費用合計,399869.0,15.18,362426.0,15.71,494546.0,18.55,1598244.0,16.3
營業利益（損失）,93972.0,3.57,,,,,,
營業外收入及支出,,,258.0,0.01,2350.0,0.09,3251.0,0.03
利息收入,1471.0,0.06,30037.0,1.3,-63786.0,-2.39,97452.0,0.99
其他收入,6898.0,0.26,,,,,,
其他利益及損失淨額,-423387.0,-16.07,1480.0,0.06,1326.0,0.05,5151.0,0.05
財務成本淨額,20133.0,0.76,10919.0,0.47,4974.0,0.19,73090.0,0.75
營業外收入及支出合計,-435151.0,-16.52,34793.0,1.51,89137.0,3.34,69529.0,0.71
稅前淨利（淨損）,-341179.0,-12.95,25210.0,1.09,36311.0,1.36,133841.0,1.36
所得稅費用（利益）合計,32521.0,1.23,21982.0,0.95,59126.0,2.22,13929.0,0.14
繼續營業單位本期淨利（淨損）,-373700.0,-14.19,52019.0,2.25,-4660.0,-0.17,111381.0,1.14
本期淨利（淨損）,-373700.0,-14.19,10965.0,0.48,29567.0,1.11,89539.0,0.91
其他綜合損益(淨額),,,41054.0,1.78,-34227.0,-1.28,21842.0,0.22
透過其他綜合損益按公允價值衡量之權益工具投資未實現評價損益,10997.0,0.42,41054.0,1.78,-34227.0,-1.28,21842.0,0.22
不重分類至損益之項目：,10997.0,0.42,,,,,,
國外營運機構財務報表換算之兌換差額,125210.0,4.75,-6911.0,-0.3,-1307.0,-0.05,35327.0,0.36
後續可能重分類至損益之項目：,125210.0,4.75,-6911.0,-0.3,-1307.0,-0.05,4598.0,0.05
其他綜合損益（淨額）,136207.0,5.17,-26690.0,-1.16,57936.0,2.17,7065.0,0.07
本期綜合損益總額,-237493.0,-9.02,-26690.0,-1.16,57936.0,2.17,32860.0,0.34
淨利（損）歸屬於：,,,-33601.0,-1.46,56629.0,2.12,183159.0,1.87
母公司業主（淨利∕損）,-373700.0,-14.19,7453.0,0.32,22402.0,0.84,183159.0,1.87
非控制權益（淨利∕損）,0.0,0.0,,,,,216019.0,2.2
母公司業主（綜合損益）,-237493.0,-9.02,41054.0,1.78,-34228.0,-1.28,237861.0,2.43
非控制權益（綜合損益）,0.0,0.0,0.0,0.0,1.0,0.0,,
基本每股盈餘,,,7453.0,0.32,22401.0,0.84,21844.0,0.22
繼續營業單位淨利（淨損）,-0.55,,0.0,0.0,1.0,0.0,-2.0,0.0
基本每股盈餘,-0.55,,,,,,237863.0,2.43
稀釋每股盈餘,,,0.06,,-0.05,,-2.0,0.0
繼續營業單位淨利（淨損）,-0.55,,0.06,,-0.05,,,
稀釋每股盈餘,-0.55,,,,,,0.03,
