會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,12182.0,724883.0,624562.0,518684.0
本期稅前淨利（淨損）,12182.0,724883.0,624562.0,518684.0
折舊費用,6796.0,13613.0,20303.0,26245.0
攤銷費用,648.0,1313.0,1819.0,2248.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,10.0,21.0,41.0,30.0
利息費用,65.0,0.0,139.0,191.0
利息收入,-523.0,111.0,-2631.0,-4645.0
股利收入,-99661.0,-1277.0,-955802.0,-955802.0
採用權益法認列之關聯企業及合資損失（利益）之份額,7141.0,-955802.0,13857.0,18970.0
處分及報廢不動產、廠房及設備損失（利益）,-44.0,11386.0,-15.0,238.0
處分投資損失（利益）,-85568.0,-44.0,-922289.0,0.0
其他項目,-8563.0,-930679.0,-10943.0,-18.0
收益費損項目合計,-1470.0,-21582.0,-1347.0,-912543.0
應收帳款（增加）減少,-399.0,-3313.0,20.0,2130.0
應收帳款－關係人（增加）減少,-11319.0,-257.0,-3.0,-214.0
其他應收款（增加）減少,-4973.0,-856141.0,-11139.0,-1881.0
存貨（增加）減少,-4151.0,-12436.0,-2919.0,18453.0
預付費用（增加）減少,-30875.0,-3922.0,4523.0,2397.0
其他流動資產（增加）減少,687.0,-840.0,-21808.0,4797.0
其他營業資產（增加）減少,1936.0,-898491.0,2609.0,-41.0
與營業活動相關之資產之淨變動合計,826.0,508.0,-9928.0,25641.0
合約負債增加（減少）,-16639.0,-111.0,-3615.0,2449.0
應付帳款增加（減少）,-1701.0,1498.0,18831.0,-13580.0
應付帳款－關係人增加（減少）,531.0,31382.0,-2639.0,-8511.0
其他應付款增加（減少）,-14360.0,-1704.0,-1814.0,20715.0
其他應付款－關係人增加（減少）,-45235.0,-535.0,3444.0,-1742.0
其他流動負債增加（減少）,-130803.0,31038.0,-18364.0,-2049.0
與營業活動相關之負債之淨變動合計,-118621.0,-867453.0,-940653.0,-2718.0
與營業活動相關之資產及負債之淨變動合計,522.0,-1798132.0,-316091.0,22923.0
調整項目合計,-3.0,-1073249.0,2596.0,-889620.0
營運產生之現金流入（流出）,-118102.0,1286.0,-65630.0,-370936.0
收取之利息,,-65630.0,-379125.0,4155.0
退還（支付）之所得稅,0.0,-1137593.0,,-65664.0
營業活動之淨現金流入（流出）,983.0,,0.0,-432445.0
投資活動之現金流量,-1569.0,0.0,1283.0,
處分透過其他綜合損益按公允價值衡量之金融資產,219.0,5183.0,0.0,831121.0
取得按攤銷後成本衡量之金融資產,-52.0,-2507.0,-12243.0,-17.0
取得採用權益法之投資,0.0,220.0,239.0,0.0
取得不動產、廠房及設備,-695.0,27.0,-568.0,-13446.0
處分不動產、廠房及設備,0.0,-695.0,0.0,355.0
存出保證金減少,99661.0,-3039.0,-695.0,519.0
取得無形資產,98547.0,0.0,2727.0,-695.0
預付設備款增加,,955802.0,955802.0,0.0
預付設備款減少,57.0,954991.0,946545.0,2727.0
收取之股利,-2309.0,,,955802.0
投資活動之淨現金流入（流出）,-2252.0,0.0,0.0,1776366.0
籌資活動之現金流量,506.0,-4611.0,-6822.0,
存入保證金增加,-21301.0,-4611.0,-545156.0,0.0
租賃本金償還,654921.0,110.0,0.0,-8365.0
發放現金股利,633620.0,-187103.0,267.0,-545156.0
非控制權益變動,633620.0,654921.0,-551711.0,30500.0
