會計項目,Q1金額,Q2金額,Q3金額,Q4金額
營業活動之現金流量－間接法,,,,
繼續營業單位稅前淨利（淨損）,-26705.0,-14741.0,7176573.0,7239250.0
本期稅前淨利（淨損）,-26705.0,-14741.0,7176573.0,7239250.0
折舊費用,513504.0,1001886.0,1458501.0,2071873.0
攤銷費用,2781.0,5758.0,8807.0,13886.0
預期信用減損損失（利益）數∕呆帳費用提列（轉列收入）數,-50660.0,-146276.0,3623330.0,3665793.0
透過損益按公允價值衡量金融資產及負債之淨損失（利益）,-1408.0,3909.0,-4392.0,-24563.0
利息費用,545453.0,1103313.0,1574990.0,1792813.0
利息收入,-15875.0,-35022.0,-56181.0,-158098.0
股利收入,-3.0,-27130.0,-43364.0,-45270.0
採用權益法認列之關聯企業及合資損失（利益）之份額,-98520.0,1675.0,4990.0,-460602.0
處分及報廢不動產、廠房及設備損失（利益）,-2048.0,0.0,-406648.0,7607.0
處分投資性不動產損失（利益）,0.0,-219475.0,4817.0,-1486.0
處分投資損失（利益）,0.0,-2372.0,-12108340.0,-12399582.0
非金融資產減損損失,-48253.0,0.0,0.0,38965.0
投資性不動產公允價值調整損失(利益),844971.0,-568.0,-92709.0,152437.0
其他項目,0.0,0.0,-6036199.0,-507448.0
收益費損項目合計,-146588.0,-91816.0,-756686.0,-5853675.0
合約資產（增加）減少,26034.0,1593882.0,49582.0,-200763.0
應收票據（增加）減少,-331753.0,-572398.0,-32555.0,12597.0
應收帳款（增加）減少,7672.0,25069.0,-27304.0,1205090.0
應收帳款－關係人（增加）減少,-92959.0,224957.0,109269.0,-48417.0
其他應收款（增加）減少,613.0,-26103.0,-12951.0,24954.0
其他應收款－關係人（增加）減少,-31187.0,25285.0,-1464368.0,37065.0
存貨（增加）減少,-355633.0,-16801.0,-853490.0,-3195789.0
預付款項（增加）減少,-3658.0,-842297.0,-39309.0,-583742.0
其他流動資產（增加）減少,-717.0,-726945.0,-344646.0,114319.0
其他金融資產（增加）減少,61812.0,-39046.0,-175339.0,7674.0
遞延借項（增加）減少,-866364.0,-264927.0,-3547797.0,9705.0
取得合約之增額成本（增加）減少,374338.0,22209.0,-1209.0,-390713.0
其他營業資產（增加）減少,-24915.0,-2190997.0,576818.0,-334676.0
與營業活動相關之資產之淨變動合計,231403.0,483629.0,-40328.0,-3342696.0
持有供交易之金融負債增加（減少）,-54420.0,51292.0,1720089.0,-5821.0
合約負債增加（減少）,-146493.0,685418.0,-14815.0,614966.0
應付票據增加（減少）,-30983.0,-29505.0,652828.0,-2062.0
應付帳款增加（減少）,21899.0,59760.0,225789.0,1358138.0
應付帳款－關係人增加（減少）,-11582.0,-40574.0,20723.0,-81562.0
其他應付款增加（減少）,-81506.0,20220.0,180838.0,561659.0
負債準備增加（減少）,136144.0,53986.0,-123136.0,676279.0
預收款項增加（減少）,413885.0,-106997.0,-41203.0,-6604.0
其他流動負債增加（減少）,-452479.0,79987.0,3156394.0,-13202.0
淨確定福利負債增加(減少),392492.0,1257216.0,-391403.0,-32513.0
遞延貸項增加（減少）,365787.0,-933781.0,-6427602.0,89967.0
其他營業負債增加（減少）,23077.0,660101.0,748971.0,186278.0
與營業活動相關之負債之淨變動合計,3.0,645360.0,53437.0,3345523.0
與營業活動相關之資產及負債之淨變動合計,-140215.0,45089.0,76981.0,2827.0
調整項目合計,-13113.0,40536.0,-414899.0,-5850848.0
營運產生之現金流入（流出）,235539.0,-284920.0,-295540.0,1388402.0
收取之利息,,-63424.0,168950.0,140582.0
收取之股利,4995.0,382641.0,,78887.0
支付之利息,-2475244.0,,-12261.0,-622631.0
退還（支付）之所得稅,2080480.0,-12261.0,213673.0,-332314.0
營業活動之淨現金流入（流出）,-688860.0,26909.0,108876.0,652926.0
投資活動之現金流量,870327.0,108876.0,-8319056.0,
取得透過其他綜合損益按公允價值衡量之金融資產,-30478.0,-5669562.0,7183033.0,-12261.0
處分透過其他綜合損益按公允價值衡量之金融資產,0.0,5119038.0,-1338653.0,213673.0
透過其他綜合損益按公允價值衡量之金融資產減資退回股款,-801204.0,-1183684.0,2298153.0,108876.0
取得按攤銷後成本衡量之金融資產,4492.0,1837934.0,-571809.0,-12691724.0
處分按攤銷後成本衡量之金融資產,-471.0,-46346.0,10704.0,10353322.0
取得透過損益按公允價值衡量之金融資產,0.0,10704.0,-29886.0,-2738563.0
處分透過損益按公允價值衡量之金融資產,0.0,0.0,0.0,3700004.0
取得採用權益法之投資,-1035963.0,0.0,0.0,-571807.0
處分採用權益法之投資,,-1990282.0,-3202539.0,10704.0
對子公司之收購（扣除所取得之現金）,1282477.0,5483.0,13649.0,5000471.0
處分子公司,-921091.0,-2164.0,-3274.0,-29886.0
採用權益法之被投資公司減資退回股款,222000.0,-2541.0,0.0,0.0
處分待出售非流動資產,-51764.0,0.0,-2541.0,32000.0
取得不動產、廠房及設備,711931.0,-1797896.0,0.0,-3916984.0
處分不動產、廠房及設備,-274042.0,,0.0,88435.0
取得無形資產,1957.0,1987342.0,-3651931.0,-9018.0
處分無形資產,0.0,-1704347.0,,0.0
取得投資性不動產,-85399.0,669100.0,3457065.0,-2541.0
處分投資性不動產,-10830.0,-130000.0,-2794716.0,29217.0
投資活動之淨現金流入（流出）,875239.0,1794100.0,1516878.0,-436082.0
籌資活動之現金流量,177653.0,-300648.0,-779656.0,
短期借款增加,252468.0,-1819.0,3072319.0,6038907.0
短期借款減少,8300200.0,-177513.0,-764160.0,-4794476.0
應付短期票券增加,8552668.0,-98816.0,3610.0,1836669.0
應付短期票券減少,8546579.0,2037399.0,-309853.0,-2240370.0
舉借長期借款,6089.0,-78596.0,-308728.0,6787480.0
