會計項目,Q1金額,Q1百分比(%),Q2金額,Q2百分比(%),Q3金額,Q3百分比(%),Q4金額,Q4百分比(%)
流動資產,,,,,,,,
現金及約當現金,8546579.0,7.53,8837709.0,7.57,7956365.0,7.48,14176071.0,10.61
透過損益按公允價值衡量之金融資產－流動,952592.0,0.84,451032.0,0.39,172529.0,0.16,1073882.0,0.8
透過其他綜合損益按公允價值衡量之金融資產－流動,479799.0,0.42,456359.0,0.39,446918.0,0.42,406044.0,0.3
按攤銷後成本衡量之金融資產－流動,3924801.0,3.46,4083193.0,3.5,4435240.0,4.17,9270309.0,6.94
合約資產－流動,873804.0,0.77,917017.0,0.79,972429.0,0.91,1337733.0,1.0
應收票據淨額,307417.0,0.27,308197.0,0.26,283368.0,0.27,308628.0,0.23
應收帳款淨額,4286555.0,3.78,4374212.0,3.74,3871682.0,3.64,7102456.0,5.32
應收帳款－關係人淨額,26196.0,0.02,59954.0,0.05,61161.0,0.06,82540.0,0.06
應收營業租賃款淨額,12972.0,0.01,13255.0,0.01,11455.0,0.01,9630.0,0.01
應收融資租賃款淨額,14655.0,0.01,14012.0,0.01,9740.0,0.01,9744.0,0.01
其他應收款淨額,1728140.0,1.52,1611457.0,1.38,429885.0,0.4,485156.0,0.36
其他應收款－關係人淨額,968.0,0.0,32765.0,0.03,21413.0,0.02,10972.0,0.01
本期所得稅資產,28461.0,0.03,28708.0,0.02,72149.0,0.07,41595.0,0.03
存貨,13692807.0,12.07,14503224.0,12.42,15096852.0,14.19,19908171.0,14.91
預付款項,934279.0,0.82,1307258.0,1.12,1327340.0,1.25,1230756.0,0.92
待出售非流動資產（或處分群組）淨額,30968.0,0.03,29056.0,0.02,29437.0,0.03,0.0,0.0
其他流動資產,826436.0,0.73,935553.0,0.8,1015212.0,0.95,1066719.0,0.8
流動資產合計,36667429.0,32.32,37962961.0,32.5,36213175.0,34.03,56520406.0,42.32
非流動資產,,,,,,,,
透過損益按公允價值衡量之金融資產－非流動,234400.0,0.21,240150.0,0.21,241850.0,0.23,319033.0,0.24
透過其他綜合損益按公允價值衡量之金融資產－非流動,2400440.0,2.12,2183472.0,1.87,453275.0,0.43,421631.0,0.32
按攤銷後成本衡量之金融資產－非流動,953898.0,0.84,953582.0,0.82,1045343.0,0.98,978119.0,0.73
合約資產－非流動,855120.0,0.75,677430.0,0.58,703372.0,0.66,671158.0,0.5
採用權益法之投資,5621203.0,4.96,5712420.0,4.89,6358949.0,5.98,1783803.0,1.34
不動產、廠房及設備,33304867.0,29.36,33884572.0,29.01,25468358.0,23.93,28659563.0,21.46
使用權資產,1244596.0,1.1,1214675.0,1.04,1197336.0,1.13,3569144.0,2.67
投資性不動產淨額,30210840.0,26.63,32073821.0,27.46,32803039.0,30.82,36466720.0,27.3
無形資產,42018.0,0.04,40940.0,0.04,39013.0,0.04,626488.0,0.47
遞延所得稅資產,887645.0,0.78,860850.0,0.74,864005.0,0.81,2008300.0,1.5
其他非流動資產,1020799.0,0.9,999508.0,0.86,1037664.0,0.98,1542024.0,1.15
非流動資產合計,76775826.0,67.68,78841420.0,67.5,70212204.0,65.97,77045983.0,57.68
資產總額,113443255.0,100.0,116804381.0,100.0,106425379.0,100.0,133566389.0,100.0
流動負債,,,,,,,,
短期借款,3724916.0,3.28,3611954.0,3.09,2312524.0,2.17,3441381.0,2.58
應付短期票券,930733.0,0.82,1296920.0,1.11,1494994.0,1.4,355696.0,0.27
透過損益按公允價值衡量之金融負債－流動,0.0,0.0,0.0,0.0,2078.0,0.0,654.0,0.0
合約負債－流動,3086244.0,2.72,3195535.0,2.74,3288724.0,3.09,3738079.0,2.8
應付票據,21083.0,0.02,97290.0,0.08,5670.0,0.01,43936.0,0.03
應付帳款,19196857.0,16.92,19650677.0,16.82,4953322.0,4.65,8542843.0,6.4
應付帳款－關係人,103052.0,0.09,127967.0,0.11,142657.0,0.13,81060.0,0.06
其他應付款,10465149.0,9.23,11121676.0,9.52,2916459.0,2.74,4072359.0,3.05
其他應付款項－關係人,3515.0,0.0,4255.0,0.0,5182.0,0.0,2505.0,0.0
本期所得稅負債,119732.0,0.11,117272.0,0.1,111809.0,0.11,566814.0,0.42
負債準備－流動,175117.0,0.15,175804.0,0.15,478651.0,0.45,1064741.0,0.8
與待出售非流動資產直接相關（或處分群組）之負債,4831.0,0.0,5054.0,0.0,6756.0,0.01,0.0,0.0
租賃負債－流動,372859.0,0.33,382391.0,0.33,393253.0,0.37,599227.0,0.45
其他流動負債,11925995.0,10.51,13885358.0,11.89,4113424.0,3.87,5177285.0,3.88
流動負債合計,50130083.0,44.19,53672153.0,45.95,20225503.0,19.0,27686580.0,20.73
非流動負債,,,,,,,,
長期借款,25949216.0,22.87,25053773.0,21.45,25846414.0,24.29,33114686.0,24.79
負債準備－非流動,4095216.0,3.61,3985572.0,3.41,282826.0,0.27,309279.0,0.23
遞延所得稅負債,6245685.0,5.51,6243539.0,5.35,5972566.0,5.61,6395723.0,4.79
租賃負債－非流動,924030.0,0.81,878379.0,0.75,807608.0,0.76,634982.0,0.48
其他非流動負債,760774.0,0.67,676610.0,0.58,612895.0,0.58,528067.0,0.4
非流動負債合計,37974921.0,33.47,36837873.0,31.54,33522309.0,31.5,40982737.0,30.68
負債總額,88105004.0,77.66,90510026.0,77.49,53747812.0,50.5,68669317.0,51.41
歸屬於母公司業主之權益,,,,,,,,
股本,,,,,,,,
普通股股本,23395367.0,20.62,23395367.0,20.03,23395367.0,21.98,23395367.0,17.52
股本合計,23395367.0,20.62,23395367.0,20.03,23395367.0,21.98,23395367.0,17.52
資本公積,,,,,,,,
資本公積合計,3452247.0,3.04,3443407.0,2.95,3446722.0,3.24,3441732.0,2.58
保留盈餘,,,,,,,,
法定盈餘公積,323942.0,0.29,693620.0,0.59,693620.0,0.65,693620.0,0.52
特別盈餘公積,8790674.0,7.75,12107172.0,10.37,11549880.0,10.85,11536279.0,8.64
未分配盈餘（或待彌補虧損）,4211266.0,3.71,956916.0,0.82,9132808.0,8.58,9591846.0,7.18
